Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
1265855, truthful, baseline, 2.914307, 2.9319
1265855, truthful, baseline, 2.914307, 2.9319
1265863, truthful, baseline, 2.914352, 2.931824
1265871, truthful, baseline, 2.935074, 2.931763
1265880, truthful, baseline, 2.934967, 2.939865
1265896, truthful, baseline, 2.939499, 2.940002
1265905, truthful, baseline, 2.94252, 2.939987
1265913, truthful, baseline, 2.946793, 2.944641
1265930, truthful, baseline, 2.946472, 2.944351
1265938, truthful, baseline, 2.948685, 2.943985
1265946, truthful, baseline, 2.948715, 2.943924
1265955, truthful, baseline, 2.948395, 2.944092
1265971, truthful, baseline, 2.948669, 2.944138
1265980, truthful, baseline, 2.95639, 2.943909
1265996, truthful, baseline, 2.96315, 2.930481
1266005, truthful, baseline, 2.967804, 2.900162
1266013, truthful, baseline, 2.967575, 2.889908
1266030, truthful, baseline, 2.965561, 2.884689
1266038, truthful, baseline, 2.967514, 2.884308
1266046, truthful, baseline, 2.968048, 2.88443
1266055, truthful, baseline, 2.965454, 2.884399
1266071, truthful, baseline, 2.963272, 2.886536
1266080, truthful, baseline, 2.965607, 2.886719
1266088, truthful, baseline, 2.965698, 2.889145
1266105, truthful, baseline, 2.975357, 2.895538
1266113, truthful, baseline, 2.975296, 2.895462
1266130, truthful, baseline, 2.975311, 2.902847
1266138, truthful, baseline, 2.97522, 2.902924
1266146, truthful, baseline, 2.975449, 2.902908
1266163, truthful, baseline, 2.962875, 2.90303
1266171, truthful, baseline, 2.971893, 2.901642
1266180, truthful, baseline, 2.972076, 2.90123
1266196, truthful, baseline, 2.971939, 2.902481
1266205, truthful, baseline, 2.960342, 2.902481
1266213, truthful, baseline, 2.960449, 2.902496
1266230, truthful, baseline, 2.939209, 2.889832
1266238, truthful, baseline, 2.91478, 2.888046
1266246, truthful, baseline, 2.914963, 2.88736
1266263, truthful, baseline, 2.907089, 2.887375
1266271, truthful, baseline, 2.907211, 2.88739
1266280, truthful, baseline, 2.907455, 2.888
1266296, truthful, baseline, 2.894684, 2.883194
1266305, truthful, baseline, 2.893204, 2.883224
1266313, truthful, baseline, 2.885696, 2.873276
1266330, truthful, baseline, 2.893433, 2.870102
1266338, truthful, baseline, 2.885666, 2.869949
1266346, truthful, baseline, 2.881393, 2.856232
1266363, truthful, baseline, 2.860123, 2.848297
1266371, truthful, baseline, 2.858856, 2.84816
1266388, truthful, baseline, 2.831024, 2.846832
1266396, truthful, baseline, 2.82074, 2.846786
1266405, truthful, baseline, 2.804489, 2.846924
1266421, truthful, baseline, 2.804245, 2.823029
1266430, truthful, baseline, 2.804367, 2.814438
1266438, truthful, baseline, 2.785538, 2.81424
1266455, truthful, baseline, 2.783249, 2.822906
1266463, truthful, baseline, 2.780502, 2.814514
1266471, truthful, baseline, 2.778702, 2.819824
1266488, truthful, baseline, 2.778748, 2.823059
1266496, truthful, baseline, 2.780762, 2.823044
1266505, truthful, baseline, 2.780777, 2.819824
1266521, truthful, baseline, 2.780685, 2.824997
1266530, truthful, baseline, 2.778687, 2.820038
1266538, truthful, baseline, 2.778351, 2.796616
1266555, truthful, baseline, 2.778427, 2.820023
1266563, truthful, baseline, 2.778259, 2.776276
1266571, truthful, baseline, 2.77832, 2.77626
1266588, truthful, baseline, 2.767349, 2.765213
1266596, truthful, baseline, 2.756302, 2.765198
1266605, truthful, baseline, 2.75618, 2.761902
1266621, truthful, baseline, 2.751205, 2.765182
1266630, truthful, baseline, 2.751266, 2.77623
1266638, truthful, baseline, 2.751312, 2.776352
1266655, truthful, baseline, 2.751266, 2.776184
1266663, truthful, baseline, 2.751358, 2.776276
1266671, truthful, baseline, 2.751465, 2.776291
1266688, truthful, baseline, 2.756699, 2.776581
1266696, truthful, baseline, 2.777939, 2.776535
1266705, truthful, baseline, 2.778168, 2.781052
1266721, truthful, baseline, 2.778122, 2.783173
1266730, truthful, baseline, 2.76236, 2.825439
1266738, truthful, baseline, 2.778275, 2.798157
1266755, truthful, baseline, 2.779312, 2.79834
1266763, truthful, baseline, 2.782913, 2.820587
1266771, truthful, baseline, 2.782745, 2.820618
1266788, truthful, baseline, 2.778732, 2.820618
1266796, truthful, baseline, 2.786285, 2.82518
1266813, truthful, baseline, 2.786224, 2.826965
1266821, truthful, baseline, 2.785965, 2.827805
1266829, truthful, baseline, 2.796524, 2.82756
1266838, truthful, baseline, 2.796417, 2.827286
1266854, truthful, baseline, 2.803375, 2.826675
1266863, truthful, baseline, 2.801849, 2.83847
1266871, truthful, baseline, 2.803543, 2.839035
1266888, truthful, baseline, 2.803528, 2.844589
1266896, truthful, baseline, 2.796753, 2.844604
1266904, truthful, baseline, 2.803711, 2.847824
1266921, truthful, baseline, 2.807709, 2.855682
1266929, truthful, baseline, 2.807785, 2.855453
1266938, truthful, baseline, 2.807724, 2.857132
1266954, truthful, baseline, 2.80806, 2.857132
1266963, truthful, baseline, 2.808624, 2.847229
1266971, truthful, baseline, 2.825516, 2.856888
1266988, truthful, baseline, 2.831833, 2.847122
1266996, truthful, baseline, 2.831696, 2.844925
1267004, truthful, baseline, 2.840485, 2.846741
1267021, truthful, baseline, 2.842834, 2.856995
1267029, truthful, baseline, 2.840576, 2.856949
1267038, truthful, baseline, 2.842819, 2.844528
1267054, truthful, baseline, 2.851959, 2.867401
1267063, truthful, baseline, 2.85202, 2.869186
1267071, truthful, baseline, 2.862686, 2.868759
1267088, truthful, baseline, 2.862732, 2.868759
1267096, truthful, baseline, 2.862686, 2.868591
1267104, truthful, baseline, 2.870789, 2.871399
1267121, truthful, baseline, 2.898117, 2.878845
1267129, truthful, baseline, 2.89801, 2.871796
1267138, truthful, baseline, 2.90506, 2.871277
1267154, truthful, baseline, 2.90509, 2.87059
1267163, truthful, baseline, 2.897995, 2.878403
1267171, truthful, baseline, 2.872986, 2.882736
1267188, truthful, baseline, 2.904739, 2.884125
1267196, truthful, baseline, 2.904739, 2.887024
1267204, truthful, baseline, 2.907623, 2.890366
1267221, truthful, baseline, 2.890137, 2.897369
1267229, truthful, baseline, 2.873047, 2.908768
1267238, truthful, baseline, 2.873169, 2.908615
1267254, truthful, baseline, 2.889969, 2.913483
1267263, truthful, baseline, 2.889938, 2.913437
1267279, truthful, baseline, 2.907257, 2.915375
1267288, truthful, baseline, 2.907471, 2.919083
1267296, truthful, baseline, 2.907333, 2.920624
1267304, truthful, baseline, 2.915375, 2.920624
1267321, truthful, baseline, 2.907547, 2.923935
1267329, truthful, baseline, 2.907532, 2.924042
1267338, truthful, baseline, 2.918732, 2.926239
1267354, truthful, baseline, 2.918884, 2.961945
1267363, truthful, baseline, 2.918549, 2.967285
1267371, truthful, baseline, 2.907318, 2.967941
1267388, truthful, baseline, 2.918839, 2.975128
1267396, truthful, baseline, 2.918518, 2.974945
1267404, truthful, baseline, 2.924591, 2.974945
1267421, truthful, baseline, 2.941284, 2.975433
1267429, truthful, baseline, 2.941193, 2.975357
1267438, truthful, baseline, 2.939713, 2.967728
1267454, truthful, baseline, 2.940216, 2.958069
1267463, truthful, baseline, 2.940277, 2.930038
1267471, truthful, baseline, 2.940201, 2.922089
1267488, truthful, baseline, 2.940918, 2.930084
1267496, truthful, baseline, 2.942566, 2.929993
1267504, truthful, baseline, 2.943115, 2.929962
1267521, truthful, baseline, 2.943192, 2.931778
1267529, truthful, baseline, 2.949371, 2.944168
1267538, truthful, baseline, 2.954483, 2.960159
1267554, truthful, baseline, 2.954803, 2.960312
1267563, truthful, baseline, 2.962021, 2.944168
1267571, truthful, baseline, 2.969833, 2.944214
1267588, truthful, baseline, 2.961929, 2.973312
1267596, truthful, baseline, 2.950089, 2.982315
1267604, truthful, baseline, 2.949875, 2.982239
1267621, truthful, baseline, 2.96199, 2.984741
1267629, truthful, baseline, 2.962021, 2.984772
1267638, truthful, baseline, 2.963043, 2.991608
1267654, truthful, baseline, 2.962143, 2.981735
1267663, truthful, baseline, 2.954681, 2.98172
1267671, truthful, baseline, 2.955032, 2.961426
1267688, truthful, baseline, 2.955154, 2.988174
1267696, truthful, baseline, 2.954895, 2.987961
1267704, truthful, baseline, 2.959702, 2.990723
1267721, truthful, baseline, 2.962921, 2.990677
1267729, truthful, baseline, 2.962997, 2.997437
1267738, truthful, baseline, 2.960831, 2.990692
1267754, truthful, baseline, 2.965485, 2.987808
1267763, truthful, baseline, 2.965408, 2.981812
1267771, truthful, baseline, 2.965195, 2.981812
1267788, truthful, baseline, 2.980087, 2.981903
1267796, truthful, baseline, 2.992325, 2.982483
1267804, truthful, baseline, 2.992233, 2.981293
1267821, truthful, baseline, 3.007584, 2.981339
1267829, truthful, baseline, 3.019333, 2.98114
1267838, truthful, baseline, 3.023956, 2.982132
1267854, truthful, baseline, 3.019196, 2.967117
1267863, truthful, baseline, 3.023865, 2.980988
1267871, truthful, baseline, 3.036087, 2.967377
1267888, truthful, baseline, 3.042343, 2.982849
1267896, truthful, baseline, 3.050507, 3.015198
1267904, truthful, baseline, 3.051346, 3.014618
1267921, truthful, baseline, 3.057434, 3.014313
1267929, truthful, baseline, 3.065781, 3.015106
1267938, truthful, baseline, 3.083466, 3.023071
1267954, truthful, baseline, 3.090179, 3.028427
1267963, truthful, baseline, 3.090332, 3.028473
1267971, truthful, baseline, 3.093658, 3.028412
1267988, truthful, baseline, 3.095764, 3.044037
1267996, truthful, baseline, 3.093872, 3.043915
1268004, truthful, baseline, 3.093536, 3.043488
1268021, truthful, baseline, 3.093857, 3.043579
1268029, truthful, baseline, 3.093658, 3.066727
1268038, truthful, baseline, 3.091095, 3.066696
1268054, truthful, baseline, 3.090073, 3.054672
1268063, truthful, baseline, 3.076508, 3.054642
1268071, truthful, baseline, 3.070923, 3.034988
1268088, truthful, baseline, 3.146637, 3.055466
1268096, truthful, baseline, 3.100647, 2.956314
1268104, truthful, baseline, 3.17131, 2.885254
1268121, truthful, baseline, 2.955566, 2.779205
1268129, truthful, baseline, 2.959076, 2.882919
1268138, truthful, baseline, 3.085526, 2.873306
1268154, truthful, baseline, 2.9673, 2.858917
1268163, truthful, baseline, 3.004654, 2.863251
1268171, truthful, baseline, 2.967163, 2.862213
1268188, truthful, baseline, 3.003448, 2.874573
1268196, truthful, baseline, 2.990753, 2.886093
1268204, truthful, baseline, 2.978073, 2.902542
1268221, truthful, baseline, 2.978256, 2.901642
1268229, truthful, baseline, 2.983185, 2.919525
1268238, truthful, baseline, 2.988739, 2.92305
1268255, truthful, baseline, 2.993881, 2.927414
1268263, truthful, baseline, 2.994125, 2.950836
1268271, truthful, baseline, 2.994217, 2.954742
1268288, truthful, baseline, 2.994247, 2.957672
1268296, truthful, baseline, 2.995209, 2.957657
1268304, truthful, baseline, 2.995239, 2.960693
1268321, truthful, baseline, 2.995148, 2.960434
1268329, truthful, baseline, 2.995117, 2.962418
1268338, truthful, baseline, 2.995041, 2.962448
1268354, truthful, baseline, 3.008423, 2.968063
1268363, truthful, baseline, 3.008347, 2.968109
1268371, truthful, baseline, 3.008377, 2.961716
1268388, truthful, baseline, 3.0103, 2.960938
1268396, truthful, baseline, 3.08522, 2.962021
1268404, truthful, baseline, 3.15654, 2.951584
1268421, truthful, baseline, 3.159012, 2.951767
1268429, truthful, baseline, 3.135452, 2.944977
1268438, truthful, baseline, 3.112122, 2.952942
1268454, truthful, baseline, 3.111954, 2.962509
1268463, truthful, baseline, 3.098389, 2.96283
1268471, truthful, baseline, 3.111801, 2.962967
1268488, truthful, baseline, 3.112, 2.977219
1268496, truthful, baseline, 3.103409, 2.977417
1268504, truthful, baseline, 3.094498, 2.996506
1268521, truthful, baseline, 3.09465, 2.996185
1268529, truthful, baseline, 3.092621, 2.996399
1268538, truthful, baseline, 3.094635, 2.996399
1268554, truthful, baseline, 3.094742, 3.027618
1268563, truthful, baseline, 3.110184, 3.027954
1268571, truthful, baseline, 3.110321, 3.033356
1268588, truthful, baseline, 3.110306, 3.02359
1268596, truthful, baseline, 3.108047, 3.017822
1268604, truthful, baseline, 3.110245, 2.983307
1268621, truthful, baseline, 3.107895, 3.018219
1268629, truthful, baseline, 3.108093, 2.983551
1268638, truthful, baseline, 3.110229, 2.98288
1268654, truthful, baseline, 3.108139, 2.975479
1268663, truthful, baseline, 3.107346, 2.964554
1268671, truthful, baseline, 3.091476, 2.964615
1268688, truthful, baseline, 3.075882, 2.930313
1268696, truthful, baseline, 3.063919, 2.929794
1268704, truthful, baseline, 3.064148, 2.915314
1268721, truthful, baseline, 3.063095, 2.913452
1268729, truthful, baseline, 3.055374, 2.892838
1268738, truthful, baseline, 3.052002, 2.913452
1268754, truthful, baseline, 3.055725, 2.893234
1268763, truthful, baseline, 3.051956, 2.9133
1268771, truthful, baseline, 3.046936, 2.918594
1268788, truthful, baseline, 3.047104, 2.927856
1268796, truthful, baseline, 3.046936, 2.919144
1268804, truthful, baseline, 3.051788, 2.919067
1268821, truthful, baseline, 3.038925, 2.902374
1268829, truthful, baseline, 3.031647, 2.918869
1268838, truthful, baseline, 3.032059, 2.918961
1268854, truthful, baseline, 3.032104, 2.920959
1268863, truthful, baseline, 3.03186, 2.919037
1268871, truthful, baseline, 3.032181, 2.920959
1268888, truthful, baseline, 3.03215, 2.921066
1268896, truthful, baseline, 3.032089, 2.902481
1268904, truthful, baseline, 3.032028, 2.897858
1268921, truthful, baseline, 3.032074, 2.898026
1268929, truthful, baseline, 3.028824, 2.892288
1268938, truthful, baseline, 3.018372, 2.90242
1268954, truthful, baseline, 2.998459, 2.892426
1268963, truthful, baseline, 2.992111, 2.892227
1268971, truthful, baseline, 2.992157, 2.886566
1268988, truthful, baseline, 2.992004, 2.892517
1268996, truthful, baseline, 2.992111, 2.892441
1269004, truthful, baseline, 2.99202, 2.892227
1269021, truthful, baseline, 2.991776, 2.892532
1269029, truthful, baseline, 2.99231, 2.892502
1269038, truthful, baseline, 2.972565, 2.892563
1269054, truthful, baseline, 2.972748, 2.887939
1269063, truthful, baseline, 2.992004, 2.887939
1269071, truthful, baseline, 2.991776, 2.885452
1269088, truthful, baseline, 2.991776, 2.885956
1269096, truthful, baseline, 2.988831, 2.888626
1269104, truthful, baseline, 2.988815, 2.888519
1269121, truthful, baseline, 2.98291, 2.88884
1269129, truthful, baseline, 2.979233, 2.889633
1269138, truthful, baseline, 2.973755, 2.885895
1269154, truthful, baseline, 2.979248, 2.910553
1269163, truthful, baseline, 2.982895, 2.91568
1269171, truthful, baseline, 2.989182, 2.915726
1269188, truthful, baseline, 2.98912, 2.915543
1269196, truthful, baseline, 2.98941, 2.919098
1269204, truthful, baseline, 2.982788, 2.922623
1269221, truthful, baseline, 2.982788, 2.915314
1269229, truthful, baseline, 2.972565, 2.915588
1269238, truthful, baseline, 2.972885, 2.915695
1269254, truthful, baseline, 2.972641, 2.915665
1269263, truthful, baseline, 2.985992, 2.916229
1269271, truthful, baseline, 2.98587, 2.915756
1269288, truthful, baseline, 2.96936, 2.944
1269296, truthful, baseline, 2.969208, 2.94931
1269304, truthful, baseline, 2.969452, 2.958084
1269321, truthful, baseline, 2.99205, 2.800735
1269329, truthful, baseline, 2.966461, 2.751694
1269338, truthful, baseline, 3.037247, 2.496735
1269354, truthful, baseline, -1, -1
1269363, truthful, baseline, -1, -1
1269379, truthful, baseline, -1, -1
1269388, truthful, baseline, -1, -1
1269396, truthful, baseline, -1, -1
1269413, truthful, baseline, -1, -1
1269421, truthful, baseline, -1, -1
1269429, truthful, baseline, -1, -1
1269446, truthful, baseline, -1, -1
1269454, truthful, baseline, -1, -1
1269463, truthful, baseline, -1, -1
1269479, truthful, baseline, -1, -1
1269488, truthful, baseline, -1, -1
1269496, truthful, baseline, -1, -1
1269513, truthful, baseline, -1, -1
1269521, truthful, baseline, -1, -1
1269529, truthful, baseline, -1, -1
1269538, truthful, baseline, -1, -1
1269554, truthful, baseline, -1, -1
1269563, truthful, baseline, -1, -1
1269571, truthful, baseline, 3.108719, 2.845245
1269587, truthful, baseline, 2.979462, 2.806854
1269596, truthful, baseline, 3.130798, 2.898697
1269604, truthful, baseline, 3.126923, 3.002945
1269621, truthful, baseline, 2.98111, 2.996033
1269629, truthful, baseline, 3.106857, 2.851212
1269637, truthful, baseline, 3.114227, 2.831436
1269654, truthful, baseline, 3.11972, 2.874161
1269662, truthful, baseline, 3.116608, 2.914703
1269671, truthful, baseline, 3.113541, 2.874329
1269687, truthful, baseline, 3.083054, 2.874969
1269696, truthful, baseline, 3.097992, 2.89476
1269704, truthful, baseline, 3.08284, 2.915222
1269721, truthful, baseline, 3.109512, 2.915253
1269729, truthful, baseline, 3.096085, 2.916946
1269737, truthful, baseline, 3.109421, 2.915054
1269754, truthful, baseline, 3.186203, 2.958191
1269762, truthful, baseline, 3.121948, 2.984726
1269771, truthful, baseline, 3.183716, 2.923203
1269787, truthful, baseline, 3.082947, 3.03241
1269796, truthful, baseline, 3.041534, 3.023834
1269804, truthful, baseline, 3.057465, 3.013962
1269821, truthful, baseline, 3.059677, 3.011246
1269829, truthful, baseline, 3.058578, 3.010269
1269837, truthful, baseline, 3.059525, 3.011093
1269854, truthful, baseline, 3.057404, 3.00975
1269862, truthful, baseline, 3.053848, 3.009521
1269871, truthful, baseline, 3.057358, 3.010559
1269887, truthful, baseline, 3.057419, 3.010376
1269896, truthful, baseline, 3.058319, 3.009369
1269904, truthful, baseline, 3.057297, 3.010483
1269921, truthful, baseline, 3.050171, 3.00032
1269929, truthful, baseline, 3.046158, 3.000122
1269937, truthful, baseline, 3.042526, 2.995651
1269954, truthful, baseline, 3.042267, 3.000534
1269962, truthful, baseline, 3.025452, 2.996109
1269971, truthful, baseline, 3.02124, 2.996292
1269987, truthful, baseline, 3.021454, 3.014023
1269996, truthful, baseline, 3.02066, 3.001205
1270004, truthful, baseline, 3.014847, 2.996429
