Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
0, lying, practice baseline, 0, 0
