Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
276838, truthful, baseline, 3.546249, 3.664001
276838, truthful, baseline, 3.546249, 3.664001
276846, truthful, baseline, 3.550995, 3.578049
276854, truthful, baseline, 3.545563, 3.678467
276871, truthful, baseline, 3.532837, 3.657074
276879, truthful, baseline, 3.540207, 3.574768
276896, truthful, baseline, 3.50441, 3.578369
276904, truthful, baseline, 3.487854, 3.651733
276913, truthful, baseline, 3.543152, 3.597672
276929, truthful, baseline, 3.488083, 3.665833
276938, truthful, baseline, 3.483551, 3.714294
276946, truthful, baseline, 3.576141, 3.713043
276954, truthful, baseline, 3.429688, 3.677597
276971, truthful, baseline, 3.57309, 3.719482
276979, truthful, baseline, 3.333511, 3.758163
276988, truthful, baseline, 3.481064, 3.612396
277004, truthful, baseline, 3.509995, 3.714478
277013, truthful, baseline, 3.532791, 3.62236
277021, truthful, baseline, 3.499298, 3.696136
277038, truthful, baseline, 3.402405, 3.674423
277046, truthful, baseline, 3.544998, 3.698776
277054, truthful, baseline, 3.380646, 3.700027
277071, truthful, baseline, 3.547165, 3.618011
277079, truthful, baseline, 3.507324, 3.625183
277088, truthful, baseline, 3.521072, 3.664185
277104, truthful, baseline, 3.549866, 3.705719
277113, truthful, baseline, 3.565292, 3.703156
277121, truthful, baseline, 3.558746, 3.705582
277138, truthful, baseline, 3.550644, 3.713974
277146, truthful, baseline, 3.552048, 3.768387
277154, truthful, baseline, 3.58313, 3.651749
277171, truthful, baseline, 3.479675, 3.651825
277179, truthful, baseline, 3.559052, 3.594986
277188, truthful, baseline, 3.51416, 3.684525
277204, truthful, baseline, 3.521103, 3.611588
277213, truthful, baseline, 3.526413, 3.687042
277229, truthful, baseline, 3.457962, 3.789352
277238, truthful, baseline, 3.470169, 3.646225
277246, truthful, baseline, 3.447845, 3.694992
277263, truthful, baseline, 3.477005, 3.807663
277271, truthful, baseline, 3.540192, 3.728973
277279, truthful, baseline, 3.488785, 3.745056
277296, truthful, baseline, 3.521042, 3.800598
277304, truthful, baseline, 3.493011, 3.79953
277313, truthful, baseline, 3.569473, 3.78714
277329, truthful, baseline, 3.527344, 3.822098
277337, truthful, baseline, 3.518509, 3.809982
277346, truthful, baseline, 3.568756, 3.804291
277362, truthful, baseline, 3.549911, 3.821304
277371, truthful, baseline, 3.565689, 3.821442
277387, truthful, baseline, 3.666428, 3.940094
277396, truthful, baseline, 3.508041, 3.983551
277404, truthful, baseline, 3.657303, 4.039398
277421, truthful, baseline, 3.640518, 3.95546
277429, truthful, baseline, 3.676956, 4.102661
277437, truthful, baseline, 3.664719, 4.155548
277454, truthful, baseline, 3.687317, 4.014221
277462, truthful, baseline, 3.659927, 4
277471, truthful, baseline, 3.693207, 3.977203
277487, truthful, baseline, 3.638397, 3.990982
277496, truthful, baseline, 3.772079, 4.065201
277504, truthful, baseline, 3.736267, 4.036987
277521, truthful, baseline, 3.621628, 4.045013
277529, truthful, baseline, 3.668289, 3.952759
277537, truthful, baseline, 3.737747, 3.923615
277554, truthful, baseline, 3.69194, 4.021713
277562, truthful, baseline, 3.584793, 3.931961
277571, truthful, baseline, 3.617538, 3.923965
277587, truthful, baseline, 3.540543, 3.887817
277596, truthful, baseline, 3.49704, 3.947495
277604, truthful, baseline, 3.605865, 3.802597
277621, truthful, baseline, 3.597977, 4.006912
277629, truthful, baseline, 3.560745, 3.928192
277637, truthful, baseline, 3.504623, 3.827026
277654, truthful, baseline, 3.560547, 3.863983
277662, truthful, baseline, 3.553482, 3.906403
277671, truthful, baseline, 3.518951, 3.866241
277687, truthful, baseline, 3.625046, 3.903442
277696, truthful, baseline, 3.673615, 3.743942
277704, truthful, baseline, 3.564163, 3.955017
277721, truthful, baseline, 3.556442, 3.842361
277729, truthful, baseline, 3.654007, 3.826782
277737, truthful, baseline, 3.710876, 3.951355
277754, truthful, baseline, 3.637817, 3.804077
277762, truthful, baseline, 3.564362, 3.834564
277771, truthful, baseline, 3.616455, 3.869659
277787, truthful, baseline, 3.534561, 3.908127
277796, truthful, baseline, 3.49173, 3.890045
277804, truthful, baseline, 3.481934, 3.93158
277821, truthful, baseline, 3.547913, 3.882675
277829, truthful, baseline, 3.473129, 3.934784
277837, truthful, baseline, 3.513794, 3.881256
277854, truthful, baseline, 3.4272, 3.805801
277862, truthful, baseline, 3.572617, 3.843521
277871, truthful, baseline, 3.539459, 3.881561
277887, truthful, baseline, 3.549942, 4.023621
277896, truthful, baseline, 3.52597, 3.985001
277904, truthful, baseline, 3.515213, 3.957794
277921, truthful, baseline, 3.573135, 4.004883
277929, truthful, baseline, 3.571655, 4.007202
277937, truthful, baseline, 3.571487, 4.005585
277954, truthful, baseline, 3.571777, 4.005234
277962, truthful, baseline, 3.572113, 4.003525
277971, truthful, baseline, 3.561417, 3.913712
277987, truthful, baseline, 3.477585, 3.822189
277996, truthful, baseline, 3.55632, 3.846588
278004, truthful, baseline, 3.521042, 3.879501
278021, truthful, baseline, 3.631271, 3.875122
278029, truthful, baseline, 3.523743, 3.971359
278037, truthful, baseline, 3.551437, 3.789368
278054, truthful, baseline, 3.569992, 3.848312
278062, truthful, baseline, 3.548981, 3.88913
278071, truthful, baseline, 3.58876, 3.824265
278079, truthful, baseline, 3.578613, 3.857559
278096, truthful, baseline, 3.539001, 3.913177
278104, truthful, baseline, 3.500946, 3.947769
278121, truthful, baseline, 3.566299, 3.937286
278129, truthful, baseline, 3.569061, 3.932083
278137, truthful, baseline, 3.589233, 3.983215
278154, truthful, baseline, 3.513977, 3.976578
278162, truthful, baseline, 3.429153, 3.935837
278171, truthful, baseline, 3.568909, 4.019531
278187, truthful, baseline, 3.34906, 4.049271
278195, truthful, baseline, 3.355301, 3.980392
278204, truthful, baseline, 3.434723, 3.942017
278220, truthful, baseline, 3.542068, 4.001236
278229, truthful, baseline, 3.567566, 3.96373
278237, truthful, baseline, 3.626938, 3.929321
278254, truthful, baseline, 3.661407, 3.966812
278262, truthful, baseline, 3.56073, 3.908203
278270, truthful, baseline, 3.476273, 4.001587
278287, truthful, baseline, 3.55307, 4.032104
278295, truthful, baseline, 3.524612, 4.079117
278304, truthful, baseline, 3.488495, 3.990677
278320, truthful, baseline, 3.531204, 4.037231
278329, truthful, baseline, 3.600296, 4.001465
278337, truthful, baseline, 3.54541, 3.975037
278354, truthful, baseline, 3.62294, 4.001434
278362, truthful, baseline, 3.635666, 3.930191
278370, truthful, baseline, 3.633041, 3.819427
278387, truthful, baseline, 3.498901, 3.724136
278395, truthful, baseline, 3.470306, 3.654968
278404, truthful, baseline, 3.514221, 3.715866
278420, truthful, baseline, 3.55896, 3.783875
278429, truthful, baseline, 3.414536, 3.662506
278437, truthful, baseline, 3.480392, 3.66835
278454, truthful, baseline, 3.521942, 3.831192
278462, truthful, baseline, 3.499496, 3.796219
278470, truthful, baseline, 3.59137, 3.841858
278487, truthful, baseline, 3.567444, 3.9104
278495, truthful, baseline, 3.53978, 3.854584
278504, truthful, baseline, 3.515518, 3.860138
278520, truthful, baseline, 3.523804, 3.876846
278529, truthful, baseline, 3.443481, 3.860855
278537, truthful, baseline, 3.436111, 3.864578
278554, truthful, baseline, 3.474991, 3.953125
278562, truthful, baseline, 3.496277, 3.900955
278570, truthful, baseline, 3.644104, 3.861374
278587, truthful, baseline, 3.501404, 3.816208
278595, truthful, baseline, 3.387573, 3.753006
278604, truthful, baseline, 3.596573, 3.672958
278612, truthful, baseline, 3.542709, 3.936996
278629, truthful, baseline, 3.609436, 3.910553
278637, truthful, baseline, 3.619766, 4.043472
278645, truthful, baseline, 3.624146, 3.922363
278662, truthful, baseline, 3.63269, 3.997543
278670, truthful, baseline, 3.617294, 3.979965
278679, truthful, baseline, 3.593719, 3.958466
278695, truthful, baseline, 3.601089, 3.915741
278704, truthful, baseline, 3.552567, 3.92807
278720, truthful, baseline, 3.592346, 3.909439
278729, truthful, baseline, 3.588196, 3.997833
278737, truthful, baseline, 3.715256, 3.960342
278754, truthful, baseline, 3.680618, 4.000702
278762, truthful, baseline, 3.682693, 4.059738
278770, truthful, baseline, 3.681564, 3.983459
278779, truthful, baseline, 3.691711, 3.986023
278795, truthful, baseline, 3.632004, 4.064758
278804, truthful, baseline, 3.618332, 3.922333
278812, truthful, baseline, 3.607407, 3.948486
278829, truthful, baseline, 3.717072, 3.983612
278837, truthful, baseline, 3.665665, 3.870819
278845, truthful, baseline, 3.624191, 3.810516
278862, truthful, baseline, 3.781525, 4.080002
278870, truthful, baseline, 3.813141, 4.109268
278879, truthful, baseline, 3.805664, 4.096985
278895, truthful, baseline, 3.652893, 4.167969
278904, truthful, baseline, 3.715302, 4.034164
278912, truthful, baseline, 3.631149, 4.07373
278929, truthful, baseline, 3.764252, 4.278534
278937, truthful, baseline, 3.699615, 4.087982
278945, truthful, baseline, 3.658981, 4.144073
278962, truthful, baseline, 3.6259, 4.105225
278970, truthful, baseline, 3.674484, 4.141373
278979, truthful, baseline, 3.674667, 4.168625
278995, truthful, baseline, 3.731384, 4.092361
279004, truthful, baseline, 3.658997, 4.192825
279020, truthful, baseline, 3.709137, 4.136169
279029, truthful, baseline, 3.68956, 4.120056
279037, truthful, baseline, 3.666962, 4.116348
279045, truthful, baseline, 3.726318, 4.146667
279062, truthful, baseline, 3.824661, 4.101242
279070, truthful, baseline, 3.823853, 4.183441
279079, truthful, baseline, 3.647232, 4.242462
279095, truthful, baseline, 3.84436, 4.09198
279104, truthful, baseline, 3.714737, 4.178421
279112, truthful, baseline, 3.714462, 4.155609
279129, truthful, baseline, 3.62709, 4.08873
279137, truthful, baseline, 3.711105, 4.083527
279145, truthful, baseline, 3.635727, 4.078156
279162, truthful, baseline, 3.658417, 4.083664
279170, truthful, baseline, 3.733093, 4.081421
279179, truthful, baseline, 3.712006, 4.0793
279195, truthful, baseline, 3.714752, 4.12822
279204, truthful, baseline, 3.586044, 4.059311
279212, truthful, baseline, 3.672165, 4.019684
279229, truthful, baseline, 3.632645, 4.016983
279237, truthful, baseline, 3.713287, 4.035461
279245, truthful, baseline, 3.706406, 4.031967
279262, truthful, baseline, 3.702744, 4.031342
279270, truthful, baseline, 3.705948, 4.042526
279279, truthful, baseline, 3.70285, 4.050812
279295, truthful, baseline, 3.7453, 4.070175
279304, truthful, baseline, 3.702087, 4.142136
279320, truthful, baseline, 3.7323, 4.144058
279329, truthful, baseline, 3.821579, 4.157715
279337, truthful, baseline, 3.663101, 4.170868
279345, truthful, baseline, 3.754517, 4.160233
279362, truthful, baseline, 3.704056, 4.160309
279370, truthful, baseline, 3.65596, 4.150452
279379, truthful, baseline, 3.718628, 4.148148
279395, truthful, baseline, 3.727921, 4.097534
279404, truthful, baseline, 3.762451, 4.214645
279412, truthful, baseline, 3.780975, 4.179016
279429, truthful, baseline, 3.701569, 4.122543
279437, truthful, baseline, 3.658218, 4.127823
279445, truthful, baseline, 3.697098, 4.154785
279462, truthful, baseline, 3.732803, 4.134689
279470, truthful, baseline, 3.716583, 4.143188
279479, truthful, baseline, 3.688019, 4.150497
279495, truthful, baseline, 3.58255, 4.219025
279504, truthful, baseline, 3.686554, 4.196793
279512, truthful, baseline, 3.581192, 4.208145
279529, truthful, baseline, 3.706024, 3.761154
279537, truthful, baseline, 3.650085, 3.833817
279545, truthful, baseline, 3.720306, 3.997986
279562, truthful, baseline, 3.686417, 4.138306
279570, truthful, baseline, 3.637421, 4.035095
279579, truthful, baseline, 3.703873, 4.101501
279595, truthful, baseline, 3.697876, 4.064484
279603, truthful, baseline, 3.71907, 3.918793
279612, truthful, baseline, 3.70224, 4.085876
279628, truthful, baseline, 3.693878, 4.033447
279637, truthful, baseline, 3.693878, 4.093719
279645, truthful, baseline, 3.635727, 4.079483
