Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
318887, 77473, truthful, baseline, 32.80531, 3.259567, -32.27473, -0.3210754, 0.2387238, 0.9164581, 3.538757, 1, -33.88174, 0.09370422, -31.83926, -0.3147736, 0.2362671, 0.919281, 3.82486, 1
318895, 77474, truthful, baseline, 32.77722, 3.277985, -32.27364, -0.3193665, 0.2365112, 0.9176331, 3.576309, 1, -33.90623, 0.1132965, -31.85703, -0.3075714, 0.2502441, 0.9180145, 3.885742, 1
318912, 77476, truthful, baseline, 32.69136, 3.335144, -32.29536, -0.3278503, 0.2364502, 0.9146576, 3.62796, 1, -33.92543, 0.1787262, -31.87611, -0.3089294, 0.254837, 0.9162903, 3.881531, 1
318920, 77477, truthful, baseline, 32.70784, 3.318008, -32.2795, -0.3228149, 0.2276154, 0.9186707, 3.568634, 1, -33.89999, 0.2029724, -31.87137, -0.318161, 0.2495422, 0.9145966, 3.94281, 1
318929, 77478, truthful, baseline, 32.77667, 3.256302, -32.24336, -0.3105774, 0.2163239, 0.9255981, 3.594666, 1, -33.83858, 0.1872559, -31.8101, -0.2952576, 0.2408142, 0.9245605, 3.868774, 1
318945, 77480, truthful, baseline, 32.88763, 3.143646, -32.20204, -0.2975922, 0.2023468, 0.9329987, 3.673035, 1, -33.7135, 0.102829, -31.72626, -0.2890778, 0.2156525, 0.9326935, 3.751892, 1
318954, 77481, truthful, baseline, 32.92874, 3.095581, -32.18341, -0.2768555, 0.1950684, 0.9408875, 3.478012, 1, -33.63153, 0.05307007, -31.64999, -0.2695313, 0.1949921, 0.9430389, 3.945496, 1
318962, 77482, truthful, baseline, 32.97777, 2.996735, -32.15265, -0.2744904, 0.1753998, 0.9454498, 3.576385, 1, -33.52139, -0.01867676, -31.57672, -0.2731628, 0.1610718, 0.9483795, 3.864777, 1
318979, 77484, truthful, baseline, 33.10689, 2.871368, -32.13103, -0.2358704, 0.121521, 0.9641418, 3.537445, 0.920771, -33.29932, -0.1872864, -31.42377, -0.1954956, 0.1269073, 0.9724426, 3.354141, 0.7631091
318987, 77485, truthful, baseline, 33.17403, 2.904922, -32.39859, -0.2194061, 0.08369446, 0.9720306, 3.485291, 0.920771, -33.15266, -0.2221069, -31.33147, 0, 0, 0, -1, 0.7631091
318995, 77486, truthful, baseline, 33.1922, 3.420517, -34.37167, 0, 0, 0, -1, 0.7146062, -33.03625, -0.4742279, -30.98357, 0, 0, 0, -1, 0.6752096
319012, 77488, truthful, baseline, 33.32178, 3.52832, -35.12505, 0, 0, 0, -1, 0.5125255, -32.6062, -1.78949, -31.33231, 0, 0, 0, -1, 0.6313635
319020, 77489, truthful, baseline, 33.41278, 3.209854, -34.49896, 0, 0, 0, -1, 0.5125255, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.6313635
319037, 77491, truthful, baseline, 33.93448, 0.5553589, -32.13234, 0, 0, 0, -1, 0.4831829, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.5403793
319045, 77492, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.3615467, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.4150649
319053, 77493, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.3615467, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.4150649
319070, 77495, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.2181341, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.3229497
319078, 77496, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.1258823, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2921143
319087, 77497, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.1258823, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2921143
319103, 77499, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.0986747, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.3024678
319112, 77500, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.08790274, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2950946
319120, 77501, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.08790274, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2950946
319137, 77503, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.05566908, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2771393
319145, 77504, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.09933408, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2942112
319153, 77505, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.09933408, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2942112
319170, 77507, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.08225504, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.3008294
319178, 77508, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.08682206, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2740213
319187, 77509, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.08682206, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2740213
319195, 77510, truthful, baseline, 33.82001, 1.463043, -32.81618, 0, 0, 0, -1, 0.09021538, -32.52609, -1.765137, -31.24496, 0, 0, 0, -1, 0.2985453
319212, 77512, truthful, baseline, 34.58504, 0.3319244, -32.22961, 0, 0, 0, -1, 0.1348344, -31.29079, -3.357559, -31.39476, 0, 0, 0, -1, 0.3259134
319220, 77513, truthful, baseline, 35.16203, 0.9279175, -32.19894, 0, 0, 0, -1, 0.1348344, -31.39644, -2.756027, -31.36659, 0, 0, 0, -1, 0.3259134
319228, 77514, truthful, baseline, 34.22931, 1.552521, -33.67543, 0, 0, 0, -1, 0.1934974, -31.49275, -2.831131, -31.22046, 0, 0, 0, -1, 0.3522542
319245, 77516, truthful, baseline, 34.32182, 1.687271, -33.70361, 0, 0, 0, -1, 0.3114268, -31.55374, -1.514191, -31.25903, 0, 0, 0, -1, 0.3611585
319253, 77517, truthful, baseline, 34.17726, 2.839233, -35.4137, 0, 0, 0, -1, 0.3114268, -31.57475, -2.479904, -31.13834, 0, 0, 0, -1, 0.3611585
319262, 77518, truthful, baseline, 34.48425, 3.263718, -35.38232, 0, 0, 0, -1, 0.3881996, -31.60693, -2.451859, -31.13365, 0, 0, 0, -1, 0.4172264
319278, 77520, truthful, baseline, 34.59869, 6.89743, -51.52556, 0, 0, 0, -1, 0.4320014, -31.25026, 1.830414, -42.40845, 0, 0, 0, -1, 0.4525707
319287, 77521, truthful, baseline, 34.60889, 6.869934, -51.30914, 0, 0, 0, -1, 0.4320014, -31.71707, -0.7897186, -32.54367, 0, 0, 0, -1, 0.4525707
319295, 77522, truthful, baseline, 34.50856, 3.213974, -34.49158, 0, 0, 0, -1, 0.4544376, -31.76865, -0.7330322, -32.4379, 0, 0, 0, -1, 0.497888
319312, 77524, truthful, baseline, 34.49603, 3.099808, -33.58786, 0, 0, 0, -1, 0.5098069, -31.82658, -0.5876617, -32.37869, 0, 0, 0, -1, 0.5321206
319320, 77525, truthful, baseline, 34.05714, 6.716705, -48.15521, 0.08746338, -0.1541443, 0.9841614, 3.10463, 0.5098069, -31.8672, -0.3356171, -32.72839, 0.07113647, -0.2669678, 0.9610748, 3.649551, 0.5321206
319328, 77526, truthful, baseline, 34.45901, 4.966431, -43.64432, 0.01057434, -0.04832458, 0.998764, 3.189194, 0.5544212, -31.91173, -0.3313293, -32.62207, 0.08808899, -0.2563324, 0.9625549, 3.609787, 0.544718
319345, 77528, truthful, baseline, 34.41379, 3.519272, -34.11391, 0.03094482, -0.221344, 0.9747009, 3.492188, 0.6213928, -31.97726, -0.1741486, -32.63252, 0.07470703, -0.2158813, 0.9735413, 3.802963, 0.5766083
319353, 77529, truthful, baseline, 34.6866, 6.821121, -49.39819, -0.0565033, -0.05606079, 0.9968262, 3.169815, 0.6213928, -32.01805, 0.006134033, -33.05687, 0.08023071, -0.2108154, 0.9742126, 3.670242, 0.5766083
319362, 77530, truthful, baseline, 34.38608, 3.612213, -34.10649, 0.02384949, -0.2102203, 0.977356, 3.480453, 0.6587107, -32.04935, 0.01597595, -32.95457, 0.0670929, -0.2063141, 0.9761658, 3.817383, 0.6123084
319378, 77532, truthful, baseline, 34.21855, 2.879776, -31.45514, 0.05099487, -0.1719208, 0.9837799, 3.685287, 0.6649656, -32.08397, 0.04270935, -32.88686, 0.06022644, -0.213089, 0.9751587, 3.671478, 0.6449509
319387, 77533, truthful, baseline, 34.64485, 6.715195, -48.63446, -0.07182312, -0.0471344, 0.9962921, 3.084549, 0.6649656, -32.1122, 0.002685547, -32.69197, 0.06332397, -0.1964722, 0.9784546, 3.670441, 0.6449509
319395, 77534, truthful, baseline, 34.62988, 6.880386, -49.15895, -0.0756073, -0.03262329, 0.9965973, 3.170944, 0.7049006, -32.15355, 0.03692627, -32.72502, 0.04472351, -0.1832123, 0.9820404, 3.906342, 0.7051199
319412, 77536, truthful, baseline, 34.30835, 3.844421, -34.46292, 0.001174927, -0.1620178, 0.9867859, 3.659958, 0.7329503, -32.19402, 0.08688354, -32.78838, 0.04595947, -0.1650848, 0.985199, 3.884613, 0.7409973
319420, 77537, truthful, baseline, 34.29092, 3.848251, -34.42668, -0.0005493164, -0.1616669, 0.9868317, 3.666428, 0.7329503, -32.21481, 0.02288818, -32.51003, 0.04995728, -0.1747894, 0.9833221, 3.927673, 0.7409973
319428, 77538, truthful, baseline, 34.27811, 3.846924, -34.33409, 0.0002441406, -0.1565552, 0.9876556, 3.635193, 0.8068132, -32.23059, -0.03929138, -32.22929, 0.03855896, -0.1558838, 0.9870148, 3.995453, 0.7833353
319445, 77540, truthful, baseline, 34.40947, 4.391708, -40.07527, -0.04098511, 0.05444336, 0.9976654, 3.685318, 0.8046905, -32.2506, 0.05856323, -32.47008, 0.04237366, -0.1464539, 0.9882965, 4.030304, 0.8165721
319453, 77541, truthful, baseline, 34.40849, 4.504181, -40.41855, -0.03930664, 0.05688477, 0.9976044, 3.554688, 0.8046905, -32.26683, 0.1142883, -32.57234, 0.03526306, -0.1313171, 0.9907074, 4.016113, 0.8165721
319462, 77542, truthful, baseline, 34.38953, 4.5327, -40.38254, -0.04104614, 0.0660553, 0.9969635, 3.649948, 0.8198484, -32.24712, -0.07853699, -31.81856, 0.02897644, -0.1264801, 0.9915314, 3.905289, 0.8474571
319478, 77544, truthful, baseline, 34.37944, 4.458755, -39.97037, -0.04768372, 0.07728577, 0.9958649, 3.574738, 0.8570346, -32.27882, 0.272934, -32.90446, 0.03186035, -0.1086121, 0.9935608, 3.855865, 0.8700451
319487, 77545, truthful, baseline, 34.3788, 4.517715, -40.08737, -0.04942322, 0.08071899, 0.9954987, 3.477051, 0.8570346, -32.26569, 0.03546143, -31.90181, 0.02253723, -0.1089325, 0.9937897, 3.993042, 0.8700451
319495, 77546, truthful, baseline, 34.36278, 4.425613, -39.63901, -0.04666138, 0.08232117, 0.9954987, 3.568756, 0.8843234, -32.30208, 0.2479095, -32.4334, 0.02337646, -0.1147461, 0.9931183, 4.050293, 0.8870645
319512, 77548, truthful, baseline, 34.33929, 4.328323, -39.2077, -0.04626465, 0.09771729, 0.9941254, 3.651581, 0.9174454, -32.32051, 0.2844391, -32.48669, 0.0213623, -0.1054535, 0.9941864, 4.026672, 0.924771
319520, 77549, truthful, baseline, 34.34488, 4.473755, -39.68237, -0.04736328, 0.09741211, 0.9941101, 3.618439, 0.9174454, -32.31473, 0.2481384, -32.32758, 0.02391052, -0.1020813, 0.9944763, 4.020401, 0.924771
319528, 77550, truthful, baseline, 34.15495, 3.788284, -33.12653, -0.0004882813, -0.1003723, 0.9949341, 3.687836, 0.9335299, -32.33046, 0.3058167, -32.51256, 0.01867676, -0.09190369, 0.9955902, 3.921402, 0.930698
319545, 77552, truthful, baseline, 34.18382, 3.731842, -32.85857, -0.008255005, -0.08995056, 0.9959106, 3.68924, 0.942831, -32.31502, 0.2026215, -32.15797, 0.0214386, -0.09570313, 0.9951782, 3.945892, 0.9719151
