Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
973846, 188139, truthful, baseline, 36.1674, 0.7128754, -32.59613, 0.01370239, 0.1560974, 0.9876404, 2.914063, 0.9670562, -31.8748, 2.743011, -29.60106, 0.0406189, 0.1664429, 0.985199, 2.809937, 1
973854, 188140, truthful, baseline, 36.16707, 0.7128448, -32.59052, 0.01348877, 0.1554871, 0.9877319, 2.92308, 0.9670562, -31.87401, 2.748734, -29.62376, 0.03973389, 0.1662903, 0.98526, 2.803909, 1
973863, 188141, truthful, baseline, 36.16687, 0.7006683, -32.57437, 0.01382446, 0.1572113, 0.9874573, 2.925888, 0.9631378, -31.8732, 2.743011, -29.60106, 0.04023743, 0.1663208, 0.9852448, 2.798645, 1
973871, 188142, truthful, baseline, 36.16669, 0.6922455, -32.59052, 0.01351929, 0.1600647, 0.9869995, 2.925003, 0.9631378, -31.87286, 2.745041, -29.62193, 0.04077148, 0.1668396, 0.9851379, 2.793625, 1
973888, 188144, truthful, baseline, 36.15776, 0.6885071, -32.58156, 0.01496887, 0.1595917, 0.9870605, 2.928238, 0.9689706, -31.87253, 2.750763, -29.64465, 0.04161072, 0.1667175, 0.9851227, 2.800674, 1
973896, 188145, truthful, baseline, 36.15482, 0.6860962, -32.55821, 0.01542664, 0.1572723, 0.9874268, 2.928024, 0.9669887, -31.87251, 2.754456, -29.64648, 0.0413208, 0.1658936, 0.9852753, 2.79747, 1
973904, 188146, truthful, baseline, 36.15254, 0.6800079, -32.53578, 0.015625, 0.1569672, 0.9874725, 2.919739, 0.967211, -31.87234, 2.754532, -29.65057, 0.04129028, 0.1657715, 0.9852905, 2.792557, 1
973921, 188148, truthful, baseline, 36.15199, 0.6786499, -32.53326, 0.01573181, 0.1557312, 0.9876709, 2.92215, 0.9541367, -31.8701, 2.754456, -29.65468, 0.04083252, 0.1656952, 0.985321, 2.787766, 1
973929, 188149, truthful, baseline, 36.15141, 0.6786499, -32.53326, 0.01618958, 0.1557007, 0.9876556, 2.922424, 0.9743123, -31.86749, 2.754456, -29.65482, 0.04022217, 0.1657104, 0.9853363, 2.787766, 1
973938, 188150, truthful, baseline, 36.15108, 0.6786499, -32.53578, 0.01628113, 0.1556091, 0.9876709, 2.918976, 0.9743123, -31.86429, 2.754456, -29.65482, 0.03955078, 0.1657104, 0.9853668, 2.785065, 1
973954, 188152, truthful, baseline, 36.15099, 0.6801758, -32.56105, 0.01620483, 0.1569519, 0.9874573, 2.910645, 0.981909, -31.86066, 2.754456, -29.65794, 0.03909302, 0.1642151, 0.9856415, 2.777115, 1
973962, 188153, truthful, baseline, 36.15099, 0.6860962, -32.58156, 0.01612854, 0.156601, 0.9875183, 2.910004, 0.9853391, -31.85942, 2.752426, -29.65799, 0.03883362, 0.164093, 0.985672, 2.776978, 1
973971, 188154, truthful, baseline, 36.15099, 0.6863251, -32.5914, 0.01531982, 0.1571808, 0.987442, 2.910126, 0.9853391, -31.85692, 2.752396, -29.65799, 0.0385437, 0.1634979, 0.9857788, 2.773865, 1
973987, 188156, truthful, baseline, 36.15108, 0.6922455, -32.60313, 0.01542664, 0.1562958, 0.9875793, 2.878693, 0.9779841, -31.85536, 2.751099, -29.6615, 0.03935242, 0.1630554, 0.9858246, 2.74971, 1
973996, 188157, truthful, baseline, 36.15108, 0.695755, -32.62721, 0.01535034, 0.1558075, 0.9876556, 2.87767, 0.9830076, -31.85478, 2.751099, -29.6615, 0.03921509, 0.162735, 0.9858856, 2.749481, 1
974004, 188158, truthful, baseline, 36.15114, 0.7021484, -32.65894, 0.01531982, 0.1572571, 0.9874268, 2.860519, 0.9830076, -31.85402, 2.749924, -29.66035, 0.03897095, 0.1622925, 0.9859619, 2.731674, 1
974021, 188160, truthful, baseline, 36.15114, 0.7106171, -32.71983, 0.01387024, 0.1592255, 0.9871368, 2.859177, 0.9805548, -31.85382, 2.748596, -29.65799, 0.04051208, 0.1612854, 0.9860687, 2.718384, 1
974029, 188161, truthful, baseline, 36.15114, 0.7106171, -32.71983, 0.01387024, 0.1593781, 0.9871063, 2.858994, 0.9943602, -31.85376, 2.740005, -29.65794, 0.04049683, 0.1625366, 0.9858551, 2.718964, 1
974037, 188162, truthful, baseline, 36.15114, 0.7106171, -32.71983, 0.01387024, 0.1592255, 0.9871368, 2.860107, 0.9943992, -31.85347, 2.738617, -29.65585, 0.04075623, 0.1626129, 0.9858398, 2.716217, 1
974054, 188164, truthful, baseline, 36.15099, 0.7106171, -32.71983, 0.01393127, 0.1590271, 0.9871674, 2.854965, 0.9838274, -31.85321, 2.733749, -29.65266, 0.04212952, 0.1627502, 0.9857635, 2.713165, 1
974062, 188165, truthful, baseline, 36.15045, 0.7106171, -32.71983, 0.01370239, 0.1580658, 0.9873199, 2.854706, 1, -31.85263, 2.731766, -29.65233, 0.04309082, 0.1631165, 0.9856567, 2.712189, 1
974071, 188166, truthful, baseline, 36.15031, 0.7106171, -32.71983, 0.01370239, 0.1577606, 0.987381, 2.859268, 1, -31.85245, 2.731247, -29.65233, 0.04444885, 0.163208, 0.9855804, 2.71228, 1
974087, 188168, truthful, baseline, 36.15402, 0.7023773, -32.63692, 0.01878357, 0.1610718, 0.9867554, 2.838943, 0.9922355, -31.85245, 2.727814, -29.64581, 0.04464722, 0.1634064, 0.9855347, 2.696304, 1
974096, 188169, truthful, baseline, 36.1553, 0.706955, -32.65163, 0.01791382, 0.1604462, 0.9868774, 2.846649, 0.9881901, -31.85245, 2.721008, -29.62785, 0.04469299, 0.1646729, 0.985321, 2.696014, 1
974104, 188170, truthful, baseline, 36.15495, 0.7084503, -32.64883, 0.01754761, 0.1592712, 0.9870758, 2.837784, 0.9881901, -31.8515, 2.719498, -29.62764, 0.04475403, 0.1655121, 0.9851837, 2.697464, 1
974121, 188172, truthful, baseline, 36.15495, 0.7110596, -32.65755, 0.01712036, 0.1598358, 0.9869843, 2.850433, 1, -31.84818, 2.710724, -29.58383, 0.0447998, 0.1678009, 0.984787, 2.699295, 1
974129, 188173, truthful, baseline, 36.15483, 0.7113037, -32.66194, 0.01644897, 0.1603394, 0.986908, 2.844101, 1, -31.8461, 2.704803, -29.55548, 0.04438782, 0.1675568, 0.984848, 2.706879, 1
974137, 188174, truthful, baseline, 36.15495, 0.7115479, -32.66634, 0.01565552, 0.1609802, 0.9868164, 2.850723, 1, -31.84358, 2.70137, -29.53471, 0.04393005, 0.167511, 0.9848785, 2.707382, 1
974154, 188176, truthful, baseline, 36.15469, 0.7117157, -32.66634, 0.01383972, 0.1609039, 0.9868622, 2.852173, 1, -31.83279, 2.685837, -29.44963, 0.04077148, 0.173584, 0.983963, 2.713089, 1
974162, 188177, truthful, baseline, 36.15436, 0.7127686, -32.66194, 0.0148468, 0.16008, 0.9869843, 2.853149, 1, -31.83226, 2.700714, -29.48296, 0.04501343, 0.1707611, 0.9842682, 2.723236, 1
974171, 188178, truthful, baseline, 36.15402, 0.7138062, -32.65755, 0.01586914, 0.159256, 0.9871063, 2.85202, 1, -31.82959, 2.728653, -29.58978, 0.04081726, 0.1704865, 0.9845123, 2.668152, 1
974187, 188180, truthful, baseline, 36.15402, 0.7117157, -32.65588, 0.01400757, 0.1590881, 0.9871521, 2.852051, 1, -31.83327, 2.697983, -29.50287, 0.04756165, 0.1684875, 0.9845428, 2.750473, 1
974196, 188181, truthful, baseline, 36.15355, 0.7116394, -32.65501, 0.01373291, 0.1590424, 0.9871674, 2.850998, 1, -31.83464, 2.685638, -29.46014, 0.04570007, 0.1680756, 0.9847107, 2.739075, 1
974204, 188182, truthful, baseline, 36.15306, 0.7115479, -32.65414, 0.01423645, 0.1590271, 0.9871674, 2.849945, 1, -31.83842, 2.68631, -29.47406, 0.04429626, 0.1691589, 0.9845886, 2.7005, 1
974221, 188184, truthful, baseline, 36.15129, 0.7110596, -32.65157, 0.01365662, 0.1588745, 0.9871979, 2.850082, 1, -31.843, 2.704346, -29.51863, 0.04577637, 0.1679993, 0.9847107, 2.68512, 1
974229, 188185, truthful, baseline, 36.15009, 0.7110596, -32.65157, 0.01353455, 0.1588745, 0.9871979, 2.850006, 1, -31.84354, 2.706299, -29.52585, 0.04652405, 0.1634827, 0.9854431, 2.686661, 1
974237, 188186, truthful, baseline, 36.14806, 0.7034607, -32.62192, 0.01403809, 0.1586151, 0.9872284, 2.842468, 1, -31.84407, 2.704346, -29.51863, 0.04592896, 0.1589966, 0.9862061, 2.688065, 1
974254, 188188, truthful, baseline, 36.14191, 0.6870422, -32.5674, 0.01451111, 0.1578369, 0.9873505, 2.791351, 1, -31.84407, 2.700027, -29.51863, 0.04458618, 0.1605225, 0.9860077, 2.68248, 1
974262, 188189, truthful, baseline, 36.13896, 0.6802673, -32.54788, 0.01467896, 0.1580811, 0.9873047, 2.788666, 1, -31.84431, 2.699387, -29.51942, 0.04391479, 0.1618042, 0.9858398, 2.685974, 1
974271, 188190, truthful, baseline, 36.13768, 0.673233, -32.5242, 0.01502991, 0.1565857, 0.9875336, 2.780823, 1, -31.84425, 2.698746, -29.51863, 0.04315186, 0.1629181, 0.9856873, 2.683411, 1
974287, 188192, truthful, baseline, 36.13406, 0.6644287, -32.49881, 0.01538086, 0.1569824, 0.9874725, 2.778336, 1, -31.84407, 2.69693, -29.51863, 0.04350281, 0.162674, 0.9857178, 2.689575, 1
974296, 188193, truthful, baseline, 36.13362, 0.6643066, -32.49257, 0.01545715, 0.1566315, 0.9875336, 2.778397, 1, -31.84399, 2.695404, -29.51839, 0.04414368, 0.1634521, 0.9855499, 2.706116, 1
974312, 188195, truthful, baseline, 36.13136, 0.6480865, -32.43982, 0.0161438, 0.1570129, 0.9874573, 2.779877, 1, -31.84386, 2.693848, -29.51942, 0.04350281, 0.1649628, 0.9853363, 2.73024, 1
974321, 188196, truthful, baseline, 36.13136, 0.6467896, -32.43451, 0.01611328, 0.1560974, 0.9876099, 2.779999, 1, -31.84378, 2.693802, -29.52023, 0.04360962, 0.1643829, 0.9854279, 2.722504, 1
974329, 188197, truthful, baseline, 36.1447, 0.6509552, -32.50569, 0.01315308, 0.159317, 0.9871368, 2.867386, 1, -31.83072, 2.669067, -29.46172, 0.04576111, 0.1658325, 0.9850769, 2.691605, 1
974346, 188199, truthful, baseline, 36.27467, 0.6598206, -32.57848, 0.05256653, 0.1562958, 0.9862976, 2.851746, 1, -31.63358, 2.569427, -29.25323, 0.08624268, 0.1607971, 0.9832001, 2.686295, 1
974354, 188200, truthful, baseline, 36.30009, 0.6595001, -32.605, 0.05168152, 0.1555634, 0.9864655, 2.76236, 1, -31.59587, 2.577316, -29.26927, 0.08311462, 0.1518707, 0.9848938, 2.768768, 1
974362, 188201, truthful, baseline, 36.30334, 0.6600037, -32.60437, 0.05297852, 0.1528778, 0.9868164, 2.817749, 0.9942164, -31.6134, 2.574753, -29.25824, 0.07557678, 0.1522675, 0.9854431, 2.769363, 1
974379, 188203, truthful, baseline, 36.30334, 0.6615753, -32.60471, 0.04856873, 0.1540527, 0.9868622, 2.779587, 1, -31.62105, 2.557907, -29.22827, 0.08714294, 0.1544342, 0.9841461, 2.757263, 1
974387, 188204, truthful, baseline, 36.30429, 0.6651764, -32.61191, 0.04772949, 0.1526031, 0.9871216, 2.773819, 1, -31.61777, 2.562927, -29.23705, 0.08439636, 0.1552582, 0.9842529, 2.740921, 1
974396, 188205, truthful, baseline, 36.30524, 0.6687775, -32.61909, 0.04812622, 0.1513672, 0.9873047, 2.778152, 1, -31.61691, 2.560699, -29.22827, 0.08232117, 0.1539764, 0.9846344, 2.757355, 1
974412, 188207, truthful, baseline, 36.30664, 0.6689453, -32.62236, 0.04785156, 0.1533508, 0.9869995, 2.769043, 1, -31.62019, 2.557907, -29.22743, 0.08309937, 0.1546326, 0.9844666, 2.773758, 1
974421, 188208, truthful, baseline, 36.3067, 0.6690063, -32.62311, 0.0484314, 0.1542053, 0.9868469, 2.771851, 1, -31.62035, 2.555969, -29.22052, 0.08377075, 0.1556549, 0.9842377, 2.766174, 1
974429, 188209, truthful, baseline, 36.30664, 0.6690674, -32.62259, 0.0478363, 0.1549835, 0.9867554, 2.774811, 1, -31.62025, 2.554047, -29.21362, 0.0843811, 0.1566315, 0.9840393, 2.758377, 1
974446, 188211, truthful, baseline, 36.306, 0.6694641, -32.62315, 0.04798889, 0.1539307, 0.986908, 2.769089, 1, -31.62051, 2.554413, -29.2079, 0.08308411, 0.1541595, 0.9845428, 2.757813, 1
974454, 188212, truthful, baseline, 36.30562, 0.6704254, -32.6235, 0.04873657, 0.1533508, 0.9869537, 2.759796, 1, -31.62053, 2.554855, -29.21075, 0.08267212, 0.1544342, 0.9845276, 2.759781, 1
974462, 188213, truthful, baseline, 36.306, 0.671402, -32.62386, 0.04798889, 0.1535645, 0.986969, 2.768967, 1, -31.62056, 2.554413, -29.2079, 0.08227539, 0.1542053, 0.9846039, 2.761688, 1
974479, 188215, truthful, baseline, 36.30627, 0.671402, -32.62402, 0.04794312, 0.15448, 0.9868164, 2.76915, 1, -31.62086, 2.554047, -29.2079, 0.08236694, 0.1543274, 0.9845734, 2.76593, 1
974487, 188216, truthful, baseline, 36.30637, 0.671402, -32.62436, 0.04771423, 0.1558075, 0.986618, 2.751373, 1, -31.62096, 2.553299, -29.20772, 0.08279419, 0.1544495, 0.9845123, 2.763931, 1
974496, 188217, truthful, baseline, 36.30664, 0.671402, -32.62445, 0.04667664, 0.1543732, 0.9868927, 2.746262, 1, -31.62105, 2.552567, -29.2079, 0.08239746, 0.1546021, 0.9845276, 2.766022, 1
974512, 188219, truthful, baseline, 36.30676, 0.671402, -32.63271, 0.04759216, 0.1563416, 0.9865417, 2.751648, 1, -31.62526, 2.549179, -29.20641, 0.08326721, 0.1528931, 0.984726, 2.765091, 1
974521, 188220, truthful, baseline, 36.30676, 0.671402, -32.63332, 0.04759216, 0.1563721, 0.9865417, 2.751648, 1, -31.62741, 2.546631, -29.20399, 0.08370972, 0.1531525, 0.9846344, 2.765305, 1
974529, 188221, truthful, baseline, 36.30676, 0.671402, -32.63704, 0.04870605, 0.1552277, 0.9866638, 2.751953, 1, -31.62741, 2.546585, -29.20363, 0.08345032, 0.1530609, 0.9846802, 2.764191, 1
974546, 188223, truthful, baseline, 36.30707, 0.6690521, -32.63979, 0.04750061, 0.1558533, 0.9866333, 2.750931, 1, -31.62741, 2.538513, -29.19637, 0.08345032, 0.1542816, 0.9844818, 2.765717, 1
974554, 188224, truthful, baseline, 36.30725, 0.6690521, -32.64241, 0.04747009, 0.1554718, 0.9866943, 2.746368, 1, -31.62741, 2.537201, -29.19252, 0.08345032, 0.1531219, 0.9846649, 2.765579, 1
974562, 188225, truthful, baseline, 36.30855, 0.6690521, -32.64337, 0.04830933, 0.1555176, 0.9866486, 2.748474, 1, -31.62741, 2.532196, -29.19252, 0.08375549, 0.154007, 0.9845123, 2.774002, 1
974579, 188227, truthful, baseline, 36.31241, 0.6690521, -32.65157, 0.04745483, 0.1565399, 0.9865265, 2.748962, 1, -31.62741, 2.529327, -29.18365, 0.08482361, 0.1530914, 0.9845581, 2.773926, 1
974587, 188228, truthful, baseline, 36.31535, 0.6690521, -32.65816, 0.04685974, 0.1569519, 0.9864807, 2.748932, 1, -31.6248, 2.529327, -29.18365, 0.0846405, 0.1526489, 0.9846344, 2.765381, 1
974596, 188229, truthful, baseline, 36.32025, 0.6690521, -32.66339, 0.04730225, 0.1566772, 0.9865112, 2.748566, 1, -31.62093, 2.529327, -29.18365, 0.08390808, 0.152771, 0.9846802, 2.779877, 1
974612, 188231, truthful, baseline, 36.32422, 0.6723938, -32.6806, 0.04670715, 0.1563721, 0.9865875, 2.750854, 1, -31.61385, 2.529205, -29.18365, 0.08381653, 0.1522522, 0.9847717, 2.780197, 1
974621, 188232, truthful, baseline, 36.32422, 0.6750793, -32.68495, 0.04672241, 0.1560974, 0.9866333, 2.754654, 1, -31.61142, 2.528763, -29.18365, 0.08354187, 0.1529236, 0.9846954, 2.780334, 1
974629, 188233, truthful, baseline, 36.32422, 0.676178, -32.68973, 0.04737854, 0.1561127, 0.9865875, 2.75441, 1, -31.61142, 2.528763, -29.18365, 0.08355713, 0.1529388, 0.9846802, 2.782867, 1
974646, 188235, truthful, baseline, 36.32422, 0.676178, -32.68973, 0.04734802, 0.156311, 0.986557, 2.761475, 1, -31.61142, 2.526962, -29.18365, 0.08361816, 0.154007, 0.9845123, 2.795059, 1
974654, 188236, truthful, baseline, 36.32422, 0.676178, -32.68973, 0.04727173, 0.1564636, 0.9865417, 2.77887, 1, -31.61142, 2.526962, -29.18365, 0.08369446, 0.1535339, 0.9845886, 2.809692, 1
974662, 188237, truthful, baseline, 36.32422, 0.676178, -32.68973, 0.04743958, 0.1565094, 0.9865265, 2.779236, 1, -31.61142, 2.526962, -29.18365, 0.08198547, 0.154129, 0.9846344, 2.810089, 1
974679, 188239, truthful, baseline, 36.32198, 0.676178, -32.68973, 0.04833984, 0.1565857, 0.9864655, 2.783981, 1, -31.61142, 2.526962, -29.18365, 0.08172607, 0.1542664, 0.9846344, 2.816864, 1
974687, 188240, truthful, baseline, 36.31839, 0.676178, -32.68973, 0.04911804, 0.1566315, 0.9864197, 2.783752, 1, -31.61469, 2.522461, -29.17604, 0.0821228, 0.1547546, 0.9845276, 2.817276, 1
974696, 188241, truthful, baseline, 36.31702, 0.676178, -32.68895, 0.04891968, 0.156662, 0.9864349, 2.791641, 1, -31.61983, 2.522461, -29.17604, 0.0826416, 0.1551819, 0.9844208, 2.817444, 1
974712, 188243, truthful, baseline, 36.30698, 0.676178, -32.68416, 0.05053711, 0.1564636, 0.9863739, 2.795334, 1, -31.62924, 2.522461, -29.17604, 0.08374023, 0.1565857, 0.9841003, 2.811188, 1
974721, 188244, truthful, baseline, 36.30492, 0.676178, -32.68416, 0.05078125, 0.1578979, 0.986145, 2.792633, 1, -31.63362, 2.520447, -29.16653, 0.08406067, 0.155014, 0.984314, 2.804169, 1
974729, 188245, truthful, baseline, 36.3026, 0.676178, -32.68416, 0.04945374, 0.1577759, 0.9862213, 2.784653, 1, -31.634, 2.515488, -29.16171, 0.0841217, 0.1558075, 0.9841919, 2.801758, 1
974746, 188247, truthful, baseline, 36.30121, 0.676178, -32.68416, 0.04977417, 0.1581573, 0.986145, 2.780182, 1, -31.63428, 2.51532, -29.14857, 0.0841217, 0.1549683, 0.984314, 2.791534, 1
974754, 188248, truthful, baseline, 36.30121, 0.6792908, -32.68416, 0.0493927, 0.157608, 0.9862518, 2.792206, 1, -31.63452, 2.51532, -29.14857, 0.0834198, 0.1549988, 0.984375, 2.791534, 1
974762, 188249, truthful, baseline, 36.30121, 0.6794891, -32.68416, 0.0493927, 0.1571198, 0.9863281, 2.792053, 1, -31.63452, 2.51506, -29.146, 0.08340454, 0.1543427, 0.9844818, 2.789352, 1
