Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
1002265, truthful, baseline, 2.966827, 2.956268
1002273, truthful, baseline, 2.965515, 2.95723
1002281, truthful, baseline, 2.965302, 2.963104
1002298, truthful, baseline, 2.938873, 2.963043
1002306, truthful, baseline, 2.938873, 2.965576
1002315, truthful, baseline, 2.938736, 2.964523
1002323, truthful, baseline, 2.926788, 2.959061
1002340, truthful, baseline, 2.927063, 2.959015
1002348, truthful, baseline, 2.927063, 2.958908
1002356, truthful, baseline, 2.927155, 2.958572
1002373, truthful, baseline, 2.962875, 2.954987
1002381, truthful, baseline, 2.962585, 2.954376
1002390, truthful, baseline, 2.962479, 2.944702
1002406, truthful, baseline, 2.992355, 2.932755
1002415, truthful, baseline, 2.992691, 2.929047
1002431, truthful, baseline, 3.003677, 2.918381
1002440, truthful, baseline, 3.011902, 2.918213
1002448, truthful, baseline, 3.01181, 2.917953
1002456, truthful, baseline, 3.003632, 2.917343
1002473, truthful, baseline, 2.963333, 2.917892
1002481, truthful, baseline, 2.946793, 2.917114
1002490, truthful, baseline, 2.946808, 2.916946
1002506, truthful, baseline, 2.94664, 2.916962
1002515, truthful, baseline, 2.927032, 2.914291
1002523, truthful, baseline, 2.919571, 2.911301
1002540, truthful, baseline, 2.919708, 2.911469
1002548, truthful, baseline, 2.919815, 2.911514
1002556, truthful, baseline, 2.919922, 2.912094
1002573, truthful, baseline, 2.927292, 2.904999
1002581, truthful, baseline, 2.920197, 2.904785
1002590, truthful, baseline, 2.920212, 2.903061
1002606, truthful, baseline, 2.905243, 2.902817
1002615, truthful, baseline, 2.905792, 2.893829
1002623, truthful, baseline, 2.915665, 2.894073
1002640, truthful, baseline, 2.895966, 2.867096
1002648, truthful, baseline, 2.91568, 2.872879
1002665, truthful, baseline, 2.889435, 2.846832
1002673, truthful, baseline, 2.889359, 2.83403
1002681, truthful, baseline, 2.889297, 2.830078
1002698, truthful, baseline, 2.872574, 2.813736
1002706, truthful, baseline, 2.887772, 2.812943
1002715, truthful, baseline, 2.888031, 2.807861
1002731, truthful, baseline, 2.887894, 2.808136
1002740, truthful, baseline, 2.876251, 2.808136
1002748, truthful, baseline, 2.876251, 2.808701
1002765, truthful, baseline, 2.875458, 2.795502
1002773, truthful, baseline, 2.87178, 2.793152
1002781, truthful, baseline, 2.865723, 2.794296
1002798, truthful, baseline, 2.861771, 2.79126
1002806, truthful, baseline, 2.85675, 2.791122
1002815, truthful, baseline, 2.857224, 2.785751
1002831, truthful, baseline, 2.858643, 2.78537
1002840, truthful, baseline, 2.858688, 2.78627
1002856, truthful, baseline, 2.858566, 2.774597
1002865, truthful, baseline, 2.858246, 2.767899
1002873, truthful, baseline, 2.849304, 2.757324
1002890, truthful, baseline, 2.850266, 2.769241
1002898, truthful, baseline, 2.849915, 2.766235
1002906, truthful, baseline, 2.847778, 2.766235
1002915, truthful, baseline, 2.846313, 2.766251
1002931, truthful, baseline, 2.84639, 2.766144
1002940, truthful, baseline, 2.847885, 2.768982
1002948, truthful, baseline, 2.846497, 2.766464
1002965, truthful, baseline, 2.831192, 2.765991
1002973, truthful, baseline, 2.831116, 2.76236
1002981, truthful, baseline, 2.830978, 2.762238
1002998, truthful, baseline, 2.826019, 2.766144
1003006, truthful, baseline, 2.819809, 2.76178
1003015, truthful, baseline, 2.825989, 2.736908
1003031, truthful, baseline, 2.776382, 2.598358
1003040, truthful, baseline, 2.813171, 2.642624
1003048, truthful, baseline, 2.725937, 2.645721
1003065, truthful, baseline, 2.76976, -1
1003073, truthful, baseline, -1, -1
1003090, truthful, baseline, -1, -1
1003098, truthful, baseline, -1, -1
1003106, truthful, baseline, -1, -1
1003123, truthful, baseline, -1, -1
1003131, truthful, baseline, -1, -1
1003140, truthful, baseline, -1, -1
1003156, truthful, baseline, -1, -1
1003165, truthful, baseline, -1, -1
1003173, truthful, baseline, -1, -1
1003190, truthful, baseline, -1, -1
1003198, truthful, baseline, -1, -1
1003206, truthful, baseline, -1, -1
1003215, truthful, baseline, 2.796936, 2.690445
1003231, truthful, baseline, 2.753067, 2.67485
1003240, truthful, baseline, 2.685623, 2.738419
1003256, truthful, baseline, 2.723557, 2.700607
1003265, truthful, baseline, 2.719437, 2.735016
