Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
1015770, truthful, baseline, 2.648376, 2.608124
1015770, truthful, baseline, 2.648376, 2.608124
1015770, truthful, baseline, 2.648376, 2.608124
1015787, truthful, baseline, 2.646667, 2.612625
1015795, truthful, baseline, 2.6474, 2.611664
1015812, truthful, baseline, 2.646317, 2.610855
1015820, truthful, baseline, 2.61763, 2.612106
1015829, truthful, baseline, 2.647293, 2.612152
1015837, truthful, baseline, 2.647781, 2.612427
1015854, truthful, baseline, 2.649811, 2.612198
1015862, truthful, baseline, 2.655685, 2.613281
1015870, truthful, baseline, 2.65567, 2.614075
1015887, truthful, baseline, 2.65567, 2.621155
1015895, truthful, baseline, 2.655197, 2.621262
1015904, truthful, baseline, 2.669449, 2.621201
1015920, truthful, baseline, 2.670563, 2.674683
1015929, truthful, baseline, 2.670914, 2.674622
1015937, truthful, baseline, 2.670593, 2.677551
1015954, truthful, baseline, 2.68396, 2.677841
1015962, truthful, baseline, 2.683929, 2.678879
1015970, truthful, baseline, 2.670471, 2.676651
1015987, truthful, baseline, 2.65802, 2.671951
1015995, truthful, baseline, 2.671051, 2.665558
1016004, truthful, baseline, 2.670532, 2.665543
1016020, truthful, baseline, 2.70314, 2.666061
1016029, truthful, baseline, 2.712784, 2.670395
1016037, truthful, baseline, 2.704117, 2.670181
1016054, truthful, baseline, 2.727219, 2.682343
1016062, truthful, baseline, 2.72731, 2.669128
1016070, truthful, baseline, 2.745422, 2.669388
1016087, truthful, baseline, 2.752075, 2.681961
1016095, truthful, baseline, 2.754761, 2.681931
1016103, truthful, baseline, 2.758194, 2.683838
1016120, truthful, baseline, 2.761627, 2.683929
1016128, truthful, baseline, 2.759201, 2.681946
1016137, truthful, baseline, 2.761917, 2.684006
1016153, truthful, baseline, 2.768448, 2.694839
1016162, truthful, baseline, 2.783539, 2.69574
1016170, truthful, baseline, 2.783722, 2.695816
1016187, truthful, baseline, 2.809128, 2.69577
1016195, truthful, baseline, 2.802032, 2.697845
1016203, truthful, baseline, 2.802338, 2.697266
1016220, truthful, baseline, 2.783417, 2.698578
1016228, truthful, baseline, 2.783615, 2.696808
1016245, truthful, baseline, 2.801544, 2.697205
1016253, truthful, baseline, 2.801773, 2.700668
1016262, truthful, baseline, 2.783585, 2.700821
1016278, truthful, baseline, 2.783691, 2.697815
1016287, truthful, baseline, 2.783691, 2.693634
1016295, truthful, baseline, 2.782806, 2.676224
1016312, truthful, baseline, 2.780594, 2.676666
1016320, truthful, baseline, 2.778076, 2.676666
1016337, truthful, baseline, 2.780899, 2.675003
1016345, truthful, baseline, 2.780624, 2.676468
1016353, truthful, baseline, 2.778198, 2.682175
1016370, truthful, baseline, 2.776062, 2.676651
1016378, truthful, baseline, 2.779312, 2.674988
1016387, truthful, baseline, 2.780457, 2.670151
1016403, truthful, baseline, 2.780624, 2.669937
1016412, truthful, baseline, 2.784363, 2.669769
1016420, truthful, baseline, 2.7845, 2.669739
1016437, truthful, baseline, 2.768036, 2.673203
1016445, truthful, baseline, 2.768188, 2.67305
1016453, truthful, baseline, 2.766037, 2.673279
1016470, truthful, baseline, 2.755219, 2.667969
1016478, truthful, baseline, 2.755341, 2.667816
1016487, truthful, baseline, 2.75499, 2.669998
1016503, truthful, baseline, 2.746445, 2.670822
1016512, truthful, baseline, 2.746262, 2.672455
1016520, truthful, baseline, 2.739639, 2.675385
1016537, truthful, baseline, 2.735016, 2.676712
1016545, truthful, baseline, 2.73085, 2.681183
1016553, truthful, baseline, 2.730301, 2.681824
1016570, truthful, baseline, 2.710052, 2.676712
1016578, truthful, baseline, 2.719833, 2.673553
1016587, truthful, baseline, 2.719833, 2.676605
1016603, truthful, baseline, 2.719803, 2.673691
1016612, truthful, baseline, 2.729965, 2.682938
1016620, truthful, baseline, 2.730087, 2.68306
1016637, truthful, baseline, 2.729782, 2.682663
1016645, truthful, baseline, 2.730286, 2.673157
1016653, truthful, baseline, 2.730347, 2.673889
1016670, truthful, baseline, 2.74585, 2.673477
1016678, truthful, baseline, 2.745651, 2.673721
1016687, truthful, baseline, 2.751541, 2.677261
1016703, truthful, baseline, 2.751892, 2.673706
1016712, truthful, baseline, 2.752869, 2.672867
1016720, truthful, baseline, 2.75264, 2.671799
1016737, truthful, baseline, 2.753326, 2.672287
1016745, truthful, baseline, 2.765244, 2.672287
1016753, truthful, baseline, 2.765427, 2.671219
1016770, truthful, baseline, 2.765335, 2.65889
1016778, truthful, baseline, 2.765121, 2.659164
1016787, truthful, baseline, 2.765076, 2.658661
1016803, truthful, baseline, 2.771042, 2.659058
1016812, truthful, baseline, 2.771133, 2.659164
1016820, truthful, baseline, 2.771225, 2.65892
1016837, truthful, baseline, 2.772797, 2.663284
1016845, truthful, baseline, 2.772171, 2.665894
1016853, truthful, baseline, 2.765778, 2.663803
1016870, truthful, baseline, 2.762466, 2.655426
1016878, truthful, baseline, 2.768524, 2.653961
1016887, truthful, baseline, 2.76207, 2.654144
1016903, truthful, baseline, 2.758743, 2.64743
1016912, truthful, baseline, 2.762085, 2.664642
1016920, truthful, baseline, 2.758026, 2.664932
1016937, truthful, baseline, 2.758743, 2.648026
1016945, truthful, baseline, 2.758835, 2.644089
1016953, truthful, baseline, 2.75296, 2.644135
1016970, truthful, baseline, 2.749725, 2.644226
1016978, truthful, baseline, 2.752853, 2.644119
1016987, truthful, baseline, 2.752487, 2.665283
1017003, truthful, baseline, 2.751785, 2.668945
1017012, truthful, baseline, 2.752045, 2.669083
1017020, truthful, baseline, 2.751999, 2.668793
1017037, truthful, baseline, 2.751953, 2.660522
1017045, truthful, baseline, 2.752609, 2.649582
