Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1128254, 206672, truthful, baseline, 36.33556, 0.6972046, -32.90808, 0.02864075, 0.1174316, 0.9926605, 2.93541, 1, -31.84125, 2.673309, -29.54561, 0.06245422, 0.1234894, 0.9903717, 2.903503, 1
1128263, 206673, truthful, baseline, 36.33571, 0.6968384, -32.90311, 0.02920532, 0.1170654, 0.992691, 2.939072, 1, -31.84178, 2.67337, -29.55463, 0.06195068, 0.1240387, 0.9903259, 2.903519, 1
1128271, 206674, truthful, baseline, 36.33644, 0.6935272, -32.90311, 0.02992249, 0.1161804, 0.9927673, 2.935303, 1, -31.84207, 2.674774, -29.55536, 0.06173706, 0.1226349, 0.9905243, 2.903061, 1
1128279, 206675, truthful, baseline, 36.33806, 0.6931458, -32.89616, 0.02960205, 0.1155396, 0.9928589, 2.935257, 1, -31.84253, 2.674774, -29.5607, 0.06140137, 0.1229553, 0.9904938, 2.903, 1
1128296, 206677, truthful, baseline, 36.3385, 0.6861115, -32.8933, 0.02949524, 0.1161041, 0.9927979, 2.93898, 1, -31.84273, 2.674774, -29.56458, 0.0614624, 0.1219025, 0.9906311, 2.907532, 1
1128304, 206678, truthful, baseline, 36.3385, 0.6846008, -32.89313, 0.02992249, 0.1155396, 0.9928436, 2.934845, 1, -31.84322, 2.67337, -29.56458, 0.0615387, 0.1220093, 0.9906158, 2.904434, 1
1128313, 206679, truthful, baseline, 36.3385, 0.6836853, -32.89313, 0.0295105, 0.1153564, 0.9928741, 2.934937, 1, -31.84338, 2.673309, -29.56458, 0.06185913, 0.1212158, 0.9906921, 2.903976, 1
1128329, 206681, truthful, baseline, 36.3385, 0.675293, -32.87706, 0.02957153, 0.1154022, 0.9928741, 2.93222, 1, -31.84346, 2.672653, -29.56458, 0.06188965, 0.1188507, 0.9909668, 2.911774, 1
1128337, 206682, truthful, baseline, 36.3385, 0.670517, -32.86502, 0.0300293, 0.114975, 0.9929047, 2.932251, 1, -31.84392, 2.669037, -29.56458, 0.06210327, 0.1195374, 0.9908752, 2.903061, 1
1128346, 206683, truthful, baseline, 36.3385, 0.6598358, -32.85081, 0.02960205, 0.1165161, 0.9927368, 2.94458, 1, -31.84399, 2.668961, -29.56458, 0.06211853, 0.1187897, 0.9909668, 2.90303, 1
1128362, 206685, truthful, baseline, 36.33797, 0.655838, -32.84108, 0.02972412, 0.1143951, 0.992981, 2.944107, 1, -31.84415, 2.659073, -29.55809, 0.06291199, 0.1205139, 0.9907074, 2.903595, 1
1128371, 206686, truthful, baseline, 36.33797, 0.6536407, -32.84108, 0.02970886, 0.1148376, 0.9929352, 2.945984, 1, -31.84415, 2.658539, -29.54982, 0.06272888, 0.119278, 0.9908752, 2.901062, 1
1128379, 206687, truthful, baseline, 36.33797, 0.6522522, -32.84108, 0.02970886, 0.1151276, 0.9929047, 2.946014, 1, -31.84415, 2.650574, -29.54063, 0.06263733, 0.1203613, 0.9907379, 2.883133, 1
1128396, 206689, truthful, baseline, 36.33797, 0.6493073, -32.83405, 0.02973938, 0.1153564, 0.9928741, 2.946259, 1, -31.84415, 2.647583, -29.52856, 0.06277466, 0.118988, 0.9909058, 2.882904, 1
1128404, 206690, truthful, baseline, 36.33797, 0.6493073, -32.83405, 0.03019714, 0.1147919, 0.9929199, 2.944275, 1, -31.84415, 2.647583, -29.52856, 0.0639801, 0.1185303, 0.9908752, 2.872498, 1
