Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
3837845, 124873, truthful, baseline, 30.32138, 6.21814, -37.85423, 0.06919861, -0.06193542, 0.9956665, 3.34198, 1, -29.01727, 4.614014, -35.57878, 0.1085815, -0.06445313, 0.9919891, 3.313492, 1
3837854, 124874, truthful, baseline, 30.32117, 6.235306, -37.95908, 0.07652283, -0.05899048, 0.9953156, 3.364395, 1, -29.02614, 4.626312, -35.64664, 0.1094208, -0.06307983, 0.9919891, 3.315323, 1
3837862, 124875, truthful, baseline, 30.32108, 6.226761, -37.95354, 0.06738281, -0.06216431, 0.9957733, 3.330521, 1, -29.0341, 4.642654, -35.71562, 0.1113434, -0.06373596, 0.9917297, 3.315781, 1
3837870, 124876, truthful, baseline, 30.32166, 6.228851, -37.97884, 0.06744385, -0.0643158, 0.995636, 3.347748, 1, -29.04108, 4.671188, -35.8459, 0.1105042, -0.06443787, 0.9917755, 3.315063, 1
3837887, 124878, truthful, baseline, 30.17653, 6.094162, -37.70613, 0.05044556, -0.07102966, 0.9961853, 3.273331, 1, -29.20985, 4.497696, -35.59117, 0.07710266, -0.08119202, 0.9936981, 3.457031, 1
3837895, 124879, truthful, baseline, 30.00966, 5.995834, -37.43655, 0.02888489, -0.06181335, 0.9976654, 3.300262, 1, -29.32933, 4.655823, -36.20253, 0.04318237, -0.08357239, 0.9955597, 3.41066, 1
3837904, 124880, truthful, baseline, 29.87935, 6.033035, -37.65234, -0.007019043, -0.07896423, 0.9968414, 3.434036, 1, -29.45972, 4.695297, -36.50832, 0.03131104, -0.08865356, 0.9955597, 3.424591, 1
3837912, 124881, truthful, baseline, 29.84546, 6.068344, -37.93164, -0.01199341, -0.08282471, 0.9964905, 3.253784, 1, -29.51018, 4.64711, -36.40645, 0.02156067, -0.09184265, 0.9955292, 3.375046, 1
3837929, 124883, truthful, baseline, 29.85298, 6.059616, -37.9601, -0.01593018, -0.0854187, 0.9962158, 3.398651, 1, -29.51326, 4.650497, -36.47958, 0.01924133, -0.08834839, 0.9958954, 3.336777, 1
3837945, 124885, truthful, baseline, 29.85669, 6.060898, -37.97041, -0.0171814, -0.08018494, 0.9966278, 3.328064, 1, -29.5168, 4.652252, -36.47958, 0.02037048, -0.08944702, 0.9957733, 3.380371, 1
3837979, 124889, truthful, baseline, 29.86174, 6.059799, -37.98752, -0.01139832, -0.08309937, 0.99646, 3.38176, 1, -29.51631, 4.658173, -36.47958, 0.02023315, -0.09239197, 0.9955139, 3.379517, 1
3838012, 124893, truthful, baseline, 29.88472, 6.073059, -38.30826, -0.01026917, -0.07565308, 0.9970703, 3.331985, 1, -29.51237, 4.619019, -36.4881, 0.01791382, -0.08929443, 0.9958344, 3.394928, 1
3838045, 124897, truthful, baseline, 29.88263, 6.011261, -38.2325, -0.0105896, -0.08630371, 0.9962006, 3.356537, 1, -29.5155, 4.610031, -36.48283, 0.02281189, -0.0990448, 0.994812, 3.409256, 1
3838045, 124897, truthful, baseline, 29.88263, 6.011261, -38.2325, -0.0105896, -0.08630371, 0.9962006, 3.356537, 1, -29.5155, 4.610031, -36.48283, 0.02281189, -0.0990448, 0.994812, 3.409256, 1
3838054, 124898, truthful, baseline, 29.88585, 6.010834, -38.21684, -0.006500244, -0.08963013, 0.9959412, 3.430405, 1, -29.51537, 4.61441, -36.48604, 0.02204895, -0.09764099, 0.9949646, 3.407547, 1
3838070, 124900, truthful, baseline, 29.89621, 6.045837, -38.27858, -0.01126099, -0.09182739, 0.995697, 3.450928, 1, -29.50021, 4.637589, -36.53181, 0.01483154, -0.09732056, 0.9951324, 3.406616, 1
3838079, 124901, truthful, baseline, 29.901, 6.055252, -38.32356, -0.01283264, -0.09118652, 0.9957428, 3.404755, 1, -29.49557, 4.64061, -36.55377, 0.02008057, -0.09815979, 0.9949646, 3.401489, 1
3838087, 124902, truthful, baseline, 29.91493, 6.060059, -38.40433, -0.01431274, -0.09634399, 0.9952393, 3.471298, 1, -29.48265, 4.621811, -36.54814, 0.02142334, -0.0977478, 0.9949799, 3.363464, 1
3838104, 124904, truthful, baseline, 29.92934, 6.040024, -38.46165, -0.01344299, -0.09933472, 0.9949493, 3.436066, 1, -29.47412, 4.595627, -36.54176, 0.01567078, -0.09750366, 0.9951019, 3.367859, 1
3838112, 124905, truthful, baseline, 29.93417, 6.023956, -38.44234, -0.01489258, -0.1031036, 0.9945526, 3.414063, 1, -29.47075, 4.584137, -36.53421, 0.01557922, -0.1018982, 0.9946594, 3.34761, 1
3838120, 124906, truthful, baseline, 29.93982, 5.997986, -38.38109, -0.001693726, -0.09429932, 0.9955292, 3.397644, 1, -29.46788, 4.574677, -36.54013, 0.01641846, -0.09701538, 0.9951324, 3.349716, 1
3838137, 124908, truthful, baseline, 29.94325, 5.979141, -38.34866, -0.002670288, -0.09510803, 0.9954529, 3.398499, 1, -29.46291, 4.552673, -36.50958, 0.01646423, -0.1005402, 0.9947815, 3.318207, 1
3838145, 124909, truthful, baseline, 29.94698, 5.943344, -38.28632, -0.0050354, -0.102066, 0.994751, 3.366638, 1, -29.46193, 4.548477, -36.50708, 0.01446533, -0.1016693, 0.9947052, 3.338959, 1
