Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
3918853, 134596, truthful, baseline, 29.53238, 5.96582, -37.8959, -0.02870178, -0.1830597, 0.982666, 3.437195, 0.7625881, -29.92674, 4.839127, -36.55482, 0.02464294, -0.2102356, 0.9773254, 3.148895, 0.5332808
3918861, 134597, truthful, baseline, 29.53476, 5.972565, -37.90523, -0.0279541, -0.1840973, 0.9824982, 3.437042, 0.7657085, -29.92632, 4.845413, -36.55576, 0.02455139, -0.2095947, 0.9774628, 3.14888, 0.5225235
3918869, 134598, truthful, baseline, 29.56548, 6.009613, -37.90706, -0.03430176, -0.1784973, 0.9833374, 3.397507, 0.7657085, -29.92589, 4.852951, -36.55617, 0.021698, -0.2099609, 0.9774628, 3.164215, 0.5225235
3918878, 134599, truthful, baseline, 29.57216, 6.022354, -37.90948, -0.03517151, -0.1818085, 0.9826965, 3.473282, 0.7640466, -29.92534, 4.854446, -36.55667, 0.02456665, -0.2078857, 0.977829, 3.187775, 0.5357226
3918886, 134600, truthful, baseline, 29.56972, 5.983963, -37.75336, -0.02105713, -0.16922, 0.9853363, 3.508804, 0.7640466, -29.92532, 4.854553, -36.55824, 0.0256958, -0.2054901, 0.9783173, 3.200043, 0.5357226
3918903, 134602, truthful, baseline, 29.57587, 5.989655, -37.78128, -0.01939392, -0.1694336, 0.9853363, 3.453339, 0.7659624, -29.92366, 4.85701, -36.56377, 0.0274353, -0.204071, 0.9785614, 3.188004, 0.5280879
3918911, 134603, truthful, baseline, 29.57942, 5.991531, -37.79352, -0.01960754, -0.1707916, 0.9851074, 3.460754, 0.7607363, -29.92017, 4.858185, -36.57315, 0.026474, -0.201889, 0.9790344, 3.16452, 0.5411326
3918919, 134604, truthful, baseline, 29.58299, 5.993393, -37.80574, -0.01972961, -0.172226, 0.984848, 3.452499, 0.7607363, -29.9175, 4.867523, -36.57526, 0.02627563, -0.2030334, 0.9788055, 3.164871, 0.5411326
3918936, 134606, truthful, baseline, 29.58752, 5.994263, -37.81679, -0.02079773, -0.1717682, 0.9849091, 3.450684, 0.7511168, -29.9072, 4.884674, -36.57739, 0.02577209, -0.2030029, 0.9788361, 3.216873, 0.5355946
3918944, 134607, truthful, baseline, 29.58923, 5.994308, -37.82695, -0.02003479, -0.1704407, 0.9851532, 3.451248, 0.7568488, -29.90071, 4.885757, -36.58545, 0.02638245, -0.2001801, 0.9794006, 3.219254, 0.5449433
3918953, 134608, truthful, baseline, 29.59094, 5.99437, -37.8371, -0.01925659, -0.1690369, 0.9854126, 3.451889, 0.7568488, -29.89142, 4.886093, -36.59117, 0.02607727, -0.1967926, 0.9800873, 3.236145, 0.5449433
3918969, 134610, truthful, baseline, 29.59645, 5.996307, -37.84499, -0.02059937, -0.1690063, 0.9853821, 3.451477, 0.7641373, -29.8378, 4.877869, -36.60518, 0.02401733, -0.1978607, 0.9799194, 3.092407, 0.5407689
3918978, 134611, truthful, baseline, 29.59874, 5.999969, -37.85512, -0.01956177, -0.1700287, 0.9852295, 3.450516, 0.7492899, -29.83337, 4.895187, -36.68047, 0.02310181, -0.177063, 0.9839172, 3.288681, 0.5431237
3918986, 134612, truthful, baseline, 29.60103, 6.003647, -37.86525, -0.01852417, -0.1699371, 0.9852753, 3.4496, 0.7505996, -29.83241, 4.894119, -36.67841, 0.02284241, -0.1786804, 0.9836273, 3.300903, 0.5448562
3919003, 134614, truthful, baseline, 29.60667, 6.004059, -37.87021, -0.01933289, -0.169342, 0.9853668, 3.449585, 0.7476733, -29.83328, 4.890305, -36.6698, 0.0221405, -0.1783447, 0.9837036, 3.301086, 0.5248405
3919011, 134615, truthful, baseline, 29.61584, 6.004059, -37.88942, -0.02078247, -0.1687012, 0.9854431, 3.420044, 0.7432333, -29.83337, 4.887543, -36.66327, 0.02127075, -0.1798859, 0.9834442, 3.288864, 0.5179735
3919019, 134616, truthful, baseline, 29.62419, 6.004059, -37.89018, -0.02267456, -0.1682434, 0.9854736, 3.419876, 0.7432333, -29.8338, 4.885086, -36.65555, 0.0221405, -0.184845, 0.9825134, 3.28624, 0.5179735
3919036, 134618, truthful, baseline, 29.63304, 6.004059, -37.90166, -0.02003479, -0.1680756, 0.9855652, 3.383896, 0.7547394, -29.83328, 4.884171, -36.6698, 0.02203369, -0.1837158, 0.9827271, 3.286041, 0.5335552
3919044, 134619, truthful, baseline, 29.6349, 6.00618, -37.90906, -0.01966858, -0.1677246, 0.9856262, 3.383591, 0.7559875, -29.83321, 4.882645, -36.67633, 0.02279663, -0.1880035, 0.9818878, 3.283112, 0.5383416
3919053, 134620, truthful, baseline, 29.6351, 6.00618, -37.91229, -0.01664734, -0.1674805, 0.9857178, 3.383926, 0.7559875, -29.83247, 4.88414, -36.67763, 0.02264404, -0.1850586, 0.9824524, 3.269821, 0.5383416
3919069, 134622, truthful, baseline, 29.63539, 6.006256, -37.91258, -0.01641846, -0.1678314, 0.985672, 3.420029, 0.7656877, -29.8316, 4.882233, -36.67969, 0.02226257, -0.1876526, 0.9819794, 3.24353, 0.5376579
3919078, 134623, truthful, baseline, 29.63718, 6.004059, -37.91258, -0.01686096, -0.1692505, 0.9854126, 3.420029, 0.7534606, -29.83147, 4.881836, -36.68047, 0.02226257, -0.1876526, 0.9819794, 3.231537, 0.5530013
3919086, 134624, truthful, baseline, 29.64058, 6.00087, -37.91258, -0.01643372, -0.168457, 0.9855652, 3.427719, 0.7534606, -29.83145, 4.882233, -36.68422, 0.02209473, -0.1874695, 0.9820099, 3.221725, 0.5530013
3919103, 134626, truthful, baseline, 29.64755, 6.000122, -37.91229, -0.01763916, -0.1683044, 0.9855652, 3.427963, 0.7619404, -29.83025, 4.882645, -36.69005, 0.02212524, -0.1871185, 0.9820709, 3.211838, 0.5404712
3919111, 134627, truthful, baseline, 29.64786, 5.99881, -37.90906, -0.01773071, -0.1691589, 0.9854279, 3.427917, 0.7509187, -29.82819, 4.882645, -36.69589, 0.0221405, -0.1869965, 0.9821014, 3.210846, 0.544965
3919119, 134628, truthful, baseline, 29.65166, 5.997513, -37.90166, -0.01797485, -0.1692963, 0.9853973, 3.432114, 0.7522228, -29.82523, 4.882645, -36.6996, 0.02156067, -0.1887665, 0.981781, 3.210709, 0.5466965
3919136, 134630, truthful, baseline, 29.66722, 5.996643, -37.89308, -0.01296997, -0.1694031, 0.9854584, 3.432938, 0.7469985, -29.81944, 4.885712, -36.72057, 0.02189636, -0.1881561, 0.9818878, 3.210571, 0.5555176
3919144, 134631, truthful, baseline, 29.67262, 5.995712, -37.89308, -0.01376343, -0.1692047, 0.9854736, 3.432968, 0.7506775, -29.81435, 4.889084, -36.74213, 0.0206604, -0.1876068, 0.9820251, 3.210312, 0.5400116
3919153, 134632, truthful, baseline, 29.67708, 5.99437, -37.89308, -0.01319885, -0.1688385, 0.9855499, 3.444687, 0.7506775, -29.80923, 4.895386, -36.7504, 0.0206604, -0.1891174, 0.98172, 3.209564, 0.5400116
3919169, 134634, truthful, baseline, 29.6844, 5.994308, -37.89308, -0.0125885, -0.1688385, 0.9855499, 3.446198, 0.7610719, -29.80136, 4.898651, -36.75172, 0.02067566, -0.1891937, 0.98172, 3.21814, 0.536698
3919178, 134635, truthful, baseline, 29.68489, 5.994308, -37.89308, -0.01222229, -0.1690674, 0.9855194, 3.44606, 0.7608635, -29.80118, 4.898651, -36.75211, 0.02392578, -0.1891937, 0.9816437, 3.217789, 0.5280868
3919186, 134636, truthful, baseline, 29.68491, 5.994308, -37.89308, -0.01123047, -0.1690674, 0.9855347, 3.446533, 0.7608635, -29.79895, 4.899353, -36.75809, 0.02381897, -0.1890411, 0.9816742, 3.217667, 0.5280868
3919203, 134638, truthful, baseline, 29.68524, 5.9935, -37.90114, -0.01092529, -0.1656036, 0.9861298, 3.449112, 0.7555021, -29.79837, 4.899582, -36.76573, 0.02760315, -0.1908875, 0.9812164, 3.217026, 0.5350212
3919211, 134639, truthful, baseline, 29.68611, 5.9935, -37.90944, -0.01068115, -0.1651154, 0.9862061, 3.44899, 0.7546033, -29.79758, 4.899582, -36.76637, 0.02807617, -0.1921234, 0.980957, 3.217102, 0.5295323
