Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
3933091, truthful, baseline, 3.166992, 3.245102
3933100, truthful, baseline, 3.166321, 3.239655
3933100, truthful, baseline, 3.166321, 3.239655
3933116, truthful, baseline, 3.167404, 3.239899
3933125, truthful, baseline, 3.163757, 3.23877
3933133, truthful, baseline, 3.165588, 3.23941
3933150, truthful, baseline, 3.172211, 3.238419
3933158, truthful, baseline, 3.237991, 3.2388
3933166, truthful, baseline, 3.225861, 3.236862
3933183, truthful, baseline, 3.209167, 3.235809
3933191, truthful, baseline, 3.186691, 3.235443
3933200, truthful, baseline, 3.209671, 3.234863
3933216, truthful, baseline, 3.213608, 3.234665
3933225, truthful, baseline, 3.184357, 3.234863
3933233, truthful, baseline, 3.21286, 3.234634
3933249, truthful, baseline, 3.239014, 3.234268
3933258, truthful, baseline, 3.248322, 3.23436
3933266, truthful, baseline, 3.257172, 3.233978
3933283, truthful, baseline, 3.245117, 3.233444
3933291, truthful, baseline, 3.252274, 3.216858
3933300, truthful, baseline, 3.25885, 3.207504
3933316, truthful, baseline, 3.247101, 3.216568
3933325, truthful, baseline, 3.244537, 3.234573
3933333, truthful, baseline, 3.247406, 3.236008
3933350, truthful, baseline, 3.259064, 3.259033
3933358, truthful, baseline, 3.253052, 3.258972
3933366, truthful, baseline, 3.252075, 3.258759
3933383, truthful, baseline, 3.251205, 3.24852
3933391, truthful, baseline, 3.249176, 3.248398
3933400, truthful, baseline, 3.24733, 3.24884
3933416, truthful, baseline, 3.214981, 3.259506
3933425, truthful, baseline, 3.208084, 3.266754
3933433, truthful, baseline, 3.207138, 3.266022
3933450, truthful, baseline, 3.206619, 3.272964
3933458, truthful, baseline, 3.207169, 3.272995
3933466, truthful, baseline, 3.211166, 3.266479
3933483, truthful, baseline, 3.210709, 3.27298
3933491, truthful, baseline, 3.214218, 3.273209
3933508, truthful, baseline, 3.214264, 3.273239
3933516, truthful, baseline, 3.210007, 3.261002
3933525, truthful, baseline, 3.206161, 3.261002
3933541, truthful, baseline, 3.203964, 3.249634
3933550, truthful, baseline, 3.201981, 3.24733
3933558, truthful, baseline, 3.188873, 3.247299
3933575, truthful, baseline, 3.184311, 3.246002
3933583, truthful, baseline, 3.184296, 3.245987
3933591, truthful, baseline, 3.182861, 3.246017
3933608, truthful, baseline, 3.188736, 3.227448
3933616, truthful, baseline, 3.185501, 3.227203
3933624, truthful, baseline, 3.156113, 3.22319
3933641, truthful, baseline, 3.15448, 3.215469
