Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
4073269, truthful, baseline, 3.199249, 3.105743
4073277, truthful, baseline, 3.200027, 3.099274
4073286, truthful, baseline, 3.199417, 3.105515
4073294, truthful, baseline, 3.198364, 3.105209
4073311, truthful, baseline, 3.199219, 3.105331
4073319, truthful, baseline, 3.198425, 3.128479
4073327, truthful, baseline, 3.198181, 3.114197
4073344, truthful, baseline, 3.19812, 3.123917
4073352, truthful, baseline, 3.221817, 3.136505
4073361, truthful, baseline, 3.239822, 3.147079
4073377, truthful, baseline, 3.285919, 3.12883
4073386, truthful, baseline, 3.278931, 3.124039
4073394, truthful, baseline, 3.280289, 3.123978
4073411, truthful, baseline, 3.245667, 3.124237
4073419, truthful, baseline, 3.271988, 3.12915
4073427, truthful, baseline, 3.258148, 3.129364
4073444, truthful, baseline, 3.246719, 3.141937
4073452, truthful, baseline, 3.244659, 3.155212
4073461, truthful, baseline, 3.246964, 3.156555
4073477, truthful, baseline, 3.247833, 3.156631
4073486, truthful, baseline, 3.250656, 3.146378
4073494, truthful, baseline, 3.263809, 3.15715
4073511, truthful, baseline, 3.264954, 3.160599
4073519, truthful, baseline, 3.277481, 3.161301
4073527, truthful, baseline, 3.320374, 3.162109
4073544, truthful, baseline, 3.289963, 3.142731
4073552, truthful, baseline, 3.28688, 3.165619
4073561, truthful, baseline, 3.288589, 3.143097
4073577, truthful, baseline, 3.286148, 3.143311
4073586, truthful, baseline, 3.284592, 3.137772
4073594, truthful, baseline, 3.283295, 3.144363
4073611, truthful, baseline, 3.286545, 3.132568
4073619, truthful, baseline, 3.285156, 3.132248
4073627, truthful, baseline, 3.286621, 3.131836
4073644, truthful, baseline, 3.283707, 3.111588
4073652, truthful, baseline, 3.282944, 3.107239
4073661, truthful, baseline, 3.282776, 3.10289
4073677, truthful, baseline, 3.260788, 3.102921
4073686, truthful, baseline, 3.25383, 3.103348
4073694, truthful, baseline, 3.25032, 3.103287
4073711, truthful, baseline, 3.233734, 3.102386
4073719, truthful, baseline, 3.225204, 3.102539
4073736, truthful, baseline, 3.204651, 3.101578
4073744, truthful, baseline, 3.193878, 3.101273
4073752, truthful, baseline, 3.193527, 3.079071
4073761, truthful, baseline, 3.190186, 3.039474
4073777, truthful, baseline, 3.163147, 3.074249
4073786, truthful, baseline, 3.27565, 2.959091
4073802, truthful, baseline, 3.19101, 2.996536
4073811, truthful, baseline, 3.196609, 2.994476
4073819, truthful, baseline, 3.191315, 2.992813
4073827, truthful, baseline, 3.170624, 2.999023
4073844, truthful, baseline, 3.170609, 3.004318
4073852, truthful, baseline, 3.186111, 3.00296
4073861, truthful, baseline, 3.167953, 2.999313
4073877, truthful, baseline, 3.142502, 2.988235
4073886, truthful, baseline, 3.135239, 2.980682
4073894, truthful, baseline, 3.135025, 2.980255
4073911, truthful, baseline, 3.134964, 2.980499
4073919, truthful, baseline, 3.135193, 2.981003
4073927, truthful, baseline, 3.135498, 2.981003
4073944, truthful, baseline, 3.135254, 2.958649
4073952, truthful, baseline, 3.13472, 2.952759
4073961, truthful, baseline, 3.134384, 2.952881
4073977, truthful, baseline, 3.119324, 2.945267
4073986, truthful, baseline, 3.119217, 2.945282
4073994, truthful, baseline, 3.117981, 2.946594
