Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
365362, truthful, baseline, 2.471207, 2.633484
365371, truthful, baseline, 2.471161, 2.623856
365379, truthful, baseline, 2.468201, 2.623932
365387, truthful, baseline, 2.462723, 2.633545
365396, truthful, baseline, 2.454361, 2.623856
365412, truthful, baseline, 2.467987, 2.619965
365421, truthful, baseline, 2.467743, 2.619995
365429, truthful, baseline, 2.467987, 2.616257
365446, truthful, baseline, 2.466537, 2.613434
365454, truthful, baseline, 2.453888, 2.616333
365462, truthful, baseline, 2.453812, 2.616302
365479, truthful, baseline, 2.441132, 2.616669
365487, truthful, baseline, 2.404556, 2.616776
365496, truthful, baseline, 2.50174, 2.616791
365512, truthful, baseline, 2.473984, 2.614197
365521, truthful, baseline, 2.488266, 2.614059
365529, truthful, baseline, 2.474564, 2.594482
365546, truthful, baseline, 2.475403, 2.594757
365554, truthful, baseline, 2.468918, 2.608917
365562, truthful, baseline, 2.475494, 2.608963
365579, truthful, baseline, 2.476242, 2.60907
365587, truthful, baseline, 2.474182, 2.595551
365596, truthful, baseline, 2.472321, 2.59552
365612, truthful, baseline, 2.472336, 2.609604
365621, truthful, baseline, 2.472183, 2.616638
365629, truthful, baseline, 2.462982, 2.623459
365646, truthful, baseline, 2.463135, 2.616394
365654, truthful, baseline, 2.471756, 2.623566
365662, truthful, baseline, 2.471832, 2.629761
365679, truthful, baseline, 2.50972, 2.623184
365687, truthful, baseline, 2.482071, 2.611511
365696, truthful, baseline, 2.471512, 2.611404
365712, truthful, baseline, 2.481628, 2.611099
365721, truthful, baseline, 2.498657, 2.610825
365729, truthful, baseline, 2.481186, 2.607529
365746, truthful, baseline, 2.480316, 2.611038
365754, truthful, baseline, 2.480011, 2.610611
365762, truthful, baseline, 2.486023, 2.610931
365779, truthful, baseline, 2.474976, 2.615524
365787, truthful, baseline, 2.474976, 2.61557
365796, truthful, baseline, 2.473526, 2.623825
365812, truthful, baseline, 2.473495, 2.632172
365821, truthful, baseline, 2.474686, 2.643265
365837, truthful, baseline, 2.473557, 2.632507
365846, truthful, baseline, 2.470947, 2.632385
365854, truthful, baseline, 2.470947, 2.638931
365871, truthful, baseline, 2.46434, 2.638779
365879, truthful, baseline, 2.463455, 2.638641
365887, truthful, baseline, 2.457535, 2.63887
365904, truthful, baseline, 2.453949, 2.621765
365912, truthful, baseline, 2.435638, 2.60643
365921, truthful, baseline, 2.425018, 2.597412
365937, truthful, baseline, 2.425186, 2.579819
365946, truthful, baseline, 2.420685, 2.57933
365954, truthful, baseline, 2.409195, 2.579956
365971, truthful, baseline, 2.409073, 2.579666
365979, truthful, baseline, 2.312851, 2.559052
365987, truthful, baseline, 2.436676, 2.546722
366004, truthful, baseline, 2.417542, 2.503677
366012, truthful, baseline, 2.375641, 2.562851
366021, truthful, baseline, 2.458313, 2.387604
366037, truthful, baseline, 2.426163, 2.4384
366046, truthful, baseline, 2.431305, 2.496765
366054, truthful, baseline, 2.431808, 2.468292
366071, truthful, baseline, 2.432297, 2.46727
366079, truthful, baseline, 2.427948, 2.495956
366087, truthful, baseline, 2.430161, 2.497971
366104, truthful, baseline, 2.436661, 2.498245
366112, truthful, baseline, 2.431519, 2.496033
366121, truthful, baseline, 2.42897, 2.486588
366137, truthful, baseline, 2.425858, 2.486374
366146, truthful, baseline, 2.425095, 2.476166
366154, truthful, baseline, 2.426392, 2.476242
366171, truthful, baseline, 2.406937, 2.463196
366179, truthful, baseline, 2.406845, 2.46283
366187, truthful, baseline, 2.405273, 2.458054
366204, truthful, baseline, 2.405167, 2.462219
366212, truthful, baseline, 2.404312, 2.45784
366221, truthful, baseline, 2.399231, 2.45784
366237, truthful, baseline, 2.37529, 2.446411
366246, truthful, baseline, 2.375351, 2.438217
366254, truthful, baseline, 2.369019, 2.438248
366271, truthful, baseline, 2.369431, 2.446045
366279, truthful, baseline, 2.352829, 2.446045
366287, truthful, baseline, 2.345993, 2.437958
366304, truthful, baseline, 2.346085, 2.435684
366312, truthful, baseline, 2.345947, 2.435608
366321, truthful, baseline, 2.34581, 2.424149
366337, truthful, baseline, 2.339813, 2.424118
366346, truthful, baseline, 2.339844, 2.424332
366354, truthful, baseline, 2.348419, 2.424408
366371, truthful, baseline, 2.34845, 2.417496
366379, truthful, baseline, 2.348434, 2.413681
366387, truthful, baseline, 2.348373, 2.412766
366404, truthful, baseline, 2.351547, 2.381104
366412, truthful, baseline, 2.351685, 2.380966
366420, truthful, baseline, 2.352203, 2.386826
366437, truthful, baseline, 2.352615, 2.389297
366445, truthful, baseline, 2.352524, 2.393387
366454, truthful, baseline, 2.354965, 2.385345
366470, truthful, baseline, 2.352692, 2.376846
366479, truthful, baseline, 2.352966, 2.376877
366487, truthful, baseline, 2.353775, 2.382446
366504, truthful, baseline, 2.355392, 2.375671
366512, truthful, baseline, 2.371826, 2.371338
366520, truthful, baseline, 2.355209, 2.375534
366537, truthful, baseline, 2.355377, 2.375916
366545, truthful, baseline, 2.355438, 2.37114
366554, truthful, baseline, 2.353455, 2.375656
366570, truthful, baseline, 2.344177, 2.37558
366579, truthful, baseline, 2.343491, 2.375519
366587, truthful, baseline, 2.343506, 2.383224
366604, truthful, baseline, 2.325058, 2.390793
366612, truthful, baseline, 2.325165, 2.390869
366620, truthful, baseline, 2.325134, 2.391647
366637, truthful, baseline, 2.325134, 2.393021
366645, truthful, baseline, 2.325287, 2.391403
366654, truthful, baseline, 2.324081, 2.391617
366670, truthful, baseline, 2.315002, 2.393097
