Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
475655, 58415, truthful, baseline, 32.01445, 3.126587, -32.05759, 0.002944946, -0.1407013, 0.990036, 2.751572, 1, -30.68495, -1.233093, -31.56833, 0.03416443, -0.1164398, 0.9925995, 2.82785, 1
475664, 58416, truthful, baseline, 32.01512, 3.126694, -32.0587, 0.002868652, -0.1409149, 0.9900055, 2.739731, 1, -30.68495, -1.233093, -31.56979, 0.03416443, -0.1164703, 0.9925995, 2.82782, 1
475664, 58416, truthful, baseline, 32.01512, 3.126694, -32.0587, 0.002868652, -0.1409149, 0.9900055, 2.739731, 1, -30.68495, -1.233093, -31.56979, 0.03416443, -0.1164703, 0.9925995, 2.82782, 1
475680, 58418, truthful, baseline, 32.01653, 3.126587, -32.05814, 0.002609253, -0.1417389, 0.9898987, 2.735107, 1, -30.68431, -1.233856, -31.57773, 0.03294373, -0.1163025, 0.9926605, 2.812897, 1
475689, 58419, truthful, baseline, 32.01759, 3.126587, -32.05872, 0.002578735, -0.1417999, 0.9898834, 2.703506, 1, -30.68416, -1.233856, -31.57773, 0.03291321, -0.1164703, 0.9926453, 2.812881, 1
475697, 58420, truthful, baseline, 32.01912, 3.126587, -32.06078, 0.00227356, -0.1409302, 0.9900055, 2.703629, 1, -30.68401, -1.233856, -31.58167, 0.03260803, -0.1164551, 0.9926453, 2.796112, 1
475714, 58422, truthful, baseline, 32.02016, 3.126587, -32.06503, 0.002731323, -0.1407623, 0.990036, 2.697693, 1, -30.68257, -1.232346, -31.59769, 0.03057861, -0.1158447, 0.9927826, 2.789505, 1
475722, 58423, truthful, baseline, 32.0204, 3.126694, -32.06602, 0.003112793, -0.1407318, 0.990036, 2.697495, 1, -30.68243, -1.232025, -31.60562, 0.03056335, -0.115448, 0.9928284, 2.787949, 1
475730, 58424, truthful, baseline, 32.02217, 3.127808, -32.07005, 0.002792358, -0.1405182, 0.9900665, 2.697449, 1, -30.68243, -1.231384, -31.61447, 0.03163147, -0.1151123, 0.9928436, 2.78624, 1
475747, 58426, truthful, baseline, 32.02266, 3.126694, -32.07005, 0.002716064, -0.1396332, 0.9901886, 2.689301, 1, -30.68237, -1.228729, -31.62018, 0.03161621, -0.1151428, 0.9928436, 2.783691, 1
475755, 58427, truthful, baseline, 32.02266, 3.126694, -32.07005, 0.002746582, -0.1405334, 0.9900665, 2.689133, 1, -30.68237, -1.22583, -31.63083, 0.03163147, -0.1150665, 0.9928436, 2.783463, 1
475764, 58428, truthful, baseline, 32.02266, 3.127914, -32.08357, 0.002746582, -0.1400604, 0.9901276, 2.688919, 1, -30.68237, -1.225021, -31.63385, 0.03164673, -0.1150513, 0.9928436, 2.783401, 1
