Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
462200, lying, baseline, 2.496277, 2.566818
462200, lying, baseline, 2.496277, 2.566818
462208, lying, baseline, 2.48082, 2.56691
462217, lying, baseline, 2.481842, 2.566467
462225, lying, baseline, 2.484497, 2.556519
462242, lying, baseline, 2.481049, 2.556961
462250, lying, baseline, 2.475006, 2.556931
462258, lying, baseline, 2.47496, 2.553879
462275, lying, baseline, 2.487228, 2.557755
462283, lying, baseline, 2.48703, 2.557724
462292, lying, baseline, 2.474594, 2.554657
462308, lying, baseline, 2.486816, 2.547409
462317, lying, baseline, 2.486679, 2.536209
462325, lying, baseline, 2.481155, 2.52887
462342, lying, baseline, 2.474136, 2.532822
462350, lying, baseline, 2.464951, 2.528732
462358, lying, baseline, 2.45752, 2.528839
462375, lying, baseline, 2.45752, 2.525482
462383, lying, baseline, 2.465408, 2.520752
462392, lying, baseline, 2.457504, 2.52095
462408, lying, baseline, 2.439743, 2.515991
462416, lying, baseline, 2.456024, 2.515869
462425, lying, baseline, 2.456146, 2.524536
462441, lying, baseline, 2.440018, 2.525665
462450, lying, baseline, 2.433945, 2.525635
462458, lying, baseline, 2.431488, 2.525406
462475, lying, baseline, 2.432114, 2.525284
462483, lying, baseline, 2.433105, 2.526917
462491, lying, baseline, 2.433105, 2.528961
462508, lying, baseline, 2.431656, 2.529083
462516, lying, baseline, 2.432938, 2.529053
462525, lying, baseline, 2.433212, 2.530289
462541, lying, baseline, 2.43219, 2.52626
462550, lying, baseline, 2.431885, 2.528915
462558, lying, baseline, 2.431839, 2.529144
462575, lying, baseline, 2.437347, 2.529068
462583, lying, baseline, 2.433243, 2.512314
462591, lying, baseline, 2.437256, 2.512253
462608, lying, baseline, 2.432556, 2.50946
462616, lying, baseline, 2.42804, 2.508911
462633, lying, baseline, 2.419647, 2.509323
462641, lying, baseline, 2.419373, 2.509369
462650, lying, baseline, 2.4142, 2.509399
462666, lying, baseline, 2.413971, 2.509689
462675, lying, baseline, 2.419449, 2.509308
462691, lying, baseline, 2.413834, 2.509338
