Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
561345, 68700, truthful, baseline, 32.0134, 2.977051, -31.55969, -0.009185791, -0.1331177, 0.9910431, 2.604767, 1, -30.76228, -1.333649, -31.24295, 0.02175903, -0.1185608, 0.9927063, 2.7202, 1
561345, 68700, truthful, baseline, 32.0134, 2.977051, -31.55969, -0.009185791, -0.1331177, 0.9910431, 2.604767, 1, -30.76228, -1.333649, -31.24295, 0.02175903, -0.1185608, 0.9927063, 2.7202, 1
561353, 68701, truthful, baseline, 32.01237, 2.977188, -31.55969, -0.008865356, -0.1331329, 0.9910431, 2.606171, 1, -30.7616, -1.333542, -31.24333, 0.021698, -0.118927, 0.9926605, 2.729568, 1
561362, 68702, truthful, baseline, 32.01227, 2.977188, -31.55386, -0.008987427, -0.1334229, 0.9910126, 2.609467, 1, -30.76082, -1.330841, -31.24358, 0.02146912, -0.1194611, 0.9925995, 2.719818, 1
561370, 68703, truthful, baseline, 32.01192, 2.977249, -31.55386, -0.01014709, -0.133667, 0.9909668, 2.609344, 1, -30.76077, -1.330841, -31.24358, 0.0214386, -0.1196594, 0.992569, 2.7173, 1
561387, 68705, truthful, baseline, 32.01175, 2.9776, -31.55365, -0.01023865, -0.1325684, 0.9911194, 2.609375, 1, -30.75865, -1.330017, -31.24562, 0.02030945, -0.1195221, 0.9926147, 2.717255, 1
561395, 68706, truthful, baseline, 32.01158, 2.978165, -31.55386, -0.01028442, -0.1335602, 0.9909821, 2.609375, 1, -30.75844, -1.330017, -31.24295, 0.01971436, -0.1193237, 0.9926453, 2.70134, 1
561403, 68707, truthful, baseline, 32.01067, 2.978928, -31.55386, -0.01010132, -0.1334381, 0.9909973, 2.609207, 1, -30.75754, -1.329315, -31.24562, 0.01966858, -0.1179352, 0.9928131, 2.717728, 1
561420, 68709, truthful, baseline, 32.01039, 2.980652, -31.55797, -0.01004028, -0.1335602, 0.9909821, 2.6091, 1, -30.75639, -1.329315, -31.24957, 0.01933289, -0.1191254, 0.9926758, 2.701263, 1
561428, 68710, truthful, baseline, 32.01033, 2.978973, -31.55611, -0.01002502, -0.1333313, 0.9910126, 2.609177, 1, -30.75595, -1.328995, -31.25488, 0.01925659, -0.1194305, 0.9926453, 2.700974, 1
561437, 68711, truthful, baseline, 32.01033, 2.978973, -31.55611, -0.01040649, -0.1315308, 0.9912415, 2.607529, 1, -30.75551, -1.327591, -31.25906, 0.02000427, -0.1199341, 0.992569, 2.700684, 1
561453, 68713, truthful, baseline, 32.01033, 2.981613, -31.55797, -0.009918213, -0.1331024, 0.9910431, 2.590363, 1, -30.75473, -1.328674, -31.26305, 0.02046204, -0.1194153, 0.99263, 2.716782, 1
561462, 68714, truthful, baseline, 32.01033, 2.981613, -31.55797, -0.009918213, -0.1331177, 0.9910431, 2.589554, 1, -30.75453, -1.328674, -31.26305, 0.02017212, -0.1195679, 0.9926147, 2.716965, 1
561470, 68715, truthful, baseline, 32.01033, 2.981613, -31.55797, -0.009719849, -0.1320648, 0.9911804, 2.59079, 1, -30.7545, -1.328674, -31.26361, 0.01982117, -0.1194611, 0.99263, 2.700806, 1
561487, 68717, truthful, baseline, 32.01053, 2.982452, -31.56277, -0.009933472, -0.1329956, 0.9910583, 2.58551, 1, -30.75328, -1.328995, -31.26361, 0.01982117, -0.1194153, 0.9926453, 2.700806, 1
561495, 68718, truthful, baseline, 32.01074, 2.984909, -31.56392, -0.009902954, -0.1333771, 0.9910126, 2.585632, 1, -30.75317, -1.328995, -31.26361, 0.0201416, -0.1188812, 0.992691, 2.714554, 1
561503, 68719, truthful, baseline, 32.01094, 2.985001, -31.56435, -0.009918213, -0.1333923, 0.9909973, 2.583374, 1, -30.75305, -1.328995, -31.26361, 0.02012634, -0.1188812, 0.992691, 2.714615, 1
561520, 68721, truthful, baseline, 32.01302, 2.986664, -31.56781, -0.009384155, -0.1334839, 0.9909973, 2.584885, 1, -30.75192, -1.332077, -31.26361, 0.02130127, -0.1187592, 0.992691, 2.714584, 1
561528, 68722, truthful, baseline, 32.01515, 2.988068, -31.56874, -0.009674072, -0.133194, 0.9910278, 2.583344, 1, -30.74892, -1.333344, -31.25877, 0.02088928, -0.1187897, 0.992691, 2.714569, 1
561537, 68723, truthful, baseline, 32.0154, 2.989182, -31.57515, -0.009719849, -0.1330109, 0.9910583, 2.584824, 1, -30.74789, -1.335251, -31.25877, 0.02146912, -0.1179962, 0.9927673, 2.717285, 1
561553, 68725, truthful, baseline, 32.01643, 2.989731, -31.57726, -0.009140015, -0.1330566, 0.9910583, 2.583221, 1, -30.74565, -1.337112, -31.25197, 0.02133179, -0.1178741, 0.9927979, 2.715042, 1
561562, 68726, truthful, baseline, 32.01657, 2.990341, -31.57726, -0.009109497, -0.1332092, 0.9910431, 2.574112, 1, -30.74559, -1.337692, -31.24913, 0.0214386, -0.1178741, 0.9927826, 2.715225, 1
561570, 68727, truthful, baseline, 32.01709, 2.991119, -31.57726, -0.009307861, -0.1333466, 0.9910126, 2.573883, 1, -30.74516, -1.337784, -31.24878, 0.02130127, -0.1179199, 0.9927826, 2.707245, 1
561587, 68729, truthful, baseline, 32.01759, 2.991211, -31.57729, -0.01010132, -0.1333313, 0.9910126, 2.574051, 1, -30.74469, -1.34201, -31.22627, 0.02101135, -0.1175995, 0.9928284, 2.689362, 1
561595, 68730, truthful, baseline, 32.01759, 2.99147, -31.5786, -0.01023865, -0.1333008, 0.9910126, 2.57402, 1, -30.74469, -1.342224, -31.22411, 0.02101135, -0.1176605, 0.9928284, 2.689423, 1
561603, 68731, truthful, baseline, 32.01759, 2.991211, -31.57747, -0.01016235, -0.1329193, 0.9910583, 2.584564, 1, -30.74469, -1.345383, -31.21762, 0.02098083, -0.1174774, 0.9928436, 2.686356, 1
561620, 68733, truthful, baseline, 32.01759, 2.99147, -31.5786, -0.00944519, -0.1328888, 0.9910736, 2.592087, 1, -30.74469, -1.348877, -31.19342, 0.02032471, -0.1182709, 0.9927673, 2.669128, 1
561628, 68734, truthful, baseline, 32.01759, 2.991669, -31.5786, -0.00944519, -0.1328125, 0.9910889, 2.592392, 1, -30.74469, -1.350189, -31.19073, 0.02047729, -0.1180573, 0.9927826, 2.690048, 1
561637, 68735, truthful, baseline, 32.01759, 2.992676, -31.58412, -0.009506226, -0.1327209, 0.9911041, 2.5923, 1, -30.74469, -1.351105, -31.18495, 0.02033997, -0.1181641, 0.9927826, 2.6819, 1
561653, 68737, truthful, baseline, 32.01759, 2.99678, -31.59579, -0.01065063, -0.1316071, 0.9912415, 2.592453, 1, -30.74538, -1.361572, -31.15588, 0.02023315, -0.1179504, 0.9927979, 2.677795, 1
561662, 68738, truthful, baseline, 32.01733, 2.998871, -31.60968, -0.009460449, -0.1326141, 0.9911194, 2.591705, 1, -30.74585, -1.361572, -31.15588, 0.01965332, -0.1179962, 0.9928131, 2.677948, 1
561670, 68739, truthful, baseline, 32.01689, 3.000412, -31.61287, -0.009368896, -0.1327515, 0.9910889, 2.591629, 1, -30.74651, -1.361908, -31.15546, 0.01977539, -0.1179352, 0.9928131, 2.677902, 1
561687, 68741, truthful, baseline, 32.01474, 3.003998, -31.6338, -0.00894165, -0.1310577, 0.9913177, 2.592789, 1, -30.74696, -1.362137, -31.15379, 0.01966858, -0.1178589, 0.9928284, 2.680954, 1
561695, 68742, truthful, baseline, 32.01247, 3.006393, -31.64574, -0.009643555, -0.1300964, 0.9914398, 2.594193, 1, -30.74776, -1.362167, -31.15356, 0.01968384, -0.1178589, 0.9928284, 2.680969, 1
561703, 68743, truthful, baseline, 32.01205, 3.007507, -31.64822, -0.00958252, -0.132309, 0.9911499, 2.593506, 1, -30.74857, -1.362167, -31.15356, 0.01998901, -0.1179504, 0.9928131, 2.682404, 1
561720, 68745, truthful, baseline, 32.01135, 3.008041, -31.64983, -0.009429932, -0.1302032, 0.9914398, 2.594101, 1, -30.74927, -1.362274, -31.15201, 0.02033997, -0.1183777, 0.9927521, 2.682571, 1
561728, 68746, truthful, baseline, 32.01062, 3.008636, -31.64983, -0.009338379, -0.1324005, 0.9911499, 2.592194, 1, -30.74982, -1.362274, -31.15356, 0.02023315, -0.1187592, 0.9927063, 2.682327, 1
561737, 68747, truthful, baseline, 32.0101, 3.008636, -31.64983, -0.009246826, -0.132431, 0.9911346, 2.593491, 1, -30.74991, -1.362274, -31.15356, 0.02011108, -0.1183014, 0.9927673, 2.68248, 1
561753, 68749, truthful, baseline, 32.00757, 3.008041, -31.64833, -0.009597778, -0.1300964, 0.9914398, 2.594162, 1, -30.75044, -1.362137, -31.15393, 0.01972961, -0.1183014, 0.9927673, 2.680832, 1
561762, 68750, truthful, baseline, 32.0074, 3.007858, -31.64822, -0.01049805, -0.1299744, 0.9914551, 2.584259, 1, -30.75092, -1.361908, -31.15546, 0.02027893, -0.1182709, 0.9927673, 2.677673, 1
561770, 68751, truthful, baseline, 32.00719, 3.007507, -31.64746, -0.01051331, -0.1298523, 0.9914703, 2.594193, 1, -30.75137, -1.36113, -31.16032, 0.01986694, -0.1177673, 0.9928284, 2.672577, 1
561787, 68753, truthful, baseline, 32.00685, 3.006393, -31.64574, -0.01112366, -0.1296234, 0.9914856, 2.597519, 1, -30.75273, -1.354935, -31.1713, 0.02015686, -0.1175537, 0.9928589, 2.672394, 1
561795, 68754, truthful, baseline, 32.00685, 3.002914, -31.6416, -0.01112366, -0.1293335, 0.9915314, 2.597183, 1, -30.75323, -1.353043, -31.17604, 0.0196991, -0.1177063, 0.9928436, 2.661057, 1
561803, 68755, truthful, baseline, 32.00685, 3.002914, -31.6416, -0.01112366, -0.1294708, 0.9915161, 2.597168, 1, -30.75401, -1.351334, -31.17831, 0.01985168, -0.1178741, 0.9928284, 2.661057, 1
561820, 68757, truthful, baseline, 32.00685, 3.002914, -31.64075, -0.01098633, -0.1296844, 0.9914856, 2.560379, 1, -30.75453, -1.349884, -31.17831, 0.01939392, -0.1181335, 0.9927979, 2.6642, 1
561828, 68758, truthful, baseline, 32.00719, 3.002914, -31.64075, -0.01106262, -0.1296844, 0.9914856, 2.560379, 1, -30.75488, -1.349823, -31.18396, 0.01937866, -0.1178741, 0.9928284, 2.651505, 1
561845, 68760, truthful, baseline, 32.00757, 3.002914, -31.64011, -0.01095581, -0.1309357, 0.9913177, 2.542969, 1, -30.75632, -1.349686, -31.18436, 0.01974487, -0.1178131, 0.9928284, 2.663818, 1
561853, 68761, truthful, baseline, 32.0076, 3.002914, -31.64011, -0.01042175, -0.1308441, 0.991333, 2.554947, 1, -30.75688, -1.348663, -31.18552, 0.01986694, -0.1177979, 0.9928284, 2.663925, 1
561862, 68762, truthful, baseline, 32.00934, 3.005402, -31.64075, -0.01069641, -0.1313782, 0.991272, 2.542892, 1, -30.75722, -1.347855, -31.18552, 0.01983643, -0.117981, 0.9928131, 2.651535, 1
561878, 68764, truthful, baseline, 32.00955, 3.005402, -31.64075, -0.01065063, -0.1323853, 0.9911346, 2.526932, 1, -30.75726, -1.346832, -31.18396, 0.0198822, -0.1175079, 0.9928589, 2.657806, 1
561887, 68765, truthful, baseline, 32.01067, 3.005402, -31.64011, -0.01034546, -0.1325836, 0.9911041, 2.526886, 1, -30.75793, -1.344604, -31.18396, 0.02001953, -0.1180725, 0.9927979, 2.657867, 1
561895, 68766, truthful, baseline, 32.01067, 3.005676, -31.64011, -0.01078796, -0.1326904, 0.9910889, 2.513428, 1, -30.75815, -1.344101, -31.18552, 0.02055359, -0.1179199, 0.9927979, 2.657669, 1
561912, 68768, truthful, baseline, 32.01103, 3.005676, -31.63989, -0.010849, -0.1341095, 0.9908905, 2.509766, 1, -30.75896, -1.343628, -31.1893, 0.02055359, -0.1177826, 0.9928131, 2.657074, 1
561920, 68769, truthful, baseline, 32.01118, 3.005676, -31.63989, -0.01086426, -0.1343079, 0.9908752, 2.507309, 1, -30.75955, -1.34111, -31.19409, 0.02067566, -0.1179962, 0.9927826, 2.657593, 1
561928, 68770, truthful, baseline, 32.01192, 3.005402, -31.63658, -0.01097107, -0.1351471, 0.9907532, 2.499405, 1, -30.75974, -1.337509, -31.20473, 0.02050781, -0.1188354, 0.992691, 2.65686, 1
561945, 68772, truthful, baseline, 32.01196, 3.001373, -31.62727, -0.01045227, -0.1348724, 0.990799, 2.499405, 1, -30.76317, -1.332275, -31.22157, 0.02114868, -0.1188965, 0.9926758, 2.652298, 1
561953, 68773, truthful, baseline, 32.01199, 2.999268, -31.6248, -0.01016235, -0.1345673, 0.9908447, 2.507553, 1, -30.76569, -1.332275, -31.22572, 0.02160645, -0.1186676, 0.992691, 2.655838, 1
