Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
588156, 71918, truthful, baseline, 31.84831, 3.149536, -31.4995, -0.01638794, -0.1137695, 0.9933624, 2.886826, 0.9299203, -30.81987, -1.048874, -31.49304, 0.01078796, -0.09767151, 0.9951477, 3.030243, 0.9650354
588164, 71919, truthful, baseline, 31.8524, 3.260696, -31.84825, -0.0218811, -0.1174774, 0.9928284, 2.936859, 0.9117701, -30.8179, -1.071854, -31.40935, 0.01567078, -0.09968567, 0.9948883, 3.046356, 0.9489502
588173, 71920, truthful, baseline, 31.85533, 3.309097, -32.0976, -0.01643372, -0.1157684, 0.9931335, 2.927429, 0.9117701, -30.85341, -0.9345703, -31.86041, 0.01657104, -0.100174, 0.9948273, 3.030792, 0.9489502
588189, 71922, truthful, baseline, 31.88255, 3.551529, -32.76381, -0.009994507, -0.1482086, 0.9888916, 2.587708, 0.804624, -30.86652, -0.6078796, -32.62839, 0.02706909, -0.1499176, 0.988327, 2.736633, 0.8846991
588198, 71923, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0.6066526, -30.68947, -1.149231, -31.90622, 0.01280212, -0.3804016, 0.9247284, 3.193588, 0.727344
588214, 71925, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0.3679252, -30.68947, -1.149231, -31.90622, 0, 0, 0, -1, 0.3943525
588223, 71926, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0.3679252, -30.68947, -1.149231, -31.90622, 0, 0, 0, -1, 0.3943525
588231, 71927, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0.01048096, -30.68947, -1.149231, -31.90622, 0, 0, 0, -1, 0.08481397
588247, 71929, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0, -30.68947, -1.149231, -31.90622, 0, 0, 0, -1, 0.02771141
588256, 71930, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0, -30.68947, -1.149231, -31.90622, 0, 0, 0, -1, 0.02771141
588264, 71931, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0, -30.68947, -1.149231, -31.90622, 0, 0, 0, -1, 0.03916929
588281, 71933, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0.0315003, -30.68947, -1.149231, -31.90622, 0, 0, 0, -1, 0.07070966
588289, 71934, truthful, baseline, 31.88707, 4.009583, -34.35698, 0, 0, 0, -1, 0.0315003, -29.66052, -2.31662, -31.96339, 0.2288513, -0.3470612, 0.9094849, 3.885635, 0.07070966
588297, 71935, truthful, baseline, 32.00763, 3.903885, -33.24211, 0, 0, 0, -1, 0.09805298, -31.34061, -1.96991, -31.84209, 0.2083435, -0.3001556, 0.9308472, 3.076401, 0.1662578
588306, 71936, truthful, baseline, 31.76459, 2.896164, -29.60371, 0, 0, 0, -1, 0.09805298, -30.85136, -0.7128906, -31.87236, 0.08004761, -0.2115479, 0.9740753, 1.881897, 0.1662578
588322, 71938, truthful, baseline, 31.92848, 3.641174, -32.70808, 0, 0, 0, -1, 0.2587368, -30.80183, -0.5157166, -32.68956, 0.03007507, -0.09683228, 0.9948425, 2.913269, 0.414884
588331, 71939, truthful, baseline, 31.86771, 3.29895, -31.52893, 0, 0, 0, -1, 0.4790087, -30.78419, -0.5646057, -32.53728, 0.026474, -0.1102448, 0.9935455, 2.792618, 0.6558785
588339, 71940, truthful, baseline, 31.83464, 3.104248, -30.908, 0.03164673, -0.1022644, 0.9942474, 2.735123, 0.4790087, -30.79092, -0.6446075, -32.35368, 0.03327942, -0.0945282, 0.9949493, 2.759125, 0.6558785
588356, 71942, truthful, baseline, 31.91618, 3.187302, -31.42104, 0.01423645, -0.0969696, 0.9951782, 2.723297, 0.601325, -30.76747, -0.5118866, -32.73865, 0.02839661, -0.09379578, 0.9951782, 2.824478, 0.8222387
588364, 71943, truthful, baseline, 31.91159, 3.162964, -31.3965, 0.007003784, -0.08813477, 0.9960785, 2.812057, 0.6952333, -30.76926, -0.6720276, -32.49632, 0.03327942, -0.08467102, 0.9958496, 2.869476, 0.8725699
588372, 71944, truthful, baseline, 31.8828, 2.980667, -30.7989, 0.02108765, -0.08505249, 0.9961395, 2.714111, 0.6952333, -30.77998, -0.7807159, -32.06795, 0.03089905, -0.0920105, 0.9952698, 2.807999, 0.8725699
588389, 71946, truthful, baseline, 31.88741, 2.829529, -30.44035, 0.01722717, -0.0884552, 0.9959259, 2.785309, 0.731604, -30.7738, -0.8160706, -32.03732, 0.02409363, -0.101944, 0.9944916, 2.870193, 0.9042489
588397, 71947, truthful, baseline, 31.87155, 2.725586, -30.08418, 0.01983643, -0.08625793, 0.9960632, 2.821091, 0.805144, -30.77486, -0.8073578, -32.07564, 0.03166199, -0.09136963, 0.9953003, 2.903717, 0.9310834
588406, 71948, truthful, baseline, 31.88445, 2.769058, -30.24811, 0.01481628, -0.07875061, 0.9967804, 2.832382, 0.805144, -30.76822, -0.8466949, -31.98543, 0.02574158, -0.09783936, 0.9948578, 2.912094, 0.9310834
588422, 71950, truthful, baseline, 31.88719, 2.758591, -30.25375, 0.01756287, -0.08833313, 0.9959259, 2.822998, 0.8766788, -30.75319, -0.9154358, -31.78976, 0.02328491, -0.09915161, 0.9947968, 2.927719, 0.9638007
588431, 71951, truthful, baseline, 31.89951, 2.838089, -30.53647, 0.01095581, -0.08703613, 0.9961395, 2.811295, 0.9087257, -30.75504, -0.9062195, -31.84886, 0.02479553, -0.0994873, 0.9947205, 2.909775, 0.9859768
588439, 71952, truthful, baseline, 31.94429, 3.112701, -31.46538, -0.002838135, -0.09843445, 0.9951324, 2.759552, 0.9087257, -30.75488, -0.9111176, -31.83125, 0.02494812, -0.1019135, 0.9944763, 2.890656, 0.9859768
588456, 71954, truthful, baseline, 31.9398, 3.077499, -31.35825, 0.004898071, -0.1012726, 0.9948425, 2.775162, 0.9367792, -30.75035, -0.9162903, -31.89227, 0.02078247, -0.09654236, 0.9951019, 2.903656, 0.9929422
588464, 71955, truthful, baseline, 31.93669, 3.068222, -31.35146, 0.002365112, -0.09500122, 0.9954681, 2.788208, 1, -30.75217, -0.914444, -31.90755, 0.02108765, -0.1023102, 0.9945221, 2.838257, 1
588472, 71956, truthful, baseline, 31.93694, 3.05867, -31.32863, 0.003692627, -0.09390259, 0.9955597, 2.840683, 1, -30.75607, -0.9365997, -31.81583, 0.01812744, -0.1014099, 0.9946747, 2.873184, 1
588489, 71958, truthful, baseline, 31.89725, 2.42424, -29.3049, 0.03492737, -0.08345032, 0.9958954, 2.919754, 1, -30.68163, -0.8609314, -32.01672, 0.0370636, -0.1029358, 0.993988, 2.863403, 1
588497, 71959, truthful, baseline, 32.14215, 2.951569, -31.07152, 0.05351257, -0.0983429, 0.9936981, 2.783905, 1, -30.52783, -0.7779388, -32.25479, 0.06977844, -0.1029053, 0.9922333, 2.821426, 1
588506, 71960, truthful, baseline, 32.27078, 2.837677, -30.67636, 0.09361267, -0.101593, 0.9904022, 2.857529, 1, -30.35135, -0.8704834, -31.99077, 0.1109009, -0.1059723, 0.9881592, 2.83931, 1
588522, 71962, truthful, baseline, 32.50812, 3.287643, -32.40773, 0.09559631, -0.1162262, 0.9886017, 2.789078, 1, -30.12, -0.9065704, -31.92444, 0.1283112, -0.1090698, 0.9857025, 3.044403, 1
588531, 71963, truthful, baseline, 32.50092, 3.239731, -32.23521, 0.09399414, -0.1150208, 0.9888916, 2.821625, 1, -30.14043, -0.9911804, -31.66359, 0.1270752, -0.1092529, 0.9858398, 2.978012, 1
588539, 71964, truthful, baseline, 32.49889, 3.233826, -32.21764, 0.09658813, -0.1151276, 0.9886322, 2.790878, 1, -30.15228, -0.9421234, -31.86037, 0.1261444, -0.1073608, 0.9861755, 2.964691, 1
