Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
2035646, 65304, truthful, baseline, 34.31013, 6.666519, -38.22375, 0, 0, 0, -1, 0.3564878, -31.59254, 6.928345, -36.75107, 0, 0, 0, -1, 0.3271839
2035654, 65305, truthful, baseline, 34.30444, 6.667801, -38.22411, 0, 0, 0, -1, 0.3564878, -31.63673, 7.232986, -36.67865, 0, 0, 0, -1, 0.3271839
2035662, 65306, truthful, baseline, 34.22137, 6.706055, -38.16776, 0, 0, 0, -1, 0.4434762, -31.6469, 7.258453, -36.67535, 0, 0, 0, -1, 0.4039559
2035679, 65308, truthful, baseline, 34.32529, 6.64621, -38.21909, 0, 0, 0, -1, 0.5097861, -31.61081, 6.949036, -36.74706, 0, 0, 0, -1, 0.4690759
2035687, 65309, truthful, baseline, 34.29266, 6.641556, -38.22153, 0, 0, 0, -1, 0.5097861, -31.58324, 7.0439, -36.71992, 0, 0, 0, -1, 0.4690759
2035696, 65310, truthful, baseline, 34.30649, 6.612671, -38.25768, 0, 0, 0, -1, 0.5604373, -31.68459, 7.196854, -36.68683, 0, 0, 0, -1, 0.5234236
2035704, 65311, truthful, baseline, 34.29314, 6.619736, -38.23701, 0, 0, 0, -1, 0.5604373, -31.68307, 7.182861, -36.69109, 0, 0, 0, -1, 0.5234236
2035721, 65313, truthful, baseline, 34.28125, 6.594345, -38.25195, -0.03579712, -0.2159576, 0.9757385, 2.631516, 0.6182832, -31.67513, 7.183334, -36.68726, -0.006210327, -0.2259979, 0.9741058, 2.607483, 0.5618644
2035729, 65314, truthful, baseline, 34.28903, 6.604874, -38.25117, -0.02810669, -0.2211609, 0.974823, 2.650436, 0.6601955, -31.62885, 7.160965, -36.6909, -0.004714966, -0.2150574, 0.9765778, 2.733185, 0.584017
2035737, 65315, truthful, baseline, 34.28885, 6.596481, -38.27638, -0.03768921, -0.1859131, 0.9818268, 3.034866, 0.6601955, -31.63933, 7.155212, -36.70058, -0.001235962, -0.2301788, 0.9731445, 2.548645, 0.584017
2035754, 65317, truthful, baseline, 34.29276, 6.583588, -38.25748, -0.03729248, -0.2027893, 0.9785004, 2.800842, 0.6933544, -31.66104, 7.126907, -36.70885, -0.005096436, -0.2111053, 0.9774475, 2.780899, 0.6612193
2035762, 65318, truthful, baseline, 34.29347, 6.579163, -38.25307, -0.04092407, -0.2192078, 0.9748077, 2.85553, 0.7151303, -31.66765, 7.118561, -36.71642, -0.007507324, -0.1908722, 0.9815826, 2.895432, 0.6761921
2035770, 65319, truthful, baseline, 34.2942, 6.578171, -38.25502, -0.0428772, -0.206955, 0.9774017, 2.927139, 0.7151303, -31.67438, 7.113022, -36.7135, -0.003158569, -0.2054138, 0.978653, 2.812424, 0.6761921
2035787, 65321, truthful, baseline, 34.2942, 6.574646, -38.25995, -0.04405212, -0.2012634, 0.9785309, 2.899857, 0.7270625, -31.67978, 7.074844, -36.72661, -0.003692627, -0.2048798, 0.978775, 2.778458, 0.695521
2035795, 65322, truthful, baseline, 34.29347, 6.572113, -38.26292, -0.04377747, -0.2025604, 0.9782867, 2.881134, 0.7430918, -31.66962, 7.071457, -36.72681, -0.009307861, -0.193222, 0.9810944, 2.864532, 0.7280461
2035804, 65323, truthful, baseline, 34.2932, 6.569595, -38.26704, -0.04263306, -0.1995392, 0.9789581, 2.911911, 0.7430918, -31.67291, 7.062057, -36.72241, -0.005218506, -0.2096405, 0.9777527, 2.754929, 0.7280461
