Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
1980666, truthful, baseline, 3.121033, 3.049881
1980674, truthful, baseline, 3.111664, 3.033798
1980691, truthful, baseline, 3.063843, 2.975388
1980699, truthful, baseline, 3.05954, 2.999451
1980708, truthful, baseline, 3.055283, 2.97496
1980724, truthful, baseline, 2.98764, 2.972076
1980733, truthful, baseline, 2.989212, 2.969528
1980741, truthful, baseline, 2.961899, 2.966736
1980758, truthful, baseline, 2.923355, 2.9384
1980766, truthful, baseline, 2.987839, 2.929871
1980799, truthful, baseline, 2.883621, 2.97934
1980833, truthful, baseline, 2.880127, 2.894348
1980866, truthful, baseline, 2.871597, 2.893768
1980874, truthful, baseline, 2.866928, 2.889511
1980899, truthful, baseline, 2.852676, 2.88942
1980924, truthful, baseline, 2.854141, 2.877884
1980941, truthful, baseline, 2.841339, 2.877701
1980966, truthful, baseline, 2.841278, 2.851837
1980991, truthful, baseline, 2.816544, 2.865616
1981008, truthful, baseline, 2.816681, 2.865723
1981033, truthful, baseline, 2.814407, 2.878586
1981058, truthful, baseline, 2.814178, 2.840897
1981074, truthful, baseline, 2.807068, 2.790604
1981099, truthful, baseline, 2.762527, 2.690201
1981124, truthful, baseline, 2.756683, 2.788879
1981141, truthful, baseline, 2.807816, 2.881149
1981166, truthful, baseline, 2.75206, 2.812241
1981191, truthful, baseline, 2.757034, 2.780334
1981207, truthful, baseline, 2.757187, 2.780441
1981232, truthful, baseline, 2.761948, 2.778381
1981257, truthful, baseline, 2.751923, 2.767792
1981274, truthful, baseline, 2.750275, 2.776337
1981299, truthful, baseline, 2.750122, 2.786423
1981324, truthful, baseline, 2.75087, 2.795792
1981341, truthful, baseline, 2.760712, 2.796417
1981366, truthful, baseline, 2.709747, 2.760284
1981391, truthful, baseline, 2.700424, 2.690277
1981399, truthful, baseline, 2.649292, 2.67569
1981407, truthful, baseline, 2.643982, 2.810349
1981424, truthful, baseline, 2.641724, 2.714645
1981432, truthful, baseline, 2.679489, 2.779312
1981441, truthful, baseline, 2.761734, 2.659821
1981457, truthful, baseline, 2.700836, 2.738754
1981466, truthful, baseline, 2.699844, 2.752762
1981474, truthful, baseline, 2.700851, 2.738602
1981491, truthful, baseline, 2.702652, 2.738647
1981499, truthful, baseline, 2.710281, 2.724792
1981507, truthful, baseline, 2.717987, 2.697662
1981524, truthful, baseline, 2.717957, 2.697586
1981532, truthful, baseline, 2.716354, 2.670502
1981541, truthful, baseline, 2.717972, 2.666855
1981557, truthful, baseline, 2.718109, 2.666931
1981566, truthful, baseline, 2.718155, 2.670685
1981574, truthful, baseline, 2.718185, 2.663055
1981591, truthful, baseline, 2.679062, 2.785324
1981599, truthful, baseline, 2.627991, 2.637726
1981607, truthful, baseline, 2.646255, 2.750763
1981624, truthful, baseline, 2.717728, 2.661789
1981632, truthful, baseline, 2.748734, 2.752106
