Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
1938850, truthful, baseline, -1, -1
1938858, truthful, baseline, -1, -1
1938858, truthful, baseline, -1, -1
1938866, truthful, baseline, -1, -1
1938883, truthful, baseline, 1.776489, 2.39415
1938891, truthful, baseline, 1.608643, 2.588028
1938900, truthful, baseline, 1.688278, 2.588715
1938916, truthful, baseline, 1.897705, 2.556625
1938925, truthful, baseline, 2.345825, 2.795151
1938933, truthful, baseline, 2.602371, 2.673477
1938950, truthful, baseline, 2.42247, 2.719772
1938958, truthful, baseline, 2.274811, 2.685165
1938966, truthful, baseline, 2.555496, 2.761215
1938983, truthful, baseline, 2.597427, 2.676315
1938991, truthful, baseline, 2.500458, 2.762558
1939000, truthful, baseline, 2.4702, 2.671661
1939016, truthful, baseline, 2.654144, 2.774155
1939025, truthful, baseline, 2.602661, 2.76503
1939033, truthful, baseline, 2.458191, 2.786285
1939050, truthful, baseline, 2.586334, 2.795593
1939058, truthful, baseline, 2.779175, 2.805695
1939066, truthful, baseline, 2.652679, 2.795898
1939083, truthful, baseline, 2.735352, 2.799728
1939091, truthful, baseline, 2.620209, 2.807693
1939100, truthful, baseline, 2.704834, 2.799698
1939116, truthful, baseline, 2.711624, 2.800125
1939125, truthful, baseline, 2.724106, 2.8078
1939133, truthful, baseline, 2.711609, 2.800018
1939150, truthful, baseline, 2.711807, 2.799362
1939158, truthful, baseline, 2.714417, 2.800232
1939166, truthful, baseline, 2.711899, 2.816086
1939183, truthful, baseline, 2.71669, 2.81662
1939191, truthful, baseline, 2.714142, 2.819305
1939200, truthful, baseline, 2.716629, 2.819489
1939216, truthful, baseline, 2.640869, 2.730423
1939225, truthful, baseline, 2.702591, 2.729263
1939233, truthful, baseline, 2.751892, 2.738998
1939250, truthful, baseline, 2.726486, 2.787415
1939258, truthful, baseline, 2.730682, 2.831543
1939267, truthful, baseline, 2.726227, 2.819641
1939283, truthful, baseline, 2.716919, 2.799072
1939292, truthful, baseline, 2.72171, 2.790573
1939300, truthful, baseline, 2.726532, 2.799377
1939316, truthful, baseline, 2.726227, 2.799316
1939325, truthful, baseline, 2.730392, 2.790771
1939341, truthful, baseline, 2.730301, 2.790863
