Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1243924, 131555, truthful, baseline, 33.92934, 0.5297241, -38.1602, -0.006256104, -0.08006287, 0.9967651, 2.923462, 0.9406671, -30.41508, -0.985733, -35.52753, 0.02307129, -0.06991577, 0.9972839, 2.904968, 0.8843448
1243932, 131556, truthful, baseline, 33.96291, 0.545578, -38.19067, 0.009353638, -0.08058167, 0.9966888, 2.910492, 0.9406671, -30.34261, -0.7825317, -36.04378, 0.02377319, -0.0811615, 0.9964142, 2.890015, 0.8843448
1243941, 131557, truthful, baseline, 34.00049, 0.5280151, -38.11232, 0.02670288, -0.07476807, 0.9968414, 2.958893, 0.9543564, -30.2951, -0.8400879, -35.84074, 0.03182983, -0.08026123, 0.9962616, 2.952133, 0.8764092
1243949, 131558, truthful, baseline, 34.0107, 0.5333405, -38.15288, 0.008514404, -0.07641602, 0.9970245, 2.93338, 0.9543564, -30.26765, -0.8980103, -35.66191, 0.02970886, -0.08198547, 0.9961853, 2.911484, 0.8764092
1243966, 131560, truthful, baseline, 33.99846, 0.5527649, -38.2225, 0.01676941, -0.08352661, 0.9963531, 2.845383, 0.9453586, -30.27779, -0.9054871, -35.64734, 0.02796936, -0.07896423, 0.9964752, 2.8759, 0.8849738
1243974, 131561, truthful, baseline, 34.00075, 0.5597534, -38.24329, 0.01661682, -0.08256531, 0.9964447, 2.886627, 0.9331942, -30.2794, -0.9088898, -35.63774, 0.03001404, -0.07920837, 0.9963989, 2.878723, 0.8558441
1243982, 131562, truthful, baseline, 34.00305, 0.5667419, -38.26405, 0.01515198, -0.08158875, 0.9965363, 2.928116, 0.9331942, -30.27844, -0.9060211, -35.64688, 0.0300293, -0.08131409, 0.9962311, 2.875336, 0.8558441
1243999, 131564, truthful, baseline, 34.002, 0.5667419, -38.26405, 0.01542664, -0.07873535, 0.9967651, 2.925308, 0.9526228, -30.27998, -0.9042511, -35.65028, 0.02859497, -0.08360291, 0.9960785, 2.874588, 0.8717214
1244007, 131565, truthful, baseline, 34.00241, 0.5675964, -38.26186, 0.01387024, -0.07884216, 0.9967804, 2.92717, 0.9400293, -30.28058, -0.9053192, -35.64732, 0.0276947, -0.08349609, 0.996109, 2.877213, 0.8613944
1244016, 131566, truthful, baseline, 34.00284, 0.5667419, -38.25964, 0.01229858, -0.07907104, 0.9967804, 2.928986, 0.9404219, -30.28067, -0.9060822, -35.64253, 0.02902222, -0.08241272, 0.99617, 2.882889, 0.8622262
1244032, 131568, truthful, baseline, 34.00305, 0.566391, -38.25578, 0.01522827, -0.07920837, 0.9967346, 2.925461, 0.9454306, -30.28038, -0.9078674, -35.6371, 0.02807617, -0.08151245, 0.9962616, 2.895157, 0.858462
1244041, 131569, truthful, baseline, 34.00319, 0.5658417, -38.25548, 0.01596069, -0.07893372, 0.9967499, 2.908966, 0.9508263, -30.28018, -0.9088898, -35.63646, 0.02830505, -0.08097839, 0.9963074, 2.888901, 0.8804454
1244049, 131570, truthful, baseline, 34.00333, 0.5652924, -38.25516, 0.01649475, -0.0790863, 0.9967194, 2.9245, 0.9508263, -30.27979, -0.9078674, -35.6371, 0.02818298, -0.08055115, 0.9963379, 2.89537, 0.8804454
1244066, 131572, truthful, baseline, 34.00359, 0.5657043, -38.23917, 0.01649475, -0.08016968, 0.9966431, 2.924484, 0.9331996, -30.27872, -0.9060822, -35.63829, 0.02825928, -0.08093262, 0.9963074, 2.895248, 0.8663679
