Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1146645, 119879, truthful, baseline, 33.67635, 0.6127319, -38.33005, -0.02249146, -0.05516052, 0.9982147, 2.749496, 0.7879885, -30.63957, -0.9589691, -35.53871, -0.01559448, -0.07170105, 0.9972992, 2.821548, 0.7662388
1146645, 119879, truthful, baseline, 33.67635, 0.6127319, -38.33005, -0.02249146, -0.05516052, 0.9982147, 2.749496, 0.7879885, -30.63957, -0.9589691, -35.53871, -0.01559448, -0.07170105, 0.9972992, 2.821548, 0.7662388
1146653, 119880, truthful, baseline, 33.66945, 0.5716705, -38.17487, -0.02153015, -0.06182861, 0.9978485, 2.728226, 0.7879885, -30.63702, -0.9393005, -35.5746, -0.01252747, -0.06159973, 0.9980164, 2.916138, 0.7662388
1146662, 119881, truthful, baseline, 33.67036, 0.6134644, -38.29762, -0.0297699, -0.06234741, 0.9976044, 2.749146, 0.7992269, -30.65372, -0.992569, -35.51176, -0.00819397, -0.06500244, 0.9978485, 2.802582, 0.762377
1146670, 119882, truthful, baseline, 33.66853, 0.7095032, -38.59373, -0.02064514, -0.06999207, 0.9973297, 2.710678, 0.7992269, -30.64499, -0.9070435, -35.71762, -0.01347351, -0.06689453, 0.9976654, 2.853806, 0.762377
1146687, 119884, truthful, baseline, 33.67163, 0.4698944, -37.82678, -0.02954102, -0.07421875, 0.9967957, 2.777924, 0.832683, -30.6468, -0.9225922, -35.70497, -0.01052856, -0.06634521, 0.9977264, 2.948395, 0.7993528
1146695, 119885, truthful, baseline, 33.66914, 0.5050201, -37.99138, -0.03134155, -0.0657196, 0.997345, 2.73053, 0.8281662, -30.64081, -0.8934784, -35.76456, -0.01681519, -0.06976318, 0.9974213, 2.882431, 0.7834131
1146703, 119886, truthful, baseline, 33.66577, 0.5015717, -37.96574, -0.02810669, -0.06776428, 0.9972992, 2.771255, 0.8291579, -30.63216, -0.8483429, -35.96733, -0.01373291, -0.06237793, 0.9979553, 2.87825, 0.7845958
1146720, 119888, truthful, baseline, 33.67618, 0.5449219, -38.12354, -0.03170776, -0.07713318, 0.9965057, 2.833237, 0.8509364, -30.63248, -0.8180084, -36.00475, -0.0177002, -0.06344604, 0.997818, 2.862656, 0.8339554
1146728, 119889, truthful, baseline, 33.67639, 0.5581665, -38.16801, -0.03033447, -0.07475281, 0.9967346, 2.779816, 0.8605453, -30.63312, -0.8173828, -35.98676, -0.007644653, -0.07217407, 0.9973602, 2.88974, 0.850684
1146737, 119890, truthful, baseline, 33.67662, 0.5714111, -38.21248, -0.02900696, -0.07392883, 0.9968262, 2.730164, 0.8605453, -30.63448, -0.8353729, -35.95938, -0.009796143, -0.07015991, 0.9974823, 2.891022, 0.850684
1146753, 119892, truthful, baseline, 33.67622, 0.5533905, -38.20531, -0.03407288, -0.07147217, 0.9968567, 2.778275, 0.8677602, -30.62798, -0.8595428, -35.97821, -0.009597778, -0.06188965, 0.9980316, 2.798813, 0.8741872
1146762, 119893, truthful, baseline, 33.67523, 0.5815735, -38.30768, -0.03436279, -0.07574463, 0.996521, 2.779068, 0.8952609, -30.63101, -0.8427277, -36.00038, -0.0111084, -0.06951904, 0.9975128, 2.85321, 0.8991522
1146770, 119894, truthful, baseline, 33.67343, 0.6113892, -38.39536, -0.03019714, -0.07591248, 0.9966431, 2.78508, 0.8952609, -30.63065, -0.8009796, -36.11095, -0.009292603, -0.07424927, 0.9971924, 2.91777, 0.8991522
1146787, 119896, truthful, baseline, 33.672, 0.6582489, -38.50908, -0.0292511, -0.07978821, 0.9963684, 2.903763, 0.9075348, -30.61888, -0.809845, -36.06444, -0.01182556, -0.07116699, 0.9973907, 2.872574, 0.9194732
1146795, 119897, truthful, baseline, 33.67374, 0.6334076, -38.45015, -0.03265381, -0.07907104, 0.9963226, 2.887924, 0.9055791, -30.62112, -0.8846741, -35.84203, -0.01066589, -0.06716919, 0.9976807, 2.917984, 0.9005018
1146803, 119898, truthful, baseline, 33.66083, 0.5558929, -38.2662, -0.02655029, -0.07470703, 0.9968414, 2.861694, 0.9055791, -30.61682, -0.8950653, -35.7905, -0.01242065, -0.07077026, 0.997406, 2.872681, 0.9005018
1146820, 119900, truthful, baseline, 33.66119, 0.5219116, -38.1638, -0.02944946, -0.0769043, 0.9965973, 2.855087, 0.9109126, -30.61292, -0.9604034, -35.58553, -0.01268005, -0.06694031, 0.9976654, 2.897644, 0.9059156
1146828, 119901, truthful, baseline, 33.67023, 0.5227203, -38.17249, -0.02740479, -0.07141113, 0.9970551, 2.91008, 0.9228916, -30.61472, -0.9574432, -35.6275, -0.01582336, -0.06230164, 0.9979248, 2.927399, 0.8889284
1146837, 119902, truthful, baseline, 33.67221, 0.5018311, -38.09486, -0.03126526, -0.0776062, 0.9964905, 2.887604, 0.9233872, -30.61331, -0.9791718, -35.58095, -0.01564026, -0.0629425, 0.9978943, 2.916946, 0.8896161
1146853, 119904, truthful, baseline, 33.67311, 0.5535278, -38.21614, -0.02938843, -0.07910156, 0.9964294, 2.905304, 0.942346, -30.60252, -1.004684, -35.51317, -0.01799011, -0.06381226, 0.9977875, 2.924103, 0.9114045
1146862, 119905, truthful, baseline, 33.67274, 0.5671844, -38.26225, -0.03378296, -0.07580566, 0.9965363, 2.936874, 0.9449806, -30.59314, -1.000885, -35.53441, -0.01931763, -0.06306458, 0.997818, 2.918381, 0.9191296
