Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
256906, 130820, truthful, baseline, 33.83858, 2.159576, -38.75879, -0.01844788, -0.04307556, 0.9989014, 2.785339, 1, -34.39185, 3.47374, -40.39772, 0.0141449, -0.03764343, 0.999176, 2.756073, 1
256915, 130821, truthful, baseline, 33.83844, 2.155792, -38.75383, -0.01794434, -0.04310608, 0.9989014, 2.776138, 1, -34.39288, 3.476517, -40.39774, 0.01426697, -0.03665161, 0.9992218, 2.743103, 1
256915, 130821, truthful, baseline, 33.83844, 2.155792, -38.75383, -0.01794434, -0.04310608, 0.9989014, 2.776138, 1, -34.39288, 3.476517, -40.39774, 0.01426697, -0.03665161, 0.9992218, 2.743103, 1
256931, 130823, truthful, baseline, 33.83815, 2.155731, -38.74448, -0.01835632, -0.04277039, 0.9989014, 2.776657, 1, -34.39484, 3.474609, -40.39146, 0.01463318, -0.03831482, 0.9991455, 2.744995, 1
256940, 130824, truthful, baseline, 33.83807, 2.155762, -38.74915, -0.0181427, -0.04286194, 0.9989014, 2.785767, 1, -34.39575, 3.475464, -40.39772, 0.01490784, -0.03800964, 0.9991608, 2.755936, 1
256948, 130825, truthful, baseline, 33.83798, 2.155731, -38.74448, -0.01838684, -0.04341125, 0.9988861, 2.794495, 1, -34.39664, 3.474609, -40.39146, 0.0141449, -0.03805542, 0.9991608, 2.745163, 1
256965, 130827, truthful, baseline, 33.83647, 2.146088, -38.724, -0.01928711, -0.04226685, 0.9989166, 2.800064, 1, -34.39813, 3.474594, -40.39, 0.01528931, -0.03735352, 0.999176, 2.758041, 1
256973, 130828, truthful, baseline, 33.83592, 2.138687, -38.70029, -0.01939392, -0.04217529, 0.9989166, 2.79808, 1, -34.39874, 3.475449, -40.39479, 0.01548767, -0.03669739, 0.9991913, 2.756317, 1
256981, 130829, truthful, baseline, 33.83539, 2.131271, -38.67657, -0.019104, -0.04206848, 0.9989166, 2.796112, 1, -34.39966, 3.475464, -40.39626, 0.015625, -0.03723145, 0.999176, 2.746216, 1
256998, 130831, truthful, baseline, 33.83455, 2.13118, -38.67339, -0.01896667, -0.04220581, 0.9989166, 2.801331, 1, -34.39874, 3.475464, -40.39772, 0.01550293, -0.03767395, 0.9991608, 2.755997, 1
257006, 130832, truthful, baseline, 33.83455, 2.128677, -38.6674, -0.0186615, -0.04203796, 0.9989319, 2.801483, 1, -34.39874, 3.475464, -40.39775, 0.01550293, -0.03767395, 0.9991608, 2.755997, 1
257015, 130833, truthful, baseline, 33.83386, 2.121857, -38.6665, -0.0188446, -0.04231262, 0.9989166, 2.80159, 1, -34.39874, 3.488861, -40.4511, 0.01582336, -0.03735352, 0.999176, 2.749573, 1
257031, 130835, truthful, baseline, 33.83386, 2.117264, -38.65715, -0.01885986, -0.04197693, 0.9989319, 2.802002, 1, -34.39874, 3.491852, -40.46165, 0.01609802, -0.037323, 0.9991608, 2.755005, 1
257040, 130836, truthful, baseline, 33.83386, 2.11377, -38.65657, -0.01890564, -0.04187012, 0.9989319, 2.81459, 1, -34.39874, 3.491852, -40.46165, 0.01693726, -0.03726196, 0.9991608, 2.765366, 1
257048, 130837, truthful, baseline, 33.83455, 2.09874, -38.62047, -0.01908875, -0.04095459, 0.9989777, 2.815582, 1, -34.39851, 3.491852, -40.46165, 0.01681519, -0.03730774, 0.9991608, 2.755066, 1
257065, 130839, truthful, baseline, 33.83455, 2.090561, -38.5676, -0.01945496, -0.04240417, 0.9989014, 2.803879, 1, -34.39284, 3.488861, -40.46126, 0.01620483, -0.03573608, 0.9992218, 2.750443, 1
257073, 130840, truthful, baseline, 33.83502, 2.086548, -38.554, -0.0189209, -0.04177856, 0.9989471, 2.816803, 1, -34.3907, 3.488861, -40.46126, 0.01586914, -0.03570557, 0.9992218, 2.750412, 1
257081, 130841, truthful, baseline, 33.83643, 2.086548, -38.554, -0.0184021, -0.04196167, 0.9989471, 2.790649, 1, -34.3889, 3.488861, -40.46126, 0.01564026, -0.03569031, 0.9992371, 2.750473, 1
