Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
172750, 120719, truthful, baseline, 34.03685, 2.184174, -38.3678, 0.02505493, -0.02418518, 0.9993896, 2.891113, 1, -34.20335, 3.5513, -39.90096, 0.0458374, -0.03030396, 0.9984741, 2.923843, 1
172750, 120719, truthful, baseline, 34.03685, 2.184174, -38.3678, 0.02505493, -0.02418518, 0.9993896, 2.891113, 1, -34.20335, 3.5513, -39.90096, 0.0458374, -0.03030396, 0.9984741, 2.923843, 1
172758, 120720, truthful, baseline, 34.03325, 2.18483, -38.3678, 0.02400208, -0.02398682, 0.9994202, 2.883392, 1, -34.21535, 3.514862, -39.88139, 0.04653931, -0.02455139, 0.9986115, 2.919815, 1
172766, 120721, truthful, baseline, 33.99303, 2.270645, -38.66182, 0.007064819, -0.0291748, 0.9995422, 2.797272, 1, -34.27568, 3.553467, -40.01218, 0.03489685, -0.02641296, 0.9990387, 2.874634, 1
172775, 120722, truthful, baseline, 33.87427, 2.209091, -38.39211, -0.01115417, -0.03108215, 0.9994507, 2.807968, 1, -34.38202, 3.460098, -39.79276, 0.01045227, -0.01463318, 0.9998322, 2.837738, 1
172791, 120724, truthful, baseline, 33.67445, 2.237793, -38.33379, -0.03083801, -0.02854919, 0.999115, 2.882248, 1, -34.51926, 3.4561, -39.76353, -0.01086426, -0.02546692, 0.9996033, 2.861832, 1
172800, 120725, truthful, baseline, 33.6797, 2.252808, -38.37587, -0.02638245, -0.02644348, 0.9992981, 2.926468, 0.997809, -34.51285, 3.455353, -39.77039, -0.008789063, -0.0242157, 0.9996643, 2.844772, 0.9374443
172808, 120726, truthful, baseline, 33.69385, 2.244278, -38.38124, -0.02778625, -0.03125, 0.999115, 2.705154, 0.997809, -34.51088, 3.460709, -39.78612, -0.01168823, -0.02510071, 0.9996033, 2.84227, 0.9374443
172825, 120728, truthful, baseline, 33.6781, 2.244263, -38.40665, -0.02330017, -0.03413391, 0.9991302, 2.740479, 1, -34.52686, 3.478104, -39.81679, -0.02081299, -0.02629089, 0.9994354, 2.797287, 1
172833, 120729, truthful, baseline, 33.67485, 2.251083, -38.42969, -0.03140259, -0.03729248, 0.9988098, 2.86908, 1, -34.5323, 3.482147, -39.82648, -0.02104187, -0.02764893, 0.9993896, 2.843765, 1
172841, 120730, truthful, baseline, 33.67447, 2.254959, -38.44757, -0.02983093, -0.03564453, 0.9989166, 2.792114, 1, -34.53442, 3.475876, -39.81065, -0.02062988, -0.02561951, 0.9994507, 2.843796, 1
172858, 120732, truthful, baseline, 33.67299, 2.269699, -38.4977, -0.0294342, -0.03309631, 0.9990082, 2.781158, 1, -34.55136, 3.455276, -39.74049, -0.01782227, -0.02015686, 0.9996338, 2.833374, 1
172866, 120733, truthful, baseline, 33.67192, 2.280579, -38.52995, -0.03031921, -0.03286743, 0.9989929, 2.779495, 1, -34.55457, 3.449982, -39.72751, -0.02009583, -0.02427673, 0.9994965, 2.82399, 1
172875, 120734, truthful, baseline, 33.66939, 2.284576, -38.53496, -0.03282166, -0.03286743, 0.9989166, 2.78038, 1, -34.55779, 3.444702, -39.71454, -0.02235413, -0.02651978, 0.9993896, 2.815079, 1
172891, 120736, truthful, baseline, 33.65506, 2.286224, -38.53496, -0.03312683, -0.03401184, 0.9988708, 2.763916, 1, -34.56332, 3.4207, -39.65416, -0.02377319, -0.0219574, 0.9994659, 2.835205, 1
172900, 120737, truthful, baseline, 33.64326, 2.283859, -38.52995, -0.03097534, -0.03364563, 0.9989471, 2.756073, 1, -34.56665, 3.408035, -39.61853, -0.02339172, -0.02296448, 0.9994507, 2.838058, 1
172908, 120738, truthful, baseline, 33.64085, 2.282211, -38.52859, -0.03060913, -0.03286743, 0.9989777, 2.7677, 1, -34.56998, 3.39537, -39.5829, -0.02302551, -0.02165222, 0.9994965, 2.836945, 1
172925, 120740, truthful, baseline, 33.63828, 2.274124, -38.50572, -0.03053284, -0.03335571, 0.9989624, 2.753387, 1, -34.57507, 3.361969, -39.4745, -0.02728271, -0.02027893, 0.9994202, 2.844421, 1
172933, 120741, truthful, baseline, 33.63811, 2.26767, -38.48421, -0.03091431, -0.03355408, 0.9989471, 2.750748, 1, -34.57999, 3.348877, -39.43681, -0.02740479, -0.01953125, 0.9994202, 2.851013, 1
172941, 120742, truthful, baseline, 33.63651, 2.263245, -38.47482, -0.03208923, -0.03341675, 0.9989166, 2.754044, 1, -34.58488, 3.3358, -39.39912, -0.02752686, -0.01876831, 0.9994354, 2.857285, 1
172958, 120744, truthful, baseline, 33.63055, 2.258835, -38.46545, -0.03607178, -0.03245544, 0.9988098, 2.745941, 1, -34.58893, 3.324936, -39.35838, -0.02978516, -0.01930237, 0.9993591, 2.858063, 1
172966, 120745, truthful, baseline, 33.62465, 2.238342, -38.39076, -0.03862, -0.032547, 0.9987183, 2.75293, 1, -34.59235, 3.322662, -39.35835, -0.02923584, -0.01921082, 0.9993744, 2.860733, 1
172975, 120746, truthful, baseline, 33.66814, 2.265747, -38.4745, -0.02816772, -0.02931213, 0.9991608, 2.70723, 1, -34.54335, 3.447556, -39.70374, -0.0224762, -0.02749634, 0.9993591, 2.783905, 1
172991, 120748, truthful, baseline, 33.99263, 2.377014, -38.67361, 0.02709961, -0.01998901, 0.9994202, 2.787338, 1, -34.23784, 3.513794, -39.74983, 0.05133057, -0.00982666, 0.9986267, 2.726501, 1
173000, 120749, truthful, baseline, 34.05727, 2.08963, -37.6877, 0.04554749, -0.03060913, 0.9984894, 2.740555, 0.960494, -34.10684, 3.72493, -40.24899, 0.0539856, -0.02685547, 0.9981689, 2.668076, 0.9881934
173008, 120750, truthful, baseline, 34.06241, 2.069168, -37.64207, 0.0466156, -0.02638245, 0.9985504, 2.721832, 0.960494, -34.10338, 3.730988, -40.27632, 0.0500946, -0.02388, 0.9984436, 2.710403, 0.9881934
173024, 120752, truthful, baseline, 34.06401, 2.085464, -37.77658, 0.03981018, -0.02333069, 0.9989319, 2.752716, 0.9433854, -34.13222, 3.740189, -40.33647, 0.04774475, -0.02362061, 0.9985657, 2.660583, 0.9982179
173033, 120753, truthful, baseline, 34.0715, 2.065353, -37.75754, 0.0431366, -0.01960754, 0.9988708, 2.732986, 1, -34.12904, 3.732803, -40.31599, 0.04769897, -0.02618408, 0.9985046, 2.73085, 1
173041, 120754, truthful, baseline, 34.07358, 2.06839, -37.77213, 0.04399109, -0.01908875, 0.9988403, 2.732391, 1, -34.12848, 3.731018, -40.30681, 0.04920959, -0.02737427, 0.9983978, 2.745636, 1
173058, 120756, truthful, baseline, 34.07581, 2.075195, -37.80286, 0.04322815, -0.01773071, 0.9989014, 2.741058, 1, -34.12933, 3.731018, -40.30681, 0.04925537, -0.02905273, 0.9983521, 2.729111, 1
173066, 120757, truthful, baseline, 34.07596, 2.078964, -37.81902, 0.04418945, -0.01701355, 0.9988708, 2.7323, 1, -34.12904, 3.729233, -40.313, 0.05076599, -0.02883911, 0.998291, 2.727753, 1
173074, 120758, truthful, baseline, 34.07632, 2.08342, -37.83556, 0.04440308, -0.01693726, 0.9988556, 2.735413, 1, -34.12869, 3.728104, -40.30725, 0.04946899, -0.02941895, 0.9983368, 2.728958, 1
173091, 120760, truthful, baseline, 34.07785, 2.094482, -37.88106, 0.0447998, -0.01721191, 0.9988403, 2.734283, 1, -34.12813, 3.724655, -40.30121, 0.0499115, -0.03010559, 0.998291, 2.743256, 1
173099, 120761, truthful, baseline, 34.07901, 2.101105, -37.91002, 0.04495239, -0.01745605, 0.9988251, 2.737015, 1, -34.12793, 3.722336, -40.3015, 0.05038452, -0.03033447, 0.9982605, 2.729843, 1
173108, 120762, truthful, baseline, 34.08041, 2.101883, -37.91011, 0.045578, -0.01791382, 0.9987946, 2.733688, 1, -34.12746, 3.722321, -40.30725, 0.05044556, -0.0302124, 0.9982605, 2.7388, 1
173124, 120764, truthful, baseline, 34.08238, 2.103561, -37.91583, 0.04519653, -0.0193634, 0.9987793, 2.733154, 1, -34.12645, 3.721313, -40.31447, 0.05038452, -0.03036499, 0.9982605, 2.751419, 1
173133, 120765, truthful, baseline, 34.08298, 2.104462, -37.92146, 0.04597473, -0.02027893, 0.9987335, 2.736252, 1, -34.12592, 3.720322, -40.31593, 0.05030823, -0.02947998, 0.998291, 2.747375, 1
173141, 120766, truthful, baseline, 34.08412, 2.104797, -37.94121, 0.04676819, -0.02131653, 0.9986725, 2.73555, 1, -34.12532, 3.72023, -40.31596, 0.05015564, -0.03009033, 0.9982758, 2.75148, 1
173158, 120768, truthful, baseline, 34.08562, 2.10907, -37.95985, 0.04647827, -0.02258301, 0.9986572, 2.734573, 1, -34.12405, 3.718292, -40.313, 0.05000305, -0.03196716, 0.99823, 2.755386, 1
173166, 120769, truthful, baseline, 34.08562, 2.115051, -38.00331, 0.04647827, -0.02203369, 0.9986725, 2.733734, 1, -34.12309, 3.714371, -40.31593, 0.04998779, -0.03132629, 0.9982452, 2.747025, 1
173174, 120770, truthful, baseline, 34.06425, 2.110184, -38.02676, 0.04031372, -0.02703857, 0.9988098, 2.6763, 1, -34.15662, 3.669724, -40.22668, 0.05006409, -0.03344727, 0.9981842, 2.729553, 1
173191, 120772, truthful, baseline, 33.81322, 2.250885, -38.43849, -0.009887695, -0.03337097, 0.9993896, 2.69693, 1, -34.37189, 3.596573, -40.1685, -0.003631592, -0.02737427, 0.9996185, 2.848221, 1
173199, 120773, truthful, baseline, 33.68512, 2.343765, -38.71851, -0.02703857, -0.03245544, 0.9990997, 2.791626, 0.972038, -34.48969, 3.544861, -40.06792, -0.02119446, -0.02511597, 0.9994507, 2.858459, 0.966471
173216, 120775, truthful, baseline, 33.66386, 2.352097, -38.716, -0.02780151, -0.03805542, 0.9988861, 2.610352, 0.9938446, -34.53024, 3.427429, -39.7346, -0.01867676, -0.02133179, 0.999588, 2.861099, 0.8802207
173224, 120776, truthful, baseline, 33.67453, 2.372787, -38.79736, -0.03056335, -0.03547668, 0.9989014, 2.708221, 0.9938446, -34.52414, 3.424088, -39.72955, -0.0209198, -0.02676392, 0.9994202, 2.842026, 0.8802207
173233, 120777, truthful, baseline, 33.67665, 2.371918, -38.79453, -0.0302124, -0.03829956, 0.9987946, 2.702408, 1, -34.52553, 3.430283, -39.73961, -0.01876831, -0.02603149, 0.9994812, 2.8358, 1
173249, 120779, truthful, baseline, 33.67665, 2.361496, -38.75525, -0.03016663, -0.03863525, 0.9987946, 2.678925, 1, -34.52751, 3.433853, -39.73933, -0.02008057, -0.02603149, 0.9994507, 2.81839, 1
173258, 120780, truthful, baseline, 33.67719, 2.351913, -38.72011, -0.02980042, -0.03848267, 0.9988098, 2.66687, 1, -34.52692, 3.431229, -39.72955, -0.02023315, -0.02667236, 0.9994354, 2.829834, 1
173266, 120781, truthful, baseline, 33.67772, 2.342316, -38.68497, -0.02944946, -0.03901672, 0.9987946, 2.654755, 1, -34.52686, 3.427658, -39.7253, -0.02033997, -0.02563477, 0.9994507, 2.819214, 1
173283, 120783, truthful, baseline, 33.68025, 2.335938, -38.66679, -0.0243988, -0.03842163, 0.9989624, 2.681183, 0.9945734, -34.52635, 3.420959, -39.69652, -0.02062988, -0.02641296, 0.9994354, 2.804749, 0.9183739
173291, 120784, truthful, baseline, 33.68159, 2.333267, -38.65524, -0.02626038, -0.03839111, 0.9989166, 2.668411, 0.9945734, -34.52591, 3.417831, -39.67198, -0.02075195, -0.02697754, 0.9994049, 2.808945, 0.9183739
173308, 120786, truthful, baseline, 33.68423, 2.319397, -38.61092, -0.02461243, -0.03807068, 0.9989624, 2.679565, 1, -34.52481, 3.415665, -39.67198, -0.01986694, -0.02690125, 0.9994354, 2.809006, 1
173316, 120787, truthful, baseline, 33.68553, 2.308197, -38.57814, -0.02429199, -0.03794861, 0.9989777, 2.683197, 1, -34.52448, 3.416748, -39.67421, -0.01887512, -0.02711487, 0.9994507, 2.805038, 1
173324, 120788, truthful, baseline, 33.68726, 2.290482, -38.52118, -0.02444458, -0.03765869, 0.9989777, 2.694229, 1, -34.52414, 3.417831, -39.67642, -0.01783752, -0.02729797, 0.9994659, 2.808304, 1
173341, 120790, truthful, baseline, 33.69232, 2.271362, -38.46385, -0.02513123, -0.03715515, 0.9989777, 2.701416, 1, -34.52257, 3.424088, -39.72104, -0.01780701, -0.02684021, 0.9994659, 2.803391, 1
173349, 120791, truthful, baseline, 33.69566, 2.269974, -38.46349, -0.02572632, -0.03689575, 0.9989777, 2.704773, 1, -34.52005, 3.417831, -39.69675, -0.01678467, -0.0269928, 0.9994812, 2.800232, 1
173358, 120792, truthful, baseline, 33.70128, 2.248535, -38.40071, -0.02534485, -0.03637695, 0.9990082, 2.706116, 1, -34.51727, 3.416718, -39.69675, -0.01734924, -0.02684021, 0.9994812, 2.796631, 1
173374, 120794, truthful, baseline, 33.713, 2.224686, -38.34373, -0.02653503, -0.03527832, 0.9990234, 2.707672, 1, -34.51387, 3.416718, -39.69675, -0.01727295, -0.02690125, 0.9994812, 2.796555, 1
173383, 120795, truthful, baseline, 33.71722, 2.212982, -38.31288, -0.02500916, -0.03494263, 0.9990692, 2.718552, 1, -34.51312, 3.416718, -39.70168, -0.01611328, -0.02664185, 0.9995117, 2.79567, 1
173391, 120796, truthful, baseline, 33.7218, 2.201447, -38.27914, -0.02449036, -0.03424072, 0.9990997, 2.727798, 1, -34.5121, 3.426178, -39.72572, -0.01393127, -0.02720642, 0.999527, 2.795471, 1
173408, 120798, truthful, baseline, 33.72633, 2.196381, -38.26094, -0.02333069, -0.03445435, 0.9991302, 2.734436, 1, -34.51175, 3.428314, -39.73846, -0.009841919, -0.02697754, 0.9995728, 2.799332, 1
173416, 120799, truthful, baseline, 33.72949, 2.191574, -38.24905, -0.02366638, -0.03417969, 0.9991302, 2.734711, 0.9962882, -34.51077, 3.431152, -39.74162, -0.008483887, -0.02740479, 0.999588, 2.794312, 0.9241143
