Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
214424, truthful, baseline, 3.572159, 3.334991
214432, truthful, baseline, 3.574493, 3.334412
214441, truthful, baseline, 3.572525, 3.329254
214449, truthful, baseline, 3.571091, 3.325333
214457, truthful, baseline, 3.570038, 3.317703
214474, truthful, baseline, 3.573257, 3.30748
214482, truthful, baseline, 3.571487, 3.310013
214491, truthful, baseline, 3.569489, 3.317352
214507, truthful, baseline, 3.568314, 3.321259
214516, truthful, baseline, 3.568115, 3.309128
214524, truthful, baseline, 3.564941, 3.30365
214541, truthful, baseline, 3.56366, 3.294006
214549, truthful, baseline, 3.563232, 3.2966
214557, truthful, baseline, 3.561966, 3.293976
214574, truthful, baseline, 3.550598, 3.294205
214582, truthful, baseline, 3.550629, 3.293823
214591, truthful, baseline, 3.548248, 3.2939
214607, truthful, baseline, 3.548218, 3.296692
214615, truthful, baseline, 3.548264, 3.294052
214624, truthful, baseline, 3.545456, 3.294403
214640, truthful, baseline, 3.528381, 3.295425
214649, truthful, baseline, 3.528488, 3.298279
214657, truthful, baseline, 3.528427, 3.297958
214674, truthful, baseline, 3.546494, 3.307373
214682, truthful, baseline, 3.532562, 3.349426
214690, truthful, baseline, 3.494339, 3.37767
214707, truthful, baseline, 3.555939, 3.3638
214715, truthful, baseline, 3.500137, 3.36705
214724, truthful, baseline, 3.396133, 3.305954
214740, truthful, baseline, 3.499557, 3.324738
214749, truthful, baseline, 3.573441, 3.320251
214757, truthful, baseline, 3.548325, 3.31633
214774, truthful, baseline, 3.549271, 3.317245
214782, truthful, baseline, 3.524765, 3.313477
214799, truthful, baseline, 3.524902, 3.279388
214807, truthful, baseline, 3.514465, 3.309326
214815, truthful, baseline, 3.503952, 3.279068
214832, truthful, baseline, 3.459396, 3.245468
214840, truthful, baseline, 3.480911, 3.241623
214849, truthful, baseline, 3.479706, 3.238998
214865, truthful, baseline, 3.46817, 3.241501
214874, truthful, baseline, 3.459244, 3.236115
214882, truthful, baseline, 3.454941, 3.233536
