Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
103340, truthful, baseline, 3.996994, 3.969528
103348, truthful, baseline, 4.043457, 3.960083
103356, truthful, baseline, 3.997116, 3.96965
103373, truthful, baseline, 3.997345, 3.968185
103381, truthful, baseline, 4.043365, 3.978622
103390, truthful, baseline, 4.072037, 3.96843
103406, truthful, baseline, 4.071686, 3.968155
103415, truthful, baseline, 4.062393, 3.962555
103423, truthful, baseline, 4.053802, 3.968079
103440, truthful, baseline, 4.065521, 3.969589
103448, truthful, baseline, 4.065598, 3.975052
103456, truthful, baseline, 4.065933, 3.969589
103473, truthful, baseline, 4.055069, 3.969376
103481, truthful, baseline, 4.055481, 3.96936
103490, truthful, baseline, 4.050568, 3.961136
103506, truthful, baseline, 4.050781, 3.969208
103515, truthful, baseline, 4.029694, 3.969452
103523, truthful, baseline, 4.03006, 3.969528
103540, truthful, baseline, 4.023315, 3.969604
103548, truthful, baseline, 4.024231, 3.959793
103556, truthful, baseline, 4.015213, 3.94072
103573, truthful, baseline, 4.009079, 3.92717
103581, truthful, baseline, 3.993958, 3.912186
103590, truthful, baseline, 3.991974, 3.902939
103606, truthful, baseline, 3.98938, 3.883896
103615, truthful, baseline, 3.989166, 3.879761
103623, truthful, baseline, 3.989578, 3.857025
103640, truthful, baseline, 3.969894, 3.849121
103648, truthful, baseline, 3.966324, 3.815186
103656, truthful, baseline, 3.89624, 3.789063
103673, truthful, baseline, 3.912857, 3.701233
103681, truthful, baseline, 3.791733, 3.753677
103698, truthful, baseline, -1, -1
103706, truthful, baseline, -1, -1
103715, truthful, baseline, -1, -1
103731, truthful, baseline, -1, -1
103740, truthful, baseline, -1, -1
103748, truthful, baseline, -1, -1
103765, truthful, baseline, -1, -1
103773, truthful, baseline, -1, -1
103781, truthful, baseline, -1, -1
103798, truthful, baseline, -1, -1
103806, truthful, baseline, -1, -1
103815, truthful, baseline, -1, -1
103831, truthful, baseline, -1, -1
103840, truthful, baseline, -1, -1
103848, truthful, baseline, -1, -1
103865, truthful, baseline, -1, -1
103873, truthful, baseline, -1, -1
103881, truthful, baseline, -1, -1
103898, truthful, baseline, -1, -1
103906, truthful, baseline, -1, -1
103915, truthful, baseline, -1, -1
103923, truthful, baseline, -1, -1
103940, truthful, baseline, -1, -1
103948, truthful, baseline, -1, -1
103956, truthful, baseline, -1, -1
103973, truthful, baseline, -1, -1
103981, truthful, baseline, 3.496307, 3.362
103990, truthful, baseline, 3.526779, 3.320953
104006, truthful, baseline, 3.51712, 3.267822
104015, truthful, baseline, 3.267014, 3.36174
104023, truthful, baseline, 3.419586, 3.165649
104040, truthful, baseline, 3.470047, 3.27652
104048, truthful, baseline, 3.497849, 3.313126
104056, truthful, baseline, 3.49292, 3.210526
104073, truthful, baseline, 3.54805, 3.270645
104081, truthful, baseline, 3.510345, 3.301163
104090, truthful, baseline, 3.435226, 3.28804
104106, truthful, baseline, 3.593277, 3.332687
104115, truthful, baseline, 3.40451, 3.26825
104123, truthful, baseline, 3.557541, 3.268921
104140, truthful, baseline, 3.478256, 3.267319
104148, truthful, baseline, 3.445099, 3.271317
104156, truthful, baseline, 3.54158, 3.285919
104173, truthful, baseline, 3.593414, 3.302933
104181, truthful, baseline, 3.576538, 3.305893
104190, truthful, baseline, 3.530167, 3.355484
104206, truthful, baseline, 3.533295, 3.387985
104215, truthful, baseline, 3.629944, 3.515472
104223, truthful, baseline, 3.565475, 3.485428
104240, truthful, baseline, 3.561783, 3.412689
104248, truthful, baseline, 3.652237, 3.42421
104256, truthful, baseline, 3.696014, 3.407791
104273, truthful, baseline, 3.62999, 3.430344
104281, truthful, baseline, 3.592972, 3.424332
104289, truthful, baseline, 3.55571, 3.417358
104306, truthful, baseline, 3.615616, 3.405792
104314, truthful, baseline, 3.599564, 3.390533
104323, truthful, baseline, 3.588852, 3.405396
104339, truthful, baseline, 3.588745, 3.393097
104348, truthful, baseline, 3.586594, 3.384079
104356, truthful, baseline, 3.583359, 3.393799
104373, truthful, baseline, 3.583588, 3.376312
104381, truthful, baseline, 3.441269, 3.362228
104389, truthful, baseline, 3.446304, 3.272537
104406, truthful, baseline, 3.262466, 3.153412
104414, truthful, baseline, 3.310699, 3.277664
104423, truthful, baseline, 3.320419, 3.222504
104439, truthful, baseline, 3.208405, 3.08374
104448, truthful, baseline, 3.354004, 3.05777
104456, truthful, baseline, 3.313904, 3.054703
104473, truthful, baseline, 3.236481, 3.055801
104481, truthful, baseline, 3.257828, 3.06015
104489, truthful, baseline, 3.227722, 3.056824
104506, truthful, baseline, 3.191193, 3.057251
104514, truthful, baseline, 3.197037, 3.060852
104523, truthful, baseline, 3.190811, 3.063202
104539, truthful, baseline, 3.190216, 3.068924
104548, truthful, baseline, 3.185104, 3.071762
104556, truthful, baseline, 3.183823, 3.068161
104573, truthful, baseline, 3.223801, 3.184799
104581, truthful, baseline, 3.092194, 3.105896
104589, truthful, baseline, 3.141495, 3.002945
104606, truthful, baseline, 3.102631, 3.060562
104614, truthful, baseline, 3.134766, 3.027222
104623, truthful, baseline, 3.187393, 3.078461
104639, truthful, baseline, 3.177261, 3.088181
104648, truthful, baseline, 3.155167, 3.09523
104656, truthful, baseline, 3.154892, 2.999847
104673, truthful, baseline, 3.156509, 2.997726
104681, truthful, baseline, 3.155655, 3.029968
104689, truthful, baseline, 3.155762, 3.062164
104706, truthful, baseline, 3.154144, 3.059921
104714, truthful, baseline, 3.152054, 3.059891
104723, truthful, baseline, 3.147964, 3.058258
104739, truthful, baseline, 3.140396, 3.039978
104748, truthful, baseline, 3.136703, 3.048447
104756, truthful, baseline, 3.132843, 3.055115
104773, truthful, baseline, 3.131882, 3.056168
104781, truthful, baseline, 3.10936, 3.055099
104789, truthful, baseline, 3.105774, 3.054932
104806, truthful, baseline, 3.093781, 3.04277
104814, truthful, baseline, 3.068542, 3.029953
104823, truthful, baseline, 3.07428, 2.996429
104839, truthful, baseline, 3.060196, 3.017517
104848, truthful, baseline, 3.149734, 2.925385
104856, truthful, baseline, 2.947968, 3.03653
104873, truthful, baseline, 2.966904, 3.062546
104881, truthful, baseline, 3.035751, 3.007614
104889, truthful, baseline, 3.036682, 2.995071
104906, truthful, baseline, 3.045486, 3.006271
104914, truthful, baseline, 2.97702, 3.021057
104923, truthful, baseline, 2.974625, 3.0065
104939, truthful, baseline, 2.994751, 2.970215
104948, truthful, baseline, 3.024261, 3.056747
104956, truthful, baseline, 2.926773, 3.02179
104973, truthful, baseline, 2.962631, 2.986908
104981, truthful, baseline, 3.110489, 2.94278
104989, truthful, baseline, -1, -1
105006, truthful, baseline, -1, -1
105014, truthful, baseline, -1, -1
105031, truthful, baseline, -1, -1
105039, truthful, baseline, -1, -1
105048, truthful, baseline, -1, -1
105064, truthful, baseline, -1, -1
105073, truthful, baseline, -1, -1
105081, truthful, baseline, -1, -1
105098, truthful, baseline, -1, -1
105106, truthful, baseline, -1, -1
105114, truthful, baseline, -1, -1
105131, truthful, baseline, -1, -1
105139, truthful, baseline, -1, -1
105148, truthful, baseline, -1, -1
105156, truthful, baseline, -1, -1
105173, truthful, baseline, -1, -1
105181, truthful, baseline, -1, -1
105189, truthful, baseline, -1, -1
105206, truthful, baseline, -1, -1
105214, truthful, baseline, -1, -1
105223, truthful, baseline, -1, -1
105239, truthful, baseline, 3.291229, 3.139374
105248, truthful, baseline, 3.258377, 3.196686
105256, truthful, baseline, 3.084305, 3.187805
105273, truthful, baseline, 3.096207, 3.17511
105281, truthful, baseline, 3.303864, 3.195267
105289, truthful, baseline, 3.31694, 3.286301
105306, truthful, baseline, 3.146469, 3.161606
105314, truthful, baseline, 3.219299, 3.296021
105323, truthful, baseline, 3.198059, 3.237717
105339, truthful, baseline, 3.346085, 3.317978
105348, truthful, baseline, 3.361206, 3.173264
105356, truthful, baseline, 3.342148, 3.367737
105373, truthful, baseline, 3.420654, 3.336868
105381, truthful, baseline, 3.345703, 3.347549
105389, truthful, baseline, 3.282227, 3.360641
105406, truthful, baseline, 3.272888, 3.393265
105414, truthful, baseline, 3.31813, 3.387665
105423, truthful, baseline, 3.271988, 3.390381
105439, truthful, baseline, 3.272095, 3.390091
105448, truthful, baseline, 3.318649, 3.38649
105456, truthful, baseline, 3.357086, 3.383102
105473, truthful, baseline, 3.364838, 3.380966
105481, truthful, baseline, 3.360962, 3.381638
105489, truthful, baseline, 3.364899, 3.38237
105506, truthful, baseline, 3.365005, 3.393829
105514, truthful, baseline, 3.379486, 3.393188
105523, truthful, baseline, 3.394379, 3.393051
105539, truthful, baseline, 3.441696, 3.387268
105548, truthful, baseline, 3.473404, 3.348602
105556, truthful, baseline, 3.493469, 3.369919
105573, truthful, baseline, -1, -1
105581, truthful, baseline, -1, -1
105598, truthful, baseline, -1, -1
105606, truthful, baseline, -1, -1
105614, truthful, baseline, -1, -1
105631, truthful, baseline, -1, -1
105639, truthful, baseline, -1, -1
105648, truthful, baseline, -1, -1
105664, truthful, baseline, -1, -1
105673, truthful, baseline, -1, -1
105681, truthful, baseline, -1, -1
105698, truthful, baseline, -1, -1
105706, truthful, baseline, -1, -1
105714, truthful, baseline, -1, -1
105723, truthful, baseline, -1, -1
105739, truthful, baseline, -1, -1
105748, truthful, baseline, -1, -1
105756, truthful, baseline, -1, -1
105773, truthful, baseline, -1, -1
105781, truthful, baseline, -1, -1
105789, truthful, baseline, -1, 3.20668
105806, truthful, baseline, -1, 3.347748
105814, truthful, baseline, 3.457001, 3.337006
105822, truthful, baseline, 3.34639, 3.33934
105839, truthful, baseline, 3.231537, 3.1875
105847, truthful, baseline, 3.438049, 3.244385
105856, truthful, baseline, 3.517715, 3.275055
105872, truthful, baseline, 3.268219, 3.222321
105881, truthful, baseline, 3.270325, 3.235977
105889, truthful, baseline, 3.186142, 3.249969
105906, truthful, baseline, 3.334885, 3.377701
105914, truthful, baseline, 3.239365, 3.251358
105922, truthful, baseline, 3.417725, 3.238373
105939, truthful, baseline, 3.332031, 3.340591
105947, truthful, baseline, 3.21904, 3.351334
105956, truthful, baseline, 3.294678, 3.321381
105972, truthful, baseline, 3.437592, 3.403397
105981, truthful, baseline, 3.454575, 3.370895
105989, truthful, baseline, 3.325104, 3.381348
106006, truthful, baseline, 3.263336, 3.399979
106014, truthful, baseline, 3.446793, 3.390793
106022, truthful, baseline, 3.368408, 3.399963
106039, truthful, baseline, 3.483582, 3.396423
106047, truthful, baseline, 3.454041, 3.391113
106056, truthful, baseline, 3.447174, 3.385513
106072, truthful, baseline, 3.446411, 3.385605
106081, truthful, baseline, 3.453033, 3.379883
106089, truthful, baseline, 3.446579, 3.375656
106106, truthful, baseline, 3.444107, 3.356354
106114, truthful, baseline, 3.439804, 3.35527
106122, truthful, baseline, 3.444519, 3.354034
106139, truthful, baseline, 3.43544, 3.343414
106147, truthful, baseline, 3.432648, 3.335373
106156, truthful, baseline, 3.430511, 3.328369
106172, truthful, baseline, 3.427643, 3.311188
106181, truthful, baseline, 3.427399, 3.308502
106189, truthful, baseline, 3.427505, 3.277939
106206, truthful, baseline, 3.258652, 3.281708
106214, truthful, baseline, 3.37767, 3.311554
106222, truthful, baseline, 3.23027, 3.303024
106239, truthful, baseline, 3.376602, 3.247452
106247, truthful, baseline, 3.332596, 3.245697
106256, truthful, baseline, 3.338409, 3.275955
106272, truthful, baseline, 3.29863, 3.27916
106281, truthful, baseline, 3.316803, 3.26593
106289, truthful, baseline, 3.296585, 3.260498
106306, truthful, baseline, 3.296097, 3.25563
106314, truthful, baseline, 3.299683, 3.254562
106322, truthful, baseline, 3.303497, 3.242767
106339, truthful, baseline, 3.310822, 3.147186
106347, truthful, baseline, 3.16481, 3.165558
106356, truthful, baseline, 3.243179, 3.150742
106372, truthful, baseline, 3.276093, 3.134705
106381, truthful, baseline, 3.097366, 3.139496
106389, truthful, baseline, 3.119125, 3.153915
106406, truthful, baseline, 3.032211, 3.148376
106414, truthful, baseline, 3.082123, 3.12085
106422, truthful, baseline, 3.089264, 3.093216
106439, truthful, baseline, 3.047714, 3.095276
106447, truthful, baseline, 3.047226, 3.09227
106456, truthful, baseline, 3.063904, 3.089203
106472, truthful, baseline, 3.077271, 3.089294
106481, truthful, baseline, 3.079849, 3.084579
106489, truthful, baseline, 3.057068, 3.079727
106506, truthful, baseline, 3.035767, 3.080017
106514, truthful, baseline, 2.958923, 3.011536
106522, truthful, baseline, 2.929825, 3.140167
106539, truthful, baseline, 3.055801, 3.05777
106547, truthful, baseline, 3.08551, 3.053192
106556, truthful, baseline, 2.973877, 2.998413
106572, truthful, baseline, 2.977921, 2.989822
106581, truthful, baseline, 2.970917, 2.996643
106589, truthful, baseline, 2.977081, 3.029739
106606, truthful, baseline, 2.987732, 3.007324
106614, truthful, baseline, 3.003143, 3.019302
106622, truthful, baseline, 2.987671, 3.007004
106639, truthful, baseline, 3.002945, 3.003662
106647, truthful, baseline, 3.01059, 3.002945
106656, truthful, baseline, 3.018127, 3.002823
106672, truthful, baseline, 3.018173, 2.993332
106681, truthful, baseline, 3.011322, 2.991806
106689, truthful, baseline, 3.004242, 2.990311
106706, truthful, baseline, 3.032135, 2.895767
106714, truthful, baseline, 2.991486, 2.913406
106722, truthful, baseline, 2.939423, 2.982651
106739, truthful, baseline, 3.054062, 2.999847
106747, truthful, baseline, 2.967361, 2.987015
106756, truthful, baseline, 2.972458, 2.922409
106772, truthful, baseline, 2.973145, 2.938553
106781, truthful, baseline, 2.97551, 2.938385
106789, truthful, baseline, 2.972458, 2.916855
106806, truthful, baseline, 2.972397, 2.893845
106814, truthful, baseline, 2.96936, 2.89473
106822, truthful, baseline, 2.972122, 2.907455
106839, truthful, baseline, 2.966644, 2.893326
106847, truthful, baseline, 2.965958, 2.892059
106856, truthful, baseline, 2.964996, 2.893707
106872, truthful, baseline, 2.867676, 2.795425
106881, truthful, baseline, 2.942902, 2.84874
106889, truthful, baseline, 2.930725, 2.878204
106906, truthful, baseline, 2.925705, 2.876266
106914, truthful, baseline, 2.939072, 2.8013
106922, truthful, baseline, 2.893356, 2.841324
106939, truthful, baseline, 2.887833, 2.822479
106947, truthful, baseline, 2.856766, 2.813507
106956, truthful, baseline, 2.878296, 2.82309
106972, truthful, baseline, 2.900146, 2.804962
106981, truthful, baseline, 2.900391, 2.802353
106989, truthful, baseline, 2.881104, 2.805115
107006, truthful, baseline, 2.871964, 2.823547
107014, truthful, baseline, 2.870743, 2.813919
107022, truthful, baseline, 2.866547, 2.804337
107039, truthful, baseline, 2.86702, 2.804016
107047, truthful, baseline, 2.835754, 2.803604
107056, truthful, baseline, 2.819443, 2.813583
107072, truthful, baseline, 2.797363, 2.742966
107081, truthful, baseline, 2.745529, 2.845596
107089, truthful, baseline, 2.782852, 2.728195
107106, truthful, baseline, 2.700897, 2.744781
107114, truthful, baseline, 2.656021, 2.77739
107122, truthful, baseline, 2.715256, 2.743637
