Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
200502, 124050, truthful, baseline, 33.54178, 2.219223, -38.10596, -0.04199219, -0.01676941, 0.9989624, 2.88678, 1, -34.67052, 3.448166, -39.56526, -0.01481628, -0.01049805, 0.9998322, 2.856293, 1
200502, 124050, truthful, baseline, 33.54178, 2.219223, -38.10596, -0.04199219, -0.01676941, 0.9989624, 2.88678, 1, -34.67052, 3.448166, -39.56526, -0.01481628, -0.01049805, 0.9998322, 2.856293, 1
200510, 124051, truthful, baseline, 33.53937, 2.231873, -38.14464, -0.04164124, -0.01551819, 0.9990082, 2.895966, 1, -34.67374, 3.448166, -39.56526, -0.01417542, -0.01031494, 0.9998322, 2.872772, 1
200527, 124053, truthful, baseline, 33.53467, 2.25415, -38.2088, -0.04090881, -0.008285522, 0.999115, 2.949844, 1, -34.68275, 3.448166, -39.5542, -0.0145874, -0.006851196, 0.9998627, 2.874649, 1
200535, 124054, truthful, baseline, 33.53232, 2.264053, -38.23763, -0.04164124, -0.008773804, 0.9990845, 2.922745, 1, -34.69026, 3.448166, -39.53818, -0.01325989, -0.007781982, 0.9998779, 2.876221, 1
200544, 124055, truthful, baseline, 33.52998, 2.273972, -38.26643, -0.0426178, -0.008743286, 0.9990387, 2.948349, 1, -34.69518, 3.448166, -39.53818, -0.01638794, -0.007324219, 0.9998322, 2.903351, 1
200560, 124057, truthful, baseline, 33.52708, 2.285492, -38.29903, -0.04518127, -0.009353638, 0.9989319, 2.947678, 1, -34.70628, 3.425461, -39.45062, -0.01695251, -0.00743103, 0.9998169, 2.947296, 1
200569, 124058, truthful, baseline, 33.52544, 2.288086, -38.29848, -0.04556274, -0.01060486, 0.9989014, 2.957184, 1, -34.71468, 3.416611, -39.4205, -0.01679993, -0.006530762, 0.9998322, 2.948105, 1
200577, 124059, truthful, baseline, 33.52379, 2.290695, -38.29903, -0.04594421, -0.01184082, 0.9988708, 2.966675, 1, -34.71843, 3.41008, -39.39925, -0.0161438, -0.005996704, 0.9998474, 2.957764, 1
200594, 124061, truthful, baseline, 33.51942, 2.291931, -38.30089, -0.04533386, -0.01173401, 0.9989014, 2.992645, 1, -34.72005, 3.401489, -39.39207, -0.01766968, -0.005020142, 0.9998169, 2.95961, 1
200602, 124062, truthful, baseline, 33.51518, 2.291931, -38.30284, -0.045578, -0.01153564, 0.9988861, 2.998352, 1, -34.72888, 3.401489, -39.39207, -0.01594543, -0.004684448, 0.9998474, 2.962555, 1
200610, 124063, truthful, baseline, 33.51404, 2.292099, -38.30807, -0.04794312, -0.01197815, 0.998764, 3.012787, 1, -34.72968, 3.398407, -39.37442, -0.01591492, -0.005020142, 0.9998474, 2.968002, 1
200627, 124065, truthful, baseline, 33.50984, 2.292099, -38.30807, -0.04820251, -0.01185608, 0.998764, 3.020782, 1, -34.72984, 3.393341, -39.36784, -0.01623535, -0.00428772, 0.9998474, 2.983063, 1
200635, 124066, truthful, baseline, 33.50908, 2.292099, -38.30807, -0.04873657, -0.01161194, 0.9987335, 3.04805, 1, -34.72984, 3.392014, -39.36353, -0.01707458, -0.004623413, 0.9998322, 2.988708, 1
200644, 124067, truthful, baseline, 33.50719, 2.292099, -38.30807, -0.04846191, -0.01210022, 0.9987488, 3.050598, 1, -34.72984, 3.392014, -39.36353, -0.01707458, -0.005462646, 0.9998322, 2.988342, 1
200660, 124069, truthful, baseline, 33.50475, 2.290817, -38.30089, -0.04956055, -0.01246643, 0.9986877, 3.062408, 1, -34.72984, 3.392014, -39.36353, -0.01698303, -0.005386353, 0.9998322, 3.002029, 1
200669, 124070, truthful, baseline, 33.50452, 2.290695, -38.29793, -0.04962158, -0.01351929, 0.9986725, 3.065292, 1, -34.72984, 3.393341, -39.36784, -0.01686096, -0.005401611, 0.9998322, 3.018677, 1
200677, 124071, truthful, baseline, 33.52966, 2.28656, -38.29599, -0.04862976, -0.01451111, 0.998703, 3.198792, 1, -34.68158, 3.451813, -39.5441, -0.01652527, -0.009414673, 0.9998169, 3.062271, 1
200694, 124073, truthful, baseline, 33.95517, 2.376022, -38.57396, 0.02293396, -0.003845215, 0.9997253, 3.08107, 1, -34.3255, 3.54892, -39.72005, 0.06837463, -0.0001678467, 0.9976501, 3.039734, 1
200702, 124074, truthful, baseline, 34.11028, 2.510941, -38.89085, 0.03872681, -0.006271362, 0.9992218, 3.141983, 1, -34.12012, 3.776199, -40.35185, 0.07542419, 0.001373291, 0.9971466, 2.956909, 1
200710, 124075, truthful, baseline, 34.20633, 2.413666, -38.61919, 0.04084778, -0.004333496, 0.9991455, 3.181793, 1, -34.04269, 3.688354, -40.00296, 0.08349609, 0.002868652, 0.9964905, 2.993896, 1
200727, 124077, truthful, baseline, 34.21356, 2.427567, -38.68794, 0.03871155, -0.001541138, 0.9992371, 3.124222, 1, -34.06879, 3.743317, -40.23322, 0.07077026, 0.004806519, 0.997467, 3.005997, 1
200735, 124078, truthful, baseline, 34.22408, 2.436905, -38.71971, 0.04310608, -0.001144409, 0.9990692, 3.152832, 1, -34.07248, 3.767105, -40.32048, 0.07537842, -0.0002593994, 0.9971466, 2.91803, 1
200744, 124079, truthful, baseline, 34.24622, 2.332657, -38.45787, 0.03872681, -0.0008087158, 0.9992371, 3.103149, 1, -34.07211, 3.746567, -40.2513, 0.07566833, 0.0006408691, 0.9971313, 2.959717, 1
200760, 124081, truthful, baseline, 34.25247, 2.341537, -38.48798, 0.04051208, -0.003936768, 0.9991608, 3.114838, 1, -34.07245, 3.751236, -40.26759, 0.0761261, -0.000213623, 0.9970856, 2.999695, 1
200769, 124082, truthful, baseline, 34.25385, 2.345764, -38.50101, 0.04225159, 0.0001525879, 0.9990997, 3.111328, 1, -34.07248, 3.744965, -40.24538, 0.07635498, -0.0008392334, 0.9970703, 3.000961, 1
200777, 124083, truthful, baseline, 34.2552, 2.346802, -38.50496, 0.04217529, -0.002349854, 0.9990997, 3.115326, 1, -34.07256, 3.741989, -40.23932, 0.07781982, -0.0008239746, 0.9969635, 3.030487, 1
200793, 124085, truthful, baseline, 34.2571, 2.341934, -38.50339, 0.04171753, -0.0001525879, 0.999115, 3.141632, 1, -34.07417, 3.73793, -40.23532, 0.07850647, -0.001495361, 0.9969025, 3.060287, 1
200802, 124086, truthful, baseline, 34.25764, 2.338089, -38.50101, 0.04174805, -0.0008087158, 0.999115, 3.162628, 1, -34.07571, 3.736847, -40.23326, 0.0790863, -0.0003814697, 0.9968567, 3.060257, 1
200810, 124087, truthful, baseline, 34.25861, 2.339691, -38.50339, 0.04127502, -0.001800537, 0.9991455, 3.194351, 1, -34.07591, 3.733948, -40.23347, 0.07885742, -0.000793457, 0.9968719, 3.060654, 1
200827, 124089, truthful, baseline, 34.25877, 2.337692, -38.50339, 0.04122925, -0.003799438, 0.9991302, 3.186783, 1, -34.07866, 3.732224, -40.23347, 0.0793457, -0.0008544922, 0.9968414, 3.062683, 1
200835, 124090, truthful, baseline, 34.1424, 2.174805, -37.96225, 0.04290771, -0.002487183, 0.9990692, 3.25415, 1, -34.1942, 3.600891, -39.86938, 0.06797791, -0.001815796, 0.9976807, 3.192184, 1
200843, 124091, truthful, baseline, 33.93181, 2.19072, -38.05678, -0.005020142, -0.0025177, 0.9999695, 3.186798, 1, -34.37088, 3.533997, -39.60512, 0.01924133, -0.01646423, 0.9996643, 3.200958, 1
200860, 124093, truthful, baseline, 33.41599, 2.137238, -37.71484, -0.08061218, -0.002685547, 0.9967346, 3.315704, 0.9701373, -34.81898, 3.884216, -40.87985, -0.05014038, 0.0007019043, 0.9987335, 3.047592, 0.9862198
200868, 124094, truthful, baseline, 33.26842, 2.030701, -37.38292, -0.08326721, -0.003982544, 0.9965057, 3.304108, 0.9701373, -34.92023, 3.755692, -40.39226, -0.05133057, 0.0009613037, 0.9986725, 3.020309, 0.9862198
200877, 124095, truthful, baseline, 33.27122, 2.114975, -37.60594, -0.07159424, -0.003967285, 0.9974213, 3.492828, 1, -34.92368, 3.752609, -40.41805, -0.03788757, -0.007263184, 0.9992523, 3.11412, 1
200893, 124097, truthful, baseline, 33.33247, 2.177094, -37.82951, -0.07954407, -0.007492065, 0.9967957, 3.400253, 1, -34.92015, 3.705551, -40.2399, -0.04354858, -0.001296997, 0.9990387, 3.06456, 1
200902, 124098, truthful, baseline, 33.32626, 2.185333, -37.86923, -0.08207703, -0.004608154, 0.9966125, 3.391418, 1, -34.92453, 3.775803, -40.46338, -0.04968262, -0.003067017, 0.9987488, 3.127625, 1
200910, 124099, truthful, baseline, 33.32851, 2.179565, -37.8571, -0.08131409, -0.005828857, 0.9966583, 3.359985, 1, -34.93004, 3.752777, -40.39513, -0.04075623, -0.006317139, 0.9991455, 3.062881, 1
200927, 124101, truthful, baseline, 33.33768, 2.185059, -37.87521, -0.0831604, -0.01071167, 0.9964752, 3.33374, 1, -34.93082, 3.717941, -40.28227, -0.04234314, -0.003295898, 0.9990845, 3.011642, 1
200935, 124102, truthful, baseline, 33.34082, 2.172211, -37.86148, -0.08177185, -0.006530762, 0.9966278, 3.328293, 1, -34.93179, 3.714157, -40.27087, -0.04620361, -0.004257202, 0.9989166, 3.039429, 1
200943, 124103, truthful, baseline, 33.34396, 2.185059, -37.87521, -0.08309937, -0.01086426, 0.9964752, 3.318924, 1, -34.93277, 3.710373, -40.25948, -0.04985046, -0.002853394, 0.9987488, 3.013077, 1
200960, 124105, truthful, baseline, 33.34866, 2.159348, -37.84773, -0.08416748, -0.007461548, 0.9964142, 3.335526, 1, -34.93558, 3.700638, -40.23137, -0.04942322, -0.004974365, 0.998764, 3.039658, 1
200968, 124106, truthful, baseline, 33.34709, 2.172211, -37.86148, -0.08442688, -0.009841919, 0.9963684, 3.333954, 1, -34.93671, 3.700439, -40.23077, -0.04905701, -0.005432129, 0.9987793, 3.053345, 1
200977, 124107, truthful, baseline, 33.34555, 2.185059, -37.87521, -0.08468628, -0.01216125, 0.9963226, 3.332138, 1, -34.93784, 3.700241, -40.23018, -0.04879761, -0.004821777, 0.9987946, 3.067856, 1
200993, 124109, truthful, baseline, 33.34715, 2.185059, -37.87521, -0.08717346, -0.01686096, 0.996048, 3.317154, 1, -34.93828, 3.694214, -40.20844, -0.04884338, -0.004837036, 0.9987793, 3.068558, 1
201002, 124110, truthful, baseline, 33.3479, 2.172211, -37.86148, -0.08699036, -0.01374817, 0.996109, 3.317429, 1, -34.93857, 3.696793, -40.20671, -0.04898071, -0.004180908, 0.9987793, 3.075562, 1
201018, 124112, truthful, baseline, 33.34872, 2.153458, -37.8364, -0.0872345, -0.01147461, 0.996109, 3.320938, 1, -34.93973, 3.697159, -40.20502, -0.04904175, -0.004592896, 0.9987793, 3.075562, 1
201027, 124113, truthful, baseline, 33.34866, 2.147552, -37.82504, -0.0868988, -0.009521484, 0.99617, 3.323074, 1, -34.94057, 3.695297, -40.20497, -0.04884338, -0.003723145, 0.9987946, 3.068863, 1
201035, 124114, truthful, baseline, 33.34833, 2.142044, -37.80556, -0.08610535, -0.009750366, 0.9962311, 3.322372, 1, -34.94061, 3.694489, -40.19157, -0.04896545, -0.004348755, 0.9987793, 3.062439, 1
201052, 124116, truthful, baseline, 33.37637, 2.305008, -38.31966, -0.08459473, -0.01533508, 0.9962921, 3.278976, 1, -34.92134, 3.699951, -40.211, -0.03994751, -0.007583618, 0.9991608, 3.070145, 1
201060, 124117, truthful, baseline, 33.51152, 2.387451, -38.57547, -0.03863525, -0.005599976, 0.9992371, 3.155273, 1, -34.79959, 3.311127, -38.96945, -0.03634644, -0.003585815, 0.9993286, 3.096298, 1
201068, 124118, truthful, baseline, 33.71851, 2.170807, -37.78529, -0.008544922, -0.007858276, 0.9999237, 3.254135, 1, -34.6218, 3.21524, -38.6429, 0.002258301, -0.002838135, 0.9999847, 3.155884, 1
201085, 124120, truthful, baseline, 33.96286, 2.267258, -38.20784, 0.01303101, -0.003707886, 0.9998932, 3.213165, 1, -34.3761, 3.690186, -40.02504, 0.0453186, 0.005004883, 0.9989471, 3.129852, 1
201093, 124121, truthful, baseline, 33.97083, 2.331161, -38.43993, 0.009307861, 0.001342773, 0.9999542, 3.100113, 1, -34.38077, 3.684952, -40.01006, 0.0352478, 0.001556396, 0.9993744, 3.050308, 1
201102, 124122, truthful, baseline, 33.96422, 2.31929, -38.40549, 0.01130676, -0.001937866, 0.9999237, 3.055588, 1, -34.39264, 3.645111, -39.91103, 0.03717041, -0.0007019043, 0.9992981, 3.102585, 1
201118, 124124, truthful, baseline, 33.98186, 2.304169, -38.355, 0.01000977, -0.002807617, 0.999939, 3.036606, 1, -34.39276, 3.615906, -39.82135, 0.03507996, -0.0003204346, 0.9993744, 3.003525, 1
201127, 124125, truthful, baseline, 33.98558, 2.302338, -38.37297, 0.01368713, -0.009094238, 0.9998627, 3.153809, 1, -34.39084, 3.625488, -39.81071, 0.03514099, 0.002319336, 0.9993744, 3.050552, 1
201135, 124126, truthful, baseline, 33.98575, 2.295883, -38.35864, 0.01452637, -0.005844116, 0.9998627, 3.14267, 1, -34.38911, 3.625092, -39.81232, 0.03549194, 0.002334595, 0.9993591, 3.082657, 1
201152, 124128, truthful, baseline, 33.98616, 2.289719, -38.35402, 0.01446533, -0.003204346, 0.9998779, 3.136703, 1, -34.38829, 3.625092, -39.81232, 0.03689575, -0.002456665, 0.9993134, 3.099823, 1
201160, 124129, truthful, baseline, 33.9864, 2.289413, -38.35184, 0.01451111, -0.002120972, 0.9998779, 3.131104, 1, -34.38792, 3.62468, -39.81071, 0.03793335, -0.006866455, 0.9992523, 3.111908, 1
201168, 124130, truthful, baseline, 33.98775, 2.289719, -38.35402, 0.01376343, -0.003219604, 0.9998932, 3.136887, 1, -34.38766, 3.618393, -39.7944, 0.03808594, -0.005737305, 0.9992523, 3.128326, 1
201185, 124132, truthful, baseline, 33.9892, 2.289154, -38.35402, 0.01348877, -0.004714966, 0.9998932, 3.136215, 1, -34.38708, 3.611465, -39.77687, 0.03840637, -0.006134033, 0.9992371, 3.123642, 1
201193, 124133, truthful, baseline, 33.98932, 2.288879, -38.35619, 0.01301575, -0.004943848, 0.9998932, 3.129791, 1, -34.38678, 3.61084, -39.77565, 0.03865051, -0.006225586, 0.9992218, 3.112808, 1
201202, 124134, truthful, baseline, 33.9892, 2.288513, -38.35652, 0.01283264, -0.0052948, 0.9998932, 3.135651, 1, -34.38669, 3.606644, -39.77527, 0.03883362, -0.0052948, 0.9992218, 3.123642, 1
201218, 124136, truthful, baseline, 33.98853, 2.289154, -38.35831, 0.01251221, -0.005233765, 0.9998932, 3.142715, 1, -34.3868, 3.59996, -39.75429, 0.03901672, -0.005279541, 0.9992218, 3.124313, 1
201227, 124137, truthful, baseline, 33.98909, 2.289413, -38.35974, 0.01216125, -0.005020142, 0.9999084, 3.141632, 1, -34.38681, 3.597473, -39.73369, 0.03912354, -0.005981445, 0.9992065, 3.135193, 1
201235, 124138, truthful, baseline, 33.98853, 2.289719, -38.36636, 0.0118866, -0.005020142, 0.9999084, 3.142563, 1, -34.38681, 3.580917, -39.68375, 0.03903198, -0.005828857, 0.9992065, 3.136581, 1
201252, 124140, truthful, baseline, 33.98796, 2.290009, -38.38629, 0.01100159, -0.004348755, 0.9999237, 3.143372, 1, -34.38741, 3.576645, -39.67827, 0.03907776, -0.007324219, 0.9992065, 3.129639, 1
201260, 124141, truthful, baseline, 33.98796, 2.297668, -38.42477, 0.01045227, -0.003753662, 0.9999237, 3.142441, 1, -34.38792, 3.56868, -39.65729, 0.03913879, -0.009033203, 0.9991913, 3.136169, 1
201268, 124142, truthful, baseline, 33.98796, 2.300186, -38.42899, 0.01005554, -0.004013062, 0.999939, 3.144943, 1, -34.38792, 3.567383, -39.6555, 0.03900146, -0.009841919, 0.999176, 3.136841, 1
201285, 124144, truthful, baseline, 33.98592, 2.309341, -38.53081, 0.006988525, -0.0006713867, 0.9999695, 3.165344, 1, -34.38919, 3.565567, -39.65352, 0.03901672, -0.01022339, 0.999176, 3.136597, 1
201293, 124145, truthful, baseline, 33.98299, 2.300186, -38.49135, 0.006332397, -0.001449585, 0.9999695, 3.165863, 1, -34.39055, 3.565308, -39.65027, 0.03907776, -0.01034546, 0.999176, 3.136612, 1
201302, 124146, truthful, baseline, 33.98087, 2.300186, -38.49135, 0.0050354, -0.001449585, 0.9999847, 3.165634, 1, -34.39212, 3.562836, -39.64667, 0.03935242, -0.01005554, 0.9991608, 3.142593, 1
201318, 124148, truthful, baseline, 33.97125, 2.300186, -38.49135, 0.005340576, -0.001068115, 0.9999847, 3.201706, 0.9908869, -34.39438, 3.562805, -39.64334, 0.03942871, -0.01065063, 0.9991608, 3.155563, 0.984956
201327, 124149, truthful, baseline, 33.9671, 2.300186, -38.49135, 0.005432129, -0.001052856, 0.9999695, 3.201721, 1, -34.39618, 3.562836, -39.64667, 0.03941345, -0.01046753, 0.9991608, 3.156097, 1
201335, 124150, truthful, baseline, 33.96205, 2.297668, -38.49135, 0.004455566, -0.0001983643, 0.9999847, 3.183701, 1, -34.39622, 3.565308, -39.65027, 0.03944397, -0.0110321, 0.9991455, 3.155655, 1
201352, 124152, truthful, baseline, 33.95549, 2.29567, -38.48735, 0.005371094, 0.0001678467, 0.9999847, 3.205429, 0.9750162, -34.3967, 3.565308, -39.65352, 0.03904724, -0.01048279, 0.999176, 3.175247, 0.9955582
