Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
214424, 125721, truthful, baseline, 33.75943, 2.302139, -38.48825, -0.03297424, -0.03053284, 0.9989777, 3.572159, 0.9687224, -34.66026, 3.528503, -39.83609, 0.009460449, -0.02632141, 0.9996033, 3.334991, 0.9362766
214432, 125722, truthful, baseline, 33.75917, 2.301712, -38.4836, -0.03135681, -0.03042603, 0.9990387, 3.574493, 0.9687224, -34.66106, 3.523132, -39.82439, 0.008773804, -0.0262146, 0.9996033, 3.334412, 0.9362766
214441, 125723, truthful, baseline, 33.75893, 2.301285, -38.47894, -0.03289795, -0.03086853, 0.9989777, 3.572525, 0.9775761, -34.66182, 3.520935, -39.82127, 0.008422852, -0.02687073, 0.9996033, 3.329254, 0.9385158
214449, 125724, truthful, baseline, 33.75868, 2.293442, -38.46523, -0.03434753, -0.03062439, 0.9989319, 3.571091, 0.9775761, -34.66257, 3.518738, -39.81816, 0.008972168, -0.02580261, 0.9996185, 3.325333, 0.9385158
214457, 125725, truthful, baseline, 33.75844, 2.285599, -38.45607, -0.03349304, -0.0294342, 0.9989929, 3.570038, 0.9864914, -34.66324, 3.520416, -39.82127, 0.008621216, -0.02619934, 0.9996185, 3.317703, 0.9531953
214474, 125727, truthful, baseline, 33.75844, 2.286591, -38.46179, -0.03282166, -0.02926636, 0.9990234, 3.573257, 0.9861518, -34.66331, 3.522369, -39.83202, 0.008621216, -0.0256958, 0.9996185, 3.30748, 0.9489706
214482, 125728, truthful, baseline, 33.75868, 2.286209, -38.46104, -0.03320313, -0.02961731, 0.9990082, 3.571487, 0.9861518, -34.66272, 3.522644, -39.83965, 0.009017944, -0.02540588, 0.9996338, 3.310013, 0.9489706
214491, 125729, truthful, baseline, 33.75893, 2.285812, -38.46179, -0.03356934, -0.02987671, 0.9989777, 3.569489, 0.9721484, -34.66264, 3.522888, -39.84174, 0.009246826, -0.02523804, 0.9996338, 3.317352, 0.9237064
214507, 125731, truthful, baseline, 33.75943, 2.286591, -38.46255, -0.0329895, -0.03094482, 0.9989624, 3.568314, 0.9747426, -34.66257, 3.533875, -39.84779, 0.009094238, -0.02738953, 0.9995728, 3.321259, 0.9327571
214516, 125732, truthful, baseline, 33.75943, 2.286591, -38.46255, -0.03291321, -0.03167725, 0.9989471, 3.568115, 0.9747426, -34.66257, 3.533875, -39.84779, 0.009017944, -0.02760315, 0.9995728, 3.309128, 0.9327571
