Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
636823, 228155, truthful, baseline, 32.80566, 7.173248, -31.24261, -0.02416992, -0.2891235, 0.9569702, 2.961929, 1, -33.5854, 8.649414, -31.46846, 0.02455139, -0.256485, 0.9662323, 3.135223, 1
636831, 228156, truthful, baseline, 32.80597, 7.173248, -31.24261, -0.02340698, -0.289505, 0.9568787, 2.857513, 1, -33.58481, 8.651901, -31.4677, 0.02445984, -0.2556305, 0.9664612, 3.134933, 1
636839, 228157, truthful, baseline, 32.80635, 7.174469, -31.24261, -0.02430725, -0.2893066, 0.9569244, 2.965363, 1, -33.58472, 8.652588, -31.46669, 0.02503967, -0.2557526, 0.9664001, 3.134933, 1
636848, 228158, truthful, baseline, 32.80643, 7.177414, -31.24255, -0.02583313, -0.289566, 0.9568024, 2.966431, 1, -33.5838, 8.655884, -31.46353, 0.0243988, -0.256073, 0.9663391, 3.154892, 1
636856, 228159, truthful, baseline, 32.80753, 7.18187, -31.2422, -0.02450562, -0.2902679, 0.9566193, 2.966614, 1, -33.58351, 8.659103, -31.45915, 0.02798462, -0.2563019, 0.9661865, 3.15509, 1
636873, 228161, truthful, baseline, 32.80826, 7.191437, -31.24214, -0.02459717, -0.2918549, 0.956131, 2.965149, 1, -33.57889, 8.666916, -31.45277, 0.02864075, -0.2575684, 0.9658203, 3.119919, 1
636881, 228162, truthful, baseline, 32.81216, 7.193253, -31.24147, -0.02650452, -0.2922058, 0.9559784, 2.937836, 1, -33.57581, 8.667404, -31.45093, 0.0291748, -0.2559052, 0.9662476, 3.104645, 1
636889, 228163, truthful, baseline, 32.81367, 7.198837, -31.24146, -0.02674866, -0.2928772, 0.9557648, 2.937927, 1, -33.57214, 8.669556, -31.44856, 0.0291748, -0.2562561, 0.966156, 3.087051, 1
636906, 228165, truthful, baseline, 32.82526, 7.216187, -31.24062, -0.02793884, -0.2927551, 0.9557648, 2.85762, 1, -33.5647, 8.678986, -31.44376, 0.02844238, -0.2570801, 0.9659576, 3.087173, 1
636914, 228166, truthful, baseline, 32.82956, 7.225586, -31.24062, -0.02836609, -0.2991638, 0.9537659, 2.82518, 1, -33.56287, 8.685974, -31.44194, 0.02828979, -0.2572174, 0.9659271, 3.086899, 1
636923, 228167, truthful, baseline, 32.83107, 7.235184, -31.24062, -0.02641296, -0.29953, 0.9537048, 2.825104, 1, -33.56276, 8.687042, -31.43961, 0.0292511, -0.2547913, 0.9665375, 3.104004, 1
