Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
565863, 219638, truthful, baseline, 32.56184, 6.793503, -31.17081, -0.03364563, -0.2888947, 0.9567566, 2.715088, 0.9792901, -33.71179, 8.259247, -31.65506, 0.004577637, -0.2546387, 0.9670105, 2.800873, 0.9564929
565863, 219638, truthful, baseline, 32.56184, 6.793503, -31.17081, -0.03364563, -0.2888947, 0.9567566, 2.715088, 0.9792901, -33.71179, 8.259247, -31.65506, 0.004577637, -0.2546387, 0.9670105, 2.800873, 0.9564929
565871, 219639, truthful, baseline, 32.56273, 6.793716, -31.16995, -0.03349304, -0.2890778, 0.9567108, 2.677979, 0.9792901, -33.70973, 8.26593, -31.65283, 0.004577637, -0.2556763, 0.9667358, 2.80098, 0.9564929
565880, 219640, truthful, baseline, 32.56764, 6.798187, -31.16995, -0.03427124, -0.2916412, 0.9559021, 2.678223, 0.970392, -33.703, 8.273682, -31.65283, 0.004547119, -0.2559662, 0.9666595, 2.800949, 0.960197
565888, 219641, truthful, baseline, 32.57397, 6.798187, -31.16995, -0.034729, -0.2907562, 0.9561615, 2.683746, 0.970392, -33.69753, 8.281876, -31.65283, 0.005889893, -0.2571259, 0.9663544, 2.811844, 0.960197
565905, 219643, truthful, baseline, 32.59357, 6.798187, -31.16995, -0.03791809, -0.2919464, 0.9556732, 2.715378, 0.9858875, -33.68506, 8.290695, -31.65283, 0.003982544, -0.2583618, 0.9660339, 2.800705, 0.9910539
565913, 219644, truthful, baseline, 32.59357, 6.798187, -31.16995, -0.0378418, -0.2956696, 0.9545288, 2.705597, 0.9588146, -33.68506, 8.290695, -31.65283, 0.004013062, -0.2583466, 0.9660339, 2.808701, 0.9795609
565921, 219645, truthful, baseline, 32.59357, 6.798187, -31.16995, -0.03767395, -0.2957001, 0.9545288, 2.684311, 0.9588146, -33.68506, 8.290695, -31.65283, 0.003952026, -0.2583466, 0.9660339, 2.79425, 0.9795609
565938, 219647, truthful, baseline, 32.59357, 6.798187, -31.1718, -0.03767395, -0.2919312, 0.9556885, 2.705673, 0.9786339, -33.68506, 8.290695, -31.65576, 0.001907349, -0.2582092, 0.9660797, 2.80304, 0.9590605
565946, 219648, truthful, baseline, 32.59357, 6.792847, -31.17426, -0.03767395, -0.2910614, 0.9559479, 2.705505, 0.9753895, -33.68506, 8.290695, -31.65796, 0.001937866, -0.2581635, 0.966095, 2.808594, 0.9602458
