Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
524289, truthful, baseline, 2.631271, 3.126831
524305, truthful, baseline, 2.631302, 3.122406
524314, truthful, baseline, 2.631485, 3.12674
524322, truthful, baseline, 2.62381, 3.253555
524339, truthful, baseline, 2.798553, 3.146561
524347, truthful, baseline, 2.679184, 3.181198
524355, truthful, baseline, 2.675003, 3.147461
524372, truthful, baseline, 2.740967, 3.147629
524380, truthful, baseline, 2.697769, 3.13472
524389, truthful, baseline, 2.688446, 3.147629
524405, truthful, baseline, 2.688309, 3.147354
524414, truthful, baseline, 2.684753, 3.134567
524422, truthful, baseline, 2.691086, 3.121719
524439, truthful, baseline, 2.690796, 3.121567
524447, truthful, baseline, 2.697037, 3.11908
524455, truthful, baseline, 2.697113, 3.116547
524472, truthful, baseline, 2.767761, 3.110352
524480, truthful, baseline, 2.767563, 3.101593
524489, truthful, baseline, 2.767914, 3.101334
524505, truthful, baseline, 2.767746, 3.1017
524514, truthful, baseline, 2.788971, 3.101593
524522, truthful, baseline, 2.788925, 3.116608
524538, truthful, baseline, 2.839493, 3.11702
524547, truthful, baseline, 2.838364, 3.12381
524555, truthful, baseline, 2.838547, 3.123642
524572, truthful, baseline, 2.814392, 3.018707
524580, truthful, baseline, 2.588394, 3.18161
524589, truthful, baseline, 2.775574, 3.041504
524605, truthful, baseline, 2.657089, 3.028473
524614, truthful, baseline, 2.749268, 3.095917
524630, truthful, baseline, 2.874527, 3.219803
524639, truthful, baseline, 2.820099, 3.076828
524647, truthful, baseline, 2.913589, 3.021988
524655, truthful, baseline, 2.897476, 3.039413
524672, truthful, baseline, 2.783813, 3.041306
524680, truthful, baseline, 2.779297, 3.046982
524689, truthful, baseline, 2.746521, 3.052017
524705, truthful, baseline, 2.805695, 3.052002
524714, truthful, baseline, 2.779419, 3.056793
524722, truthful, baseline, 2.799408, 3.051468
524739, truthful, baseline, 2.799408, 3.040359
524747, truthful, baseline, 2.794678, 3.033524
524755, truthful, baseline, 2.786972, 3.026794
524772, truthful, baseline, 2.779922, 3.004654
524780, truthful, baseline, 2.77977, 2.984512
524788, truthful, baseline, 2.779587, 2.972748
524805, truthful, baseline, 2.76123, 2.96524
524814, truthful, baseline, 2.794586, 2.936066
524822, truthful, baseline, 2.794479, 2.932556
524839, truthful, baseline, 2.783554, 2.931015
