Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
594890, truthful, baseline, 2.515366, 3.06575
594890, truthful, baseline, 2.515366, 3.06575
594898, truthful, baseline, 2.520676, 3.065445
594907, truthful, baseline, 2.520416, 3.069656
594923, truthful, baseline, 2.529083, 3.069824
594932, truthful, baseline, 2.52919, 3.075058
594940, truthful, baseline, 2.529053, 3.087189
594957, truthful, baseline, 2.520416, 3.091965
594965, truthful, baseline, 2.540985, 3.092041
594973, truthful, baseline, 2.564224, 3.091904
594990, truthful, baseline, 2.736282, 3.095978
594998, truthful, baseline, 2.748611, 3.096695
595007, truthful, baseline, 2.488388, 3.096008
595023, truthful, baseline, 2.591095, 3.096802
595032, truthful, baseline, 2.610291, 3.096954
595040, truthful, baseline, 2.629135, 3.111984
595057, truthful, baseline, 2.629349, 3.112259
595065, truthful, baseline, 2.610153, 3.112259
595073, truthful, baseline, 2.629379, 3.112473
595090, truthful, baseline, 2.629089, 3.113876
595098, truthful, baseline, 2.629349, 3.113937
595107, truthful, baseline, 2.629654, 3.114304
595123, truthful, baseline, 2.629547, 3.114548
595132, truthful, baseline, 2.656448, 3.137299
595140, truthful, baseline, 2.706879, 3.114548
595157, truthful, baseline, 2.710159, 3.13501
595165, truthful, baseline, 2.725189, 3.135773
595173, truthful, baseline, 2.709915, 3.127045
595190, truthful, baseline, 2.435547, 3.123215
595198, truthful, baseline, 2.498505, 3.124405
595207, truthful, baseline, 2.762146, 3.147095
595223, truthful, baseline, 2.693085, 3.045547
595232, truthful, baseline, 2.8293, 3.093109
595240, truthful, baseline, 2.822083, 3.09462
595257, truthful, baseline, 2.83754, 3.090591
595265, truthful, baseline, 2.845154, 3.090805
595273, truthful, baseline, 2.851135, 3.092163
595290, truthful, baseline, 2.850922, 3.088287
595298, truthful, baseline, 2.857056, 3.085846
595307, truthful, baseline, 2.850647, 3.085617
595323, truthful, baseline, 2.825851, 3.085876
595332, truthful, baseline, 2.425232, 3.085815
595340, truthful, baseline, 2.484268, 3.072479
595357, truthful, baseline, 2.628708, 3.071869
595365, truthful, baseline, 2.909988, 3.052795
595382, truthful, baseline, 2.855072, 3.05188
595390, truthful, baseline, 2.802475, 3.048874
595398, truthful, baseline, 2.926865, 3.035538
595415, truthful, baseline, 2.819183, 3.035553
595423, truthful, baseline, 2.847336, 3.048889
595431, truthful, baseline, 2.856918, 3.048752
595448, truthful, baseline, 2.876022, 3.013885
595456, truthful, baseline, 2.91098, 2.952438
595473, truthful, baseline, 2.41095, 2.891586
595481, truthful, baseline, 2.236511, 2.833008
595490, truthful, baseline, 2.503128, 2.750031
595506, truthful, baseline, 2.512695, 2.8302
595515, truthful, baseline, 2.517456, 2.829803
