Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
496628, 211328, truthful, baseline, 32.63492, 6.713364, -31.2394, -0.01385498, -0.2614136, 0.9651184, 3.108246, 1, -33.64268, 8.097778, -31.43509, 0.005233765, -0.2081451, 0.9780731, 3.219696, 1
496636, 211329, truthful, baseline, 32.63824, 6.71521, -31.23877, -0.01461792, -0.2639771, 0.9644012, 3.095154, 1, -33.64037, 8.097092, -31.44041, 0.005950928, -0.2040405, 0.9789276, 3.291046, 1
496653, 211331, truthful, baseline, 32.65964, 6.743881, -31.23329, -0.02311707, -0.2707214, 0.9623718, 3.018768, 0.9979499, -33.63498, 8.098495, -31.44519, 0.004821777, -0.2042542, 0.9788971, 3.223297, 0.9619892
496661, 211332, truthful, baseline, 32.6644, 6.756317, -31.22896, -0.01306152, -0.2695313, 0.9628906, 3.082581, 1, -33.63162, 8.099503, -31.44293, 0.005172729, -0.2054291, 0.978653, 3.198456, 1
496670, 211333, truthful, baseline, 32.66702, 6.769867, -31.2258, -0.01457214, -0.2664032, 0.9637451, 3.012466, 1, -33.62825, 8.100525, -31.44066, 0.005767822, -0.2046661, 0.9788055, 3.223602, 1
496686, 211335, truthful, baseline, 32.67023, 6.780273, -31.22458, -0.02159119, -0.2722473, 0.9619751, 2.988693, 1, -33.6243, 8.106842, -31.44041, 0.005310059, -0.2055206, 0.9786377, 3.250748, 1
496695, 211336, truthful, baseline, 32.67136, 6.781006, -31.22406, -0.01979065, -0.2730713, 0.9617767, 2.993423, 1, -33.62248, 8.110397, -31.43803, 0.005737305, -0.2059784, 0.9785309, 3.267151, 1
496703, 211337, truthful, baseline, 32.67288, 6.779816, -31.22444, -0.02001953, -0.2720642, 0.9620667, 3.019745, 1, -33.62068, 8.113953, -31.43762, 0.006164551, -0.2063751, 0.9784393, 3.283157, 1
496720, 211339, truthful, baseline, 32.67572, 6.778519, -31.22496, -0.02038574, -0.2720947, 0.9620514, 3.009827, 1, -33.61803, 8.119064, -31.44041, 0.006118774, -0.2072601, 0.9782562, 3.250778, 1
496728, 211340, truthful, baseline, 32.67702, 6.778397, -31.2251, -0.02050781, -0.2714539, 0.9622192, 3.026093, 0.9868003, -33.61649, 8.120529, -31.44054, 0.005966187, -0.2075348, 0.9781952, 3.259613, 0.9848413
496736, 211341, truthful, baseline, 32.67804, 6.777161, -31.22539, -0.02076721, -0.2718658, 0.9620972, 3.009918, 0.9868003, -33.61496, 8.121994, -31.44066, 0.00579834, -0.2076569, 0.9781799, 3.268448, 0.9848413
496753, 211343, truthful, baseline, 32.67986, 6.775375, -31.22571, -0.02102661, -0.2714844, 0.962204, 3.033386, 1, -33.60585, 8.123779, -31.44679, 0.005249023, -0.2078094, 0.9781494, 3.256546, 1
496761, 211344, truthful, baseline, 32.68062, 6.774826, -31.22574, -0.02119446, -0.2708282, 0.9623871, 3.040512, 1, -33.60316, 8.124695, -31.44885, 0.004821777, -0.2078857, 0.9781342, 3.250519, 1
496770, 211345, truthful, baseline, 32.68141, 6.773575, -31.22577, -0.02128601, -0.2712555, 0.962265, 3.033432, 1, -33.59929, 8.125473, -31.44971, 0.004379272, -0.2070313, 0.9783173, 3.256302, 1
496786, 211347, truthful, baseline, 32.68312, 6.771469, -31.22643, -0.02146912, -0.270874, 0.9623718, 3.038437, 1, -33.59438, 8.126312, -31.4686, 0.003692627, -0.2058411, 0.9785767, 3.255783, 1
496795, 211348, truthful, baseline, 32.68402, 6.770615, -31.22705, -0.02153015, -0.2701569, 0.9625702, 3.040955, 1, -33.59109, 8.126541, -31.47456, 0.004699707, -0.2063904, 0.9784546, 3.255798, 1
496803, 211349, truthful, baseline, 32.68587, 6.766129, -31.2276, -0.02186584, -0.269043, 0.9628754, 3.046249, 1, -33.58833, 8.126846, -31.48013, 0.004272461, -0.2075043, 0.9782104, 3.247086, 1
496820, 211351, truthful, baseline, 32.686, 6.760803, -31.22807, -0.01951599, -0.2686462, 0.963028, 3.046021, 1, -33.57956, 8.133362, -31.51523, 0.003387451, -0.207962, 0.9781189, 3.245148, 1
496828, 211352, truthful, baseline, 32.686, 6.760757, -31.22807, -0.01951599, -0.2690887, 0.9629059, 3.046173, 1, -33.57944, 8.134857, -31.51991, 0.003768921, -0.2083893, 0.9780273, 3.244507, 1
496836, 211353, truthful, baseline, 32.686, 6.759903, -31.22807, -0.01965332, -0.2684326, 0.963089, 3.06311, 1, -33.57922, 8.136658, -31.52071, 0.003921509, -0.2086029, 0.9779816, 3.244492, 1
496853, 211355, truthful, baseline, 32.686, 6.759521, -31.22807, -0.01957703, -0.2702942, 0.9625702, 3.045883, 1, -33.5784, 8.137329, -31.52486, 0.004684448, -0.2085876, 0.9779816, 3.24437, 1
496861, 211356, truthful, baseline, 32.686, 6.759521, -31.22807, -0.01971436, -0.2702484, 0.9625854, 3.063416, 0.9916278, -33.57825, 8.137527, -31.52527, 0.004776001, -0.2092743, 0.9778442, 3.201019, 0.9635739
496870, 211357, truthful, baseline, 32.68587, 6.759521, -31.22807, -0.0196991, -0.2702484, 0.9625854, 3.063614, 0.9916278, -33.57825, 8.13768, -31.52527, 0.004821777, -0.2092743, 0.977829, 3.191788, 0.9635739
496886, 211359, truthful, baseline, 32.68477, 6.758942, -31.22807, -0.02046204, -0.270813, 0.9624023, 3.046158, 0.9957491, -33.57797, 8.13826, -31.52527, 0.007400513, -0.2108002, 0.9774933, 3.192215, 0.9968437
496895, 211360, truthful, baseline, 32.68404, 6.758942, -31.22807, -0.02033997, -0.2707977, 0.9624176, 3.045929, 0.9741439, -33.5779, 8.13826, -31.52527, 0.008514404, -0.2128296, 0.9770508, 3.192413, 0.9802908
496903, 211361, truthful, baseline, 32.72827, 6.741852, -31.23357, -0.005996704, -0.2574615, 0.9662628, 3.041931, 0.9741439, -33.52719, 8.14798, -31.4877, 0.02586365, -0.2277222, 0.9733734, 3.150421, 0.9802908
496920, 211363, truthful, baseline, 32.95093, 6.765762, -31.244, 0.04704285, -0.2712555, 0.9613495, 2.945358, 0.9900423, -33.30199, 8.16658, -31.61237, 0.06117249, -0.2124786, 0.975235, 3.263199, 0.9986335
496928, 211364, truthful, baseline, 32.98981, 6.781799, -31.25163, 0.04512024, -0.2390747, 0.9699402, 3.146667, 1, -33.24236, 8.191162, -31.73056, 0.07275391, -0.2070923, 0.9756012, 3.266068, 1
496936, 211365, truthful, baseline, 32.98483, 6.770508, -31.25136, 0.05802917, -0.2570343, 0.9646454, 2.950211, 1, -33.23029, 8.188416, -31.75703, 0.0710144, -0.2205353, 0.9727783, 3.218018, 1
496953, 211367, truthful, baseline, 32.96744, 6.762817, -31.24585, 0.05828857, -0.2592773, 0.964035, 2.963242, 1, -33.24973, 8.220657, -31.93845, 0.0684967, -0.2134399, 0.9745483, 3.322693, 1
496961, 211368, truthful, baseline, 32.96672, 6.757263, -31.24622, 0.05789185, -0.2489929, 0.9667664, 3.021378, 1, -33.25632, 8.203766, -31.87857, 0.07272339, -0.2165833, 0.9735413, 3.237534, 1
