Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1301108, 40938, truthful, baseline, 32.16753, 4.838913, -32.55472, 0.01527405, -0.1651764, 0.9861298, 3.371323, 0.6338493, -30.85916, 7.373184, -27.78926, 0.01803589, -0.1796417, 0.983551, 4.300812, 0.8421677
1301117, 40939, truthful, baseline, 32.16823, 4.842346, -32.56274, 0.01531982, -0.1654205, 0.9860992, 3.371155, 0.6465098, -30.85814, 7.369614, -27.78926, 0.01826477, -0.1790771, 0.9836578, 4.301086, 0.847869
1301125, 40940, truthful, baseline, 32.17076, 4.851959, -32.61215, 0.01615906, -0.1639862, 0.9863281, 3.354294, 0.6465098, -30.85483, 7.369614, -27.78926, 0.01805115, -0.1795654, 0.9835663, 4.288254, 0.847869
1301142, 40942, truthful, baseline, 32.01051, 4.538574, -31.31042, 0.001113892, -0.1528473, 0.9882355, 3.372192, 0.6407107, -30.94778, 7.292923, -27.60823, -0.007247925, -0.1775513, 0.9840698, 4.281647, 0.8452365
1301150, 40943, truthful, baseline, 31.98042, 4.579163, -31.41142, 0.007965088, -0.1600494, 0.9870605, 3.33609, 0.6538637, -30.98552, 7.29924, -27.58305, -0.004379272, -0.1736145, 0.9848022, 4.272583, 0.8626519
1301158, 40944, truthful, baseline, 31.97121, 4.571793, -31.37605, 0.009552002, -0.1598358, 0.9870911, 3.444153, 0.6538637, -30.97328, 7.258255, -27.4399, 0.003799438, -0.1756744, 0.984436, 4.256516, 0.8626519
1301175, 40946, truthful, baseline, 31.97209, 4.57814, -31.41736, 0.004623413, -0.162384, 0.9867096, 3.319565, 0.6519687, -30.97226, 7.234879, -27.37619, -0.002944946, -0.175354, 0.9844971, 4.2612, 0.8688161
1301183, 40947, truthful, baseline, 31.97165, 4.583115, -31.44431, 0.005157471, -0.1608124, 0.986969, 3.378448, 0.6773855, -30.97176, 7.230347, -27.36685, -0.004302979, -0.1751099, 0.9845276, 4.265121, 0.8606094
1301192, 40948, truthful, baseline, 31.97121, 4.581253, -31.46848, 0.006057739, -0.1604156, 0.9870148, 3.367035, 0.6773855, -30.97125, 7.2258, -27.35751, -0.005661011, -0.174881, 0.9845581, 4.268936, 0.8606094
1301208, 40950, truthful, baseline, 31.97209, 4.57814, -31.45891, 0.004577637, -0.1603546, 0.9870453, 3.334305, 0.6641287, -30.97125, 7.21608, -27.35751, -0.00440979, -0.1742554, 0.9846802, 4.269196, 0.87501
1301217, 40951, truthful, baseline, 31.97293, 4.576157, -31.45187, 0.005050659, -0.1603546, 0.9870453, 3.351242, 0.6662426, -30.97046, 7.215591, -27.35229, -0.00453186, -0.1744232, 0.9846497, 4.271408, 0.883061
1301225, 40952, truthful, baseline, 31.97375, 4.574188, -31.44484, 0.004196167, -0.1604004, 0.98703, 3.341476, 0.6662426, -30.96967, 7.215118, -27.35751, -0.004623413, -0.1743317, 0.9846649, 4.273499, 0.883061
1301242, 40954, truthful, baseline, 31.97377, 4.571793, -31.44386, 0.005523682, -0.1611176, 0.986908, 3.341537, 0.6533013, -30.96887, 7.204575, -27.35062, -0.004776001, -0.1741028, 0.9847107, 4.274033, 0.8614316
1301250, 40955, truthful, baseline, 31.97539, 4.569275, -31.4306, 0.005203247, -0.160675, 0.9869843, 3.354828, 0.6516904, -30.96814, 7.20578, -27.34964, -0.004623413, -0.1737213, 0.9847717, 4.277985, 0.874477
1301258, 40956, truthful, baseline, 31.97702, 4.566757, -31.41736, 0.004959106, -0.1614075, 0.9868622, 3.355988, 0.6516904, -30.96739, 7.204575, -27.34866, -0.004501343, -0.1741638, 0.9846954, 4.281738, 0.874477
1301275, 40958, truthful, baseline, 31.9785, 4.563049, -31.40005, 0.005828857, -0.1603699, 0.98703, 3.3647, 0.6496293, -30.96677, 7.206635, -27.34709, -0.004089355, -0.1734009, 0.9848328, 4.289764, 0.8644919
