Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1232856, 32746, truthful, baseline, 32.14731, 5.123245, -31.14651, 0.003982544, -0.1900177, 0.9817657, 3.287827, 1, -30.77921, 7.471649, -26.29161, -0.01734924, -0.2173767, 0.9759216, 4.256836, 1
1232865, 32747, truthful, baseline, 32.06903, 5.038391, -30.7952, -0.003295898, -0.1808319, 0.9835052, 3.264923, 1, -30.93628, 7.604446, -26.90941, -0.01148987, -0.2102051, 0.9775848, 4.206177, 1
1232873, 32748, truthful, baseline, 32.04941, 5.006561, -30.6862, -0.004730225, -0.1873322, 0.9822693, 3.201401, 1, -30.94844, 7.556992, -26.73259, -0.01679993, -0.2155304, 0.9763489, 4.21048, 1
1232881, 32749, truthful, baseline, 32.0697, 5.049561, -30.87762, -0.004760742, -0.1885223, 0.9820404, 3.253036, 1, -30.94772, 7.592117, -26.90604, -0.006637573, -0.2137451, 0.9768524, 4.238098, 1
1232890, 32750, truthful, baseline, 32.07782, 5.051743, -30.89792, -0.009033203, -0.1903992, 0.9816589, 3.316544, 1, -30.91527, 7.53215, -26.64508, -0.01501465, -0.2119293, 0.9771576, 4.217636, 1
1232906, 32752, truthful, baseline, 32.07726, 5.050888, -30.88954, -0.007507324, -0.185379, 0.9826355, 3.274948, 1, -30.88501, 7.473434, -26.3869, -0.02281189, -0.211319, 0.9771423, 4.215424, 1
1232915, 32753, truthful, baseline, 32.07649, 5.051849, -30.89264, -0.005371094, -0.1867981, 0.9823761, 3.296036, 1, -30.88579, 7.472168, -26.38966, -0.02281189, -0.2105103, 0.9773102, 4.223251, 1
1232923, 32754, truthful, baseline, 32.07607, 5.052505, -30.89798, -0.007385254, -0.1858673, 0.9825439, 3.29567, 1, -30.88626, 7.472458, -26.39212, -0.02345276, -0.2099304, 0.9774323, 4.215042, 1
1232940, 32756, truthful, baseline, 32.07544, 5.055603, -30.91202, -0.008300781, -0.1867676, 0.9823608, 3.295029, 1, -30.88741, 7.473724, -26.39752, -0.02416992, -0.2114716, 0.9770813, 4.206467, 1
1232948, 32757, truthful, baseline, 32.07526, 5.058029, -30.91788, -0.007202148, -0.1870422, 0.9823151, 3.294647, 1, -30.88808, 7.474686, -26.40045, -0.02424622, -0.210495, 0.9772797, 4.206451, 1
