Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1245937, 34316, truthful, baseline, 32.32069, 5.509552, -32.27188, 0.01989746, -0.1691895, 0.9853668, 2.960785, 1, -30.76007, 7.419113, -26.20035, 0.001815796, -0.1802673, 0.9836121, 3.864548, 1
1245945, 34317, truthful, baseline, 32.32222, 5.510941, -32.28275, 0.0178833, -0.1707153, 0.9851532, 2.943405, 1, -30.76007, 7.41748, -26.18561, 0.001693726, -0.1810455, 0.9834595, 3.843826, 1
1245954, 34318, truthful, baseline, 32.32327, 5.509613, -32.29362, 0.016922, -0.1717377, 0.9849854, 2.92598, 1, -30.75958, 7.400299, -26.16959, 0.001556396, -0.1790619, 0.9838257, 3.839294, 1
1245962, 34319, truthful, baseline, 32.3235, 5.509583, -32.28462, 0.01792908, -0.1725616, 0.9848328, 2.920731, 1, -30.75836, 7.394196, -26.15068, 0.002182007, -0.178772, 0.9838867, 3.834686, 1
1245979, 34321, truthful, baseline, 32.3235, 5.509583, -32.28117, 0.01815796, -0.1724701, 0.9848328, 2.921021, 1, -30.75555, 7.389618, -26.14243, 0.001647949, -0.1786194, 0.983902, 3.811325, 1
1245987, 34322, truthful, baseline, 32.32327, 5.509613, -32.28671, 0.01898193, -0.1720581, 0.9848938, 2.926361, 1, -30.755, 7.388474, -26.13359, 0.001907349, -0.1787415, 0.9838867, 3.799866, 1
1245995, 34323, truthful, baseline, 32.3231, 5.510971, -32.28828, 0.01869202, -0.1711578, 0.9850616, 2.920914, 1, -30.75476, 7.387497, -26.13043, 0.00189209, -0.1792603, 0.9837952, 3.799072, 1
1246012, 34325, truthful, baseline, 32.32288, 5.513275, -32.28621, 0.01829529, -0.1716003, 0.9849854, 2.920868, 1, -30.75252, 7.38382, -26.11897, 0.00151062, -0.1799164, 0.9836731, 3.795303, 1
1246020, 34326, truthful, baseline, 32.32281, 5.514221, -32.28671, 0.01817322, -0.1727905, 0.984787, 2.926392, 1, -30.75186, 7.380676, -26.11896, 0.001861572, -0.1797943, 0.9836884, 3.795349, 1
1246029, 34327, truthful, baseline, 32.3226, 5.513916, -32.28621, 0.01834106, -0.1717072, 0.9849701, 2.920715, 1, -30.75183, 7.378098, -26.11896, 0.002990723, -0.1794891, 0.9837494, 3.79538, 1
1246045, 34329, truthful, baseline, 32.32288, 5.51442, -32.28828, 0.01875305, -0.1716919, 0.9849701, 2.917603, 1, -30.75092, 7.377182, -26.08583, 0.002960205, -0.1804962, 0.9835663, 3.782028, 1
1246054, 34330, truthful, baseline, 32.32295, 5.514603, -32.28984, 0.01837158, -0.171875, 0.9849396, 2.919678, 1, -30.75058, 7.377182, -26.08583, 0.003143311, -0.1807404, 0.9835205, 3.766418, 1
1246062, 34331, truthful, baseline, 32.32327, 5.51593, -32.29321, 0.01832581, -0.1728363, 0.9847717, 2.915237, 1, -30.75056, 7.377182, -26.08583, 0.003143311, -0.1807404, 0.9835205, 3.766418, 1
1246079, 34333, truthful, baseline, 32.32367, 5.518341, -32.29321, 0.01902771, -0.1717072, 0.9849548, 2.919678, 1, -30.74989, 7.374939, -26.07748, 0.00328064, -0.1804657, 0.9835663, 3.757553, 1
1246087, 34334, truthful, baseline, 32.3232, 5.518539, -32.29404, 0.01907349, -0.1711884, 0.9850464, 2.928391, 1, -30.74989, 7.374939, -26.07748, 0.003265381, -0.1800842, 0.9836426, 3.756134, 1
1246095, 34335, truthful, baseline, 32.32314, 5.521423, -32.29404, 0.01931763, -0.1719513, 0.9849091, 2.92688, 1, -30.74976, 7.374939, -26.07545, 0.003189087, -0.1791382, 0.9838104, 3.744217, 1
1246112, 34337, truthful, baseline, 32.3232, 5.524673, -32.29404, 0.01911926, -0.172348, 0.984848, 2.919434, 1, -30.74805, 7.377182, -26.07733, 0.002563477, -0.1808167, 0.9835052, 3.731155, 1
1246120, 34338, truthful, baseline, 32.32332, 5.526535, -32.29321, 0.01948547, -0.1729584, 0.984726, 2.926788, 1, -30.74805, 7.379318, -26.07733, 0.002563477, -0.1797638, 0.9837036, 3.730743, 1
1246129, 34339, truthful, baseline, 32.32361, 5.530914, -32.29321, 0.01980591, -0.1735382, 0.9846191, 2.919327, 1, -30.74805, 7.380722, -26.07733, 0.003311157, -0.1799927, 0.9836578, 3.738998, 1
1246145, 34341, truthful, baseline, 32.32361, 5.530914, -32.2804, 0.02061462, -0.1739197, 0.9845276, 2.919586, 1, -30.74905, 7.38472, -26.09465, 0.005126953, -0.1799927, 0.9836426, 3.738342, 1
1246154, 34342, truthful, baseline, 32.32361, 5.531906, -32.28017, 0.01982117, -0.1737213, 0.9845886, 2.919739, 1, -30.74905, 7.385696, -26.1071, 0.003677368, -0.1797333, 0.9837036, 3.742996, 1
1246162, 34343, truthful, baseline, 32.32361, 5.53299, -32.28017, 0.01977539, -0.1730957, 0.9846954, 2.927185, 1, -30.74905, 7.385696, -26.1071, 0.00352478, -0.179718, 0.9837036, 3.743195, 1
1246179, 34345, truthful, baseline, 32.3232, 5.534103, -32.27524, 0.0198822, -0.1714172, 0.9849854, 2.927414, 1, -30.74971, 7.396851, -26.18652, 0.003768921, -0.1777649, 0.9840546, 3.747726, 1
1246187, 34346, truthful, baseline, 32.32314, 5.534103, -32.27524, 0.0198822, -0.1713715, 0.9850006, 2.927414, 1, -30.7502, 7.399445, -26.18697, 0.004196167, -0.1782532, 0.983963, 3.747406, 1
1246195, 34347, truthful, baseline, 32.32307, 5.534103, -32.2742, 0.01928711, -0.1711426, 0.9850464, 2.927399, 1, -30.75026, 7.400986, -26.18697, 0.004211426, -0.178421, 0.9839325, 3.748871, 1
1246212, 34349, truthful, baseline, 32.32204, 5.534103, -32.26271, 0.0194397, -0.1710663, 0.9850616, 2.919296, 1, -30.75026, 7.400986, -26.18697, 0.004257202, -0.1778412, 0.9840393, 3.748779, 1
1246220, 34350, truthful, baseline, 32.32156, 5.53537, -32.26271, 0.01934814, -0.1712341, 0.9850311, 2.910553, 1, -30.75093, 7.401138, -26.18697, 0.004318237, -0.177597, 0.9840851, 3.74884, 1
1246229, 34351, truthful, baseline, 32.32155, 5.536926, -32.26105, 0.01930237, -0.1716614, 0.9849548, 2.919312, 1, -30.75266, 7.410278, -26.19145, 0.004608154, -0.1788635, 0.9838562, 3.748627, 1
1246245, 34353, truthful, baseline, 32.32024, 5.540039, -32.26105, 0.01954651, -0.1722717, 0.984848, 2.919128, 1, -30.75331, 7.417709, -26.23595, 0.004348755, -0.1785126, 0.9839172, 3.745438, 1
1246254, 34354, truthful, baseline, 32.31709, 5.540558, -32.25911, 0.01913452, -0.1724243, 0.9848328, 2.935806, 1, -30.75546, 7.418671, -26.25591, 0.004516602, -0.177887, 0.9840393, 3.745743, 1
1246262, 34355, truthful, baseline, 32.31549, 5.540558, -32.25911, 0.01904297, -0.1723785, 0.9848328, 2.954697, 1, -30.75604, 7.419601, -26.26102, 0.004333496, -0.1778564, 0.9840393, 3.755432, 1
1246279, 34357, truthful, baseline, 32.31163, 5.540558, -32.25911, 0.01861572, -0.1723938, 0.984848, 2.955063, 1, -30.75694, 7.422638, -26.26746, 0.004302979, -0.1782074, 0.9839783, 3.745117, 1
1246287, 34358, truthful, baseline, 32.31163, 5.540558, -32.25911, 0.01864624, -0.1729736, 0.9847412, 2.948715, 1, -30.7576, 7.422974, -26.26924, 0.004394531, -0.1784058, 0.9839325, 3.770889, 1
1246295, 34359, truthful, baseline, 32.31163, 5.540558, -32.25911, 0.01864624, -0.1729736, 0.9847412, 2.948715, 1, -30.7576, 7.428284, -26.27441, 0.00440979, -0.1792297, 0.9837952, 3.770706, 1
1246312, 34361, truthful, baseline, 32.31163, 5.539581, -32.25911, 0.01849365, -0.1735077, 0.9846497, 2.978439, 1, -30.7576, 7.428284, -26.29794, 0.004455566, -0.178421, 0.9839325, 3.787262, 1
1246320, 34362, truthful, baseline, 32.31145, 5.538559, -32.2699, 0.01849365, -0.1732635, 0.9846954, 2.982819, 1, -30.7576, 7.428284, -26.29794, 0.003845215, -0.1784515, 0.9839325, 3.787125, 1
1246329, 34363, truthful, baseline, 32.31033, 5.537888, -32.2699, 0.01869202, -0.173584, 0.9846344, 2.986252, 1, -30.7576, 7.428284, -26.29794, 0.003646851, -0.1784515, 0.9839325, 3.794556, 1
1246345, 34365, truthful, baseline, 32.31033, 5.534714, -32.2699, 0.01861572, -0.1732941, 0.9846802, 2.998978, 1, -30.75743, 7.428253, -26.27441, 0.003555298, -0.1794891, 0.9837494, 3.787964, 1
1246354, 34366, truthful, baseline, 32.31113, 5.534714, -32.2699, 0.01846313, -0.1730347, 0.9847412, 2.999756, 1, -30.75743, 7.422974, -26.27441, 0.00378418, -0.1787262, 0.9838867, 3.788208, 1
