Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1483194, 62793, truthful, baseline, 32.52922, 5.019699, -33.50383, 0.0181427, -0.1472168, 0.9889374, 2.922562, 0.7092686, -30.67334, 7.264908, -28.93283, 0.03649902, -0.1573792, 0.9868469, 3.662659, 0.7844903
1483202, 62794, truthful, baseline, 32.52922, 5.049286, -33.58177, 0.01811218, -0.1485138, 0.988739, 2.9207, 0.7092686, -30.67464, 7.268753, -28.93353, 0.03663635, -0.1576233, 0.9868164, 3.664566, 0.7844903
1483211, 62795, truthful, baseline, 32.52922, 5.049286, -33.58177, 0.01809692, -0.1485138, 0.988739, 2.921768, 0.7142055, -30.67929, 7.27243, -28.93661, 0.03579712, -0.1580811, 0.9867706, 3.660141, 0.7873082
1483219, 62796, truthful, baseline, 32.52922, 5.049286, -33.58177, 0.01602173, -0.1484833, 0.9887695, 2.921356, 0.7142055, -30.68114, 7.275421, -28.94243, 0.03607178, -0.1583252, 0.9867249, 3.659988, 0.7873082
1483236, 62798, truthful, baseline, 32.52917, 5.054596, -33.60318, 0.01313782, -0.1464539, 0.9891205, 2.936691, 0.7089758, -30.69478, 7.278458, -28.96048, 0.03717041, -0.1572418, 0.9868469, 3.663605, 0.7767861
1483244, 62799, truthful, baseline, 32.52547, 5.069305, -33.61107, 0.01377869, -0.1487579, 0.9887695, 2.947784, 0.7177582, -30.69672, 7.285599, -28.96048, 0.03712463, -0.1583405, 0.9866791, 3.663101, 0.8101202
1483252, 62800, truthful, baseline, 32.52196, 5.070038, -33.61107, 0.01423645, -0.1508636, 0.9884491, 2.952957, 0.7177582, -30.69682, 7.286026, -28.96048, 0.03648376, -0.1583862, 0.9866943, 3.663376, 0.8101202
1483269, 62802, truthful, baseline, 32.51799, 5.07103, -33.6114, 0.0144043, -0.1487122, 0.9887695, 2.975739, 0.7118661, -30.69774, 7.29068, -28.96048, 0.03494263, -0.1590881, 0.9866333, 3.659027, 0.7916017
1483277, 62803, truthful, baseline, 32.51697, 5.070038, -33.60318, 0.01454163, -0.1488953, 0.988739, 2.976059, 0.7255663, -30.69804, 7.29068, -28.95609, 0.03486633, -0.1595154, 0.9865723, 3.64888, 0.7957938
1483286, 62804, truthful, baseline, 32.51524, 5.069305, -33.59846, 0.01470947, -0.1489716, 0.9887238, 2.9776, 0.7255663, -30.69804, 7.29068, -28.94981, 0.0342865, -0.1604614, 0.9864349, 3.659714, 0.7957938
1483302, 62806, truthful, baseline, 32.51427, 5.061859, -33.55991, 0.01333618, -0.1494446, 0.988678, 2.978516, 0.723386, -30.69804, 7.29068, -28.94232, 0.03361511, -0.1616364, 0.9862671, 3.65979, 0.7922753
1483311, 62807, truthful, baseline, 32.51427, 5.061157, -33.55733, 0.01333618, -0.1492615, 0.9886932, 2.979584, 0.7058139, -30.69804, 7.29068, -28.94232, 0.03349304, -0.1620483, 0.9862061, 3.645782, 0.8008304
