Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1370435, 49259, truthful, baseline, 32.25725, 5.271362, -31.11577, 0.01625061, -0.1219635, 0.9924011, 2.884232, 0.9808074, -30.83827, 8.165405, -28.3828, 0.02142334, -0.1474915, 0.9888153, 3.638519, 0.9540203
1370443, 49260, truthful, baseline, 32.21397, 5.027817, -30.21411, 0.02558899, -0.1183319, 0.99263, 2.934921, 0.9808074, -30.83998, 8.165405, -28.3828, 0.0216217, -0.1474762, 0.9888153, 3.644043, 0.9540203
1370452, 49261, truthful, baseline, 32.21396, 5.025177, -30.20708, 0.02442932, -0.1178589, 0.9927216, 2.976837, 0.978279, -30.84224, 8.165405, -28.3828, 0.02197266, -0.1468201, 0.9889069, 3.64415, 0.9649442
1370460, 49262, truthful, baseline, 32.21393, 5.027817, -30.21411, 0.02368164, -0.1186523, 0.9926453, 2.934555, 0.978279, -30.84557, 8.165405, -28.34685, 0.02244568, -0.1480103, 0.9887238, 3.64473, 0.9649442
1370477, 49264, truthful, baseline, 32.21397, 5.035187, -30.24791, 0.02560425, -0.1177368, 0.9927063, 2.934265, 1, -30.85045, 8.165405, -28.32394, 0.02310181, -0.1473999, 0.9888, 3.645355, 0.960956
1370485, 49265, truthful, baseline, 32.21396, 5.041031, -30.26355, 0.0256958, -0.118454, 0.9926147, 2.942184, 1, -30.85149, 8.163956, -28.32112, 0.02249146, -0.1472015, 0.9888458, 3.645706, 0.9865834
1370493, 49266, truthful, baseline, 32.21397, 5.04689, -30.27917, 0.02586365, -0.1184998, 0.9926147, 2.933334, 1, -30.85535, 8.163361, -28.31096, 0.02293396, -0.1474762, 0.9887848, 3.646072, 0.9865834
1370510, 49268, truthful, baseline, 32.21555, 5.054764, -30.30261, 0.02534485, -0.1189117, 0.992569, 2.925171, 1, -30.85535, 8.156219, -28.27191, 0.02238464, -0.1476898, 0.9887695, 3.647751, 0.9738869
1370518, 49269, truthful, baseline, 32.21759, 5.068588, -30.35336, 0.02478027, -0.1191406, 0.9925537, 2.927689, 1, -30.85535, 8.154739, -28.26483, 0.02226257, -0.1477051, 0.9887695, 3.64827, 0.9722344
1370527, 49270, truthful, baseline, 32.21962, 5.082413, -30.4041, 0.02424622, -0.1193695, 0.9925385, 2.922668, 1, -30.85535, 8.154465, -28.24098, 0.02203369, -0.1484528, 0.9886627, 3.649963, 0.9722344
1370543, 49272, truthful, baseline, 32.22339, 5.100082, -30.46893, 0.02354431, -0.1194763, 0.9925537, 2.915466, 1, -30.85535, 8.141479, -28.16888, 0.02210999, -0.1487885, 0.9886169, 3.688812, 0.9757257
1370552, 49273, truthful, baseline, 32.22339, 5.089706, -30.40686, 0.02259827, -0.1200256, 0.9925079, 2.916855, 1, -30.85535, 8.141479, -28.16888, 0.02105713, -0.1501465, 0.9884338, 3.703323, 0.9953405
1370560, 49274, truthful, baseline, 32.22562, 5.100082, -30.46893, 0.02311707, -0.1188354, 0.99263, 2.915421, 1, -30.85522, 8.141479, -28.16888, 0.02180481, -0.1513062, 0.9882355, 3.712006, 0.9953405
1370577, 49276, truthful, baseline, 32.23035, 5.100082, -30.46893, 0.02320862, -0.1184998, 0.9926758, 2.914444, 1, -30.85434, 8.141479, -28.16888, 0.02203369, -0.1513672, 0.9882202, 3.70372, 0.9861935
1370585, 49277, truthful, baseline, 32.23094, 5.105911, -30.46893, 0.02311707, -0.1189575, 0.99263, 2.914139, 1, -30.85434, 8.141479, -28.16888, 0.02165222, -0.1513519, 0.9882355, 3.712082, 1
1370593, 49278, truthful, baseline, 32.23094, 5.105911, -30.46893, 0.02311707, -0.1184845, 0.9926758, 2.914246, 1, -30.85432, 8.141479, -28.16888, 0.02166748, -0.1513367, 0.9882355, 3.713959, 1
1370610, 49280, truthful, baseline, 32.2343, 5.107254, -30.47665, 0.0224762, -0.1173706, 0.9928284, 2.915573, 1, -30.8526, 8.145706, -28.18684, 0.02204895, -0.1522522, 0.9880829, 3.713348, 0.9858088
1370618, 49281, truthful, baseline, 32.23857, 5.10881, -30.47749, 0.02201843, -0.1175537, 0.9928131, 2.927155, 1, -30.85228, 8.153549, -28.22446, 0.02320862, -0.1531525, 0.987915, 3.712067, 0.998996
1370627, 49282, truthful, baseline, 32.24271, 5.111252, -30.48402, 0.02284241, -0.1171417, 0.9928436, 2.930161, 1, -30.85191, 8.175842, -28.32002, 0.02331543, -0.1543427, 0.9877319, 3.710876, 0.998996
1370643, 49284, truthful, baseline, 32.24968, 5.115601, -30.49724, 0.02189636, -0.1168213, 0.9929047, 2.935806, 1, -30.84912, 8.198853, -28.47618, 0.02336121, -0.1528625, 0.9879608, 3.722366, 0.9971278
1370652, 49285, truthful, baseline, 32.25519, 5.120499, -30.50038, 0.02105713, -0.1182098, 0.9927521, 2.936325, 1, -30.84912, 8.200806, -28.50829, 0.02363586, -0.1521454, 0.9880676, 3.720764, 1
1370660, 49286, truthful, baseline, 32.25519, 5.120499, -30.50038, 0.02165222, -0.1176147, 0.9928131, 2.937943, 1, -30.84912, 8.203217, -28.51224, 0.02497864, -0.1524353, 0.9879913, 3.721512, 1
1370677, 49288, truthful, baseline, 32.25702, 5.123688, -30.50266, 0.02160645, -0.1181335, 0.9927521, 2.937744, 1, -30.85016, 8.214783, -28.5641, 0.02601624, -0.1524658, 0.9879608, 3.730988, 0.9966493
1370685, 49289, truthful, baseline, 32.25519, 5.123062, -30.50095, 0.0219574, -0.1186371, 0.992691, 2.93837, 1, -30.85149, 8.217651, -28.57785, 0.02635193, -0.15242, 0.9879608, 3.749222, 1
1370693, 49290, truthful, baseline, 32.25519, 5.123062, -30.50095, 0.02178955, -0.1179962, 0.9927673, 2.968613, 1, -30.85149, 8.218384, -28.58496, 0.02638245, -0.152359, 0.9879608, 3.75116, 1
1370710, 49292, truthful, baseline, 32.25702, 5.123688, -30.50266, 0.0213623, -0.1176758, 0.9928131, 2.983856, 1, -30.85149, 8.223892, -28.63789, 0.02655029, -0.1528931, 0.9878845, 3.766022, 1
1370718, 49293, truthful, baseline, 32.25519, 5.123062, -30.50095, 0.02084351, -0.1176453, 0.9928284, 2.979218, 1, -30.85149, 8.223892, -28.63789, 0.02658081, -0.1538239, 0.9877319, 3.774292, 1
1370727, 49294, truthful, baseline, 32.25519, 5.123062, -30.50095, 0.02084351, -0.1174469, 0.9928589, 2.979324, 1, -30.85283, 8.223892, -28.63789, 0.02677917, -0.1538239, 0.9877319, 3.774155, 1
1370743, 49296, truthful, baseline, 32.25114, 5.119003, -30.48396, 0.02062988, -0.1178589, 0.9928131, 2.984268, 1, -30.85989, 8.223892, -28.63789, 0.02731323, -0.1538086, 0.9877167, 3.803986, 1
1370752, 49297, truthful, baseline, 32.23839, 5.1026, -30.4088, 0.02259827, -0.1181641, 0.9927216, 2.981842, 1, -30.86087, 8.223892, -28.63789, 0.02728271, -0.154007, 0.9876862, 3.804214, 1
1370760, 49298, truthful, baseline, 32.23564, 5.097534, -30.38744, 0.022995, -0.1195526, 0.9925537, 2.982071, 1, -30.86182, 8.226379, -28.64375, 0.02606201, -0.1541901, 0.9876862, 3.803925, 1
1370777, 49300, truthful, baseline, 32.23039, 5.09259, -30.37886, 0.02325439, -0.1175842, 0.9927826, 3.003632, 1, -30.86392, 8.226379, -28.64375, 0.0254364, -0.1539764, 0.9877319, 3.803848, 1
1370785, 49301, truthful, baseline, 32.23039, 5.09259, -30.37886, 0.02267456, -0.1189728, 0.99263, 3.003281, 1, -30.86543, 8.229813, -28.66707, 0.02565002, -0.1537323, 0.9877777, 3.803391, 1
1370793, 49302, truthful, baseline, 32.22948, 5.09259, -30.37886, 0.0227356, -0.1177216, 0.9927826, 2.976471, 1, -30.86983, 8.23053, -28.66707, 0.02438354, -0.154007, 0.9877625, 3.803146, 1
1370810, 49304, truthful, baseline, 32.22853, 5.09259, -30.37886, 0.0229187, -0.1177063, 0.9927826, 2.976532, 1, -30.88, 8.226379, -28.66707, 0.02555847, -0.1534119, 0.9878235, 3.790726, 1
1370818, 49305, truthful, baseline, 32.22765, 5.09259, -30.37886, 0.02305603, -0.1190186, 0.9926147, 2.976288, 1, -30.8911, 8.226379, -28.70444, 0.02604675, -0.1524963, 0.9879456, 3.785858, 1
1370827, 49306, truthful, baseline, 32.22765, 5.095978, -30.38539, 0.02296448, -0.1203308, 0.9924622, 2.976074, 1, -30.89462, 8.177643, -28.65854, 0.01638794, -0.1412506, 0.9898224, 3.806351, 1
1370843, 49308, truthful, baseline, 32.22678, 5.107178, -30.48865, 0.02305603, -0.118515, 0.9926758, 2.97374, 1, -30.89374, 8.173477, -28.67468, 0.02545166, -0.1476593, 0.9887085, 3.702637, 1
1370852, 49309, truthful, baseline, 32.22604, 5.107803, -30.52318, 0.02314758, -0.1174622, 0.9927979, 2.981949, 1, -30.89319, 8.173096, -28.6617, 0.02326965, -0.1479797, 0.9887085, 3.697266, 1
1370860, 49310, truthful, baseline, 32.22604, 5.109192, -30.56573, 0.02314758, -0.1172943, 0.9928131, 2.981369, 1, -30.89174, 8.173462, -28.67468, 0.02348328, -0.1473541, 0.9888, 3.702744, 1
1370877, 49312, truthful, baseline, 32.22697, 5.120361, -30.58931, 0.02294922, -0.1189423, 0.99263, 2.998367, 1, -30.89078, 8.173462, -28.69427, 0.02464294, -0.1469879, 0.9888306, 3.710052, 1
1370885, 49313, truthful, baseline, 32.22821, 5.120667, -30.5901, 0.02281189, -0.1189423, 0.99263, 2.998383, 1, -30.89047, 8.173828, -28.70088, 0.02459717, -0.1468353, 0.9888458, 3.707733, 1
1370893, 49314, truthful, baseline, 32.22862, 5.120667, -30.60167, 0.02375793, -0.1183929, 0.9926758, 3.01825, 1, -30.89038, 8.173843, -28.70329, 0.02500916, -0.1475525, 0.9887238, 3.704727, 1
1370910, 49316, truthful, baseline, 32.22888, 5.120667, -30.62715, 0.02436829, -0.1175385, 0.9927673, 3.018066, 1, -30.88989, 8.173462, -28.69934, 0.02560425, -0.1494904, 0.9884186, 3.699265, 1
1370918, 49317, truthful, baseline, 32.22888, 5.120667, -30.62715, 0.02436829, -0.1183319, 0.9926605, 3.017685, 1, -30.8895, 8.173096, -28.6978, 0.02583313, -0.1506042, 0.9882507, 3.702408, 1
