Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
1315347, truthful, baseline, 3.463852, 4.032669
1315355, truthful, baseline, 3.349884, 4.113815
1315364, truthful, baseline, 3.28389, 4.117096
1315380, truthful, baseline, 3.377014, 4.028854
1315389, truthful, baseline, 3.286179, 3.53949
1315397, truthful, baseline, -1, -1
1315414, truthful, baseline, -1, -1
1315422, truthful, baseline, -1, -1
1315439, truthful, baseline, -1, -1
1315447, truthful, baseline, -1, -1
1315455, truthful, baseline, -1, -1
1315472, truthful, baseline, -1, -1
1315480, truthful, baseline, -1, -1
1315489, truthful, baseline, -1, -1
1315505, truthful, baseline, -1, -1
1315514, truthful, baseline, -1, -1
1315522, truthful, baseline, -1, -1
1315530, truthful, baseline, -1, -1
1315547, truthful, baseline, -1, -1
1315555, truthful, baseline, -1, -1
1315564, truthful, baseline, -1, -1
1315580, truthful, baseline, -1, -1
1315589, truthful, baseline, -1, -1
1315597, truthful, baseline, -1, -1
1315614, truthful, baseline, -1, -1
1315622, truthful, baseline, 3.314636, -1
1315630, truthful, baseline, 3.304749, -1
1315647, truthful, baseline, 3.335495, 3.932266
1315655, truthful, baseline, 3.414154, 3.998184
1315664, truthful, baseline, 3.327774, 4.007355
1315680, truthful, baseline, 3.283249, 4.028076
1315689, truthful, baseline, 3.307159, 4.081879
1315697, truthful, baseline, 3.303009, 3.953217
1315713, truthful, baseline, 3.315552, 4.043503
1315722, truthful, baseline, 3.322098, 4.081238
1315730, truthful, baseline, 3.314468, 4.066971
1315747, truthful, baseline, 3.328766, 4.112015
1315755, truthful, baseline, 3.29126, 4.201569
1315763, truthful, baseline, 3.321976, 4.066666
1315780, truthful, baseline, 3.334793, 3.963425
1315788, truthful, baseline, 3.336243, 3.972992
1315797, truthful, baseline, 3.33403, 3.97316
1315813, truthful, baseline, 3.302444, 4.102386
1315822, truthful, baseline, 3.344513, 4.14679
1315830, truthful, baseline, 3.346069, 4.165924
1315847, truthful, baseline, 3.336487, 3.887329
1315855, truthful, baseline, 3.32663, 3.871155
1315864, truthful, baseline, 3.324203, 3.884369
1315880, truthful, baseline, 3.314423, 3.925797
1315889, truthful, baseline, 3.312943, 3.92923
1315897, truthful, baseline, 3.152481, 3.932877
1315914, truthful, baseline, 3.14827, 3.848358
1315922, truthful, baseline, 3.109009, 3.762466
1315930, truthful, baseline, 3.167755, 3.844589
1315947, truthful, baseline, 3.087524, 3.8992
1315955, truthful, baseline, 3.09343, 3.899277
1315964, truthful, baseline, 3.001297, 3.909134
1315980, truthful, baseline, 2.952667, 3.918549
1315989, truthful, baseline, 2.985519, 3.830139
1315997, truthful, baseline, 2.989548, 3.863556
1316014, truthful, baseline, 2.96611, 3.853271
1316022, truthful, baseline, 2.956482, 3.844254
1316030, truthful, baseline, 2.947067, 3.836273
1316047, truthful, baseline, 2.906189, 3.836578
1316055, truthful, baseline, 2.845917, 3.832382
1316064, truthful, baseline, 2.870178, 3.828033
1316080, truthful, baseline, 2.891388, 3.827423
1316089, truthful, baseline, 2.894791, 3.830658
