Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
1428406, truthful, baseline, 2.887299, 3.473801
1428414, truthful, baseline, 2.884918, 3.472778
1428423, truthful, baseline, 2.874298, 3.470871
1428439, truthful, baseline, 2.861206, 3.453598
1428448, truthful, baseline, 2.828888, 3.453613
1428456, truthful, baseline, 2.861649, 3.453583
1428473, truthful, baseline, 2.819717, 3.465927
1428481, truthful, baseline, 2.847275, 3.470154
1428489, truthful, baseline, 2.814484, 3.472015
1428506, truthful, baseline, 2.846283, 3.471664
1428514, truthful, baseline, 2.813629, 3.471649
1428522, truthful, baseline, 2.836716, 3.472382
1428539, truthful, baseline, 2.80809, 3.472397
1428547, truthful, baseline, 2.808441, 3.474701
1428556, truthful, baseline, 2.810333, 3.475601
1428572, truthful, baseline, 2.810471, 3.479355
1428581, truthful, baseline, 2.817917, 3.479858
1428589, truthful, baseline, 2.859879, 3.487808
1428606, truthful, baseline, 2.833328, 3.4888
1428614, truthful, baseline, 2.837921, 3.494614
1428622, truthful, baseline, 2.84288, 3.500748
1428639, truthful, baseline, 2.890991, 3.502457
1428647, truthful, baseline, 2.861023, 3.533325
1428656, truthful, baseline, 2.89325, 3.573013
1428672, truthful, baseline, 2.902893, 3.602097
1428681, truthful, baseline, 2.920364, 3.70369
1428689, truthful, baseline, 3.017715, 3.651291
1428706, truthful, baseline, 3.027954, 3.67128
1428714, truthful, baseline, 2.913162, 3.522629
1428722, truthful, baseline, 2.971588, 3.582642
1428739, truthful, baseline, 3.016998, 3.355484
1428747, truthful, baseline, 2.8936, 3.254807
1428756, truthful, baseline, 2.967636, -1
1428772, truthful, baseline, -1, -1
1428781, truthful, baseline, -1, -1
1428797, truthful, baseline, -1, -1
1428806, truthful, baseline, -1, -1
1428814, truthful, baseline, -1, -1
1428831, truthful, baseline, -1, -1
1428839, truthful, baseline, -1, -1
1428847, truthful, baseline, -1, -1
1428864, truthful, baseline, -1, -1
1428872, truthful, baseline, -1, -1
1428881, truthful, baseline, -1, -1
1428889, truthful, baseline, -1, -1
1428906, truthful, baseline, -1, -1
1428914, truthful, baseline, -1, -1
1428922, truthful, baseline, -1, -1
1428939, truthful, baseline, 2.821213, 3.273331
1428947, truthful, baseline, 2.857025, 3.345963
1428956, truthful, baseline, 2.891571, 3.426682
1428972, truthful, baseline, 2.937866, 3.374893
1428981, truthful, baseline, 2.900421, 3.260345
1428989, truthful, baseline, 2.967026, 3.263535
1429006, truthful, baseline, 2.952866, 3.598557
1429014, truthful, baseline, 2.803268, 3.589539
1429022, truthful, baseline, 2.89003, 3.59491
1429039, truthful, baseline, 2.887589, 3.610077
1429047, truthful, baseline, 2.935837, 3.628174
1429056, truthful, baseline, 2.914246, 3.643692
1429072, truthful, baseline, 2.894699, 3.599686
1429081, truthful, baseline, 2.876266, 3.625076
1429089, truthful, baseline, 2.885925, 3.649872
1429106, truthful, baseline, 2.940857, 3.65213
1429114, truthful, baseline, 2.821487, 3.657059
1429122, truthful, baseline, 2.866806, 3.661133
1429139, truthful, baseline, 2.866928, 3.669846
1429147, truthful, baseline, 2.877808, 3.673035
1429156, truthful, baseline, 2.885376, 3.67012
1429172, truthful, baseline, 2.882843, 3.658005
1429181, truthful, baseline, 2.883713, 3.658432
1429189, truthful, baseline, 2.884415, 3.658432
1429206, truthful, baseline, 2.905609, 3.624588
1429214, truthful, baseline, 2.894684, 3.626053
1429222, truthful, baseline, 2.905045, 3.652313
1429239, truthful, baseline, 2.913834, 3.620056
1429247, truthful, baseline, 2.914841, 3.61998
1429256, truthful, baseline, 2.914658, 3.620056
1429272, truthful, baseline, 2.915207, 3.622665
1429281, truthful, baseline, 2.915207, 3.614868
1429289, truthful, baseline, 2.91478, 3.618118
1429306, truthful, baseline, 2.915543, 3.617035
1429314, truthful, baseline, 2.915375, 3.612228
1429322, truthful, baseline, 2.958282, 3.582733
1429339, truthful, baseline, 2.765076, 3.596161
1429347, truthful, baseline, 2.926819, 3.58107
1429356, truthful, baseline, 2.909561, 3.557022
1429372, truthful, baseline, 2.81813, 3.465393
1429381, truthful, baseline, 2.833664, 3.560364
1429389, truthful, baseline, 2.857086, 3.569275
1429406, truthful, baseline, 2.857101, 3.5504
1429414, truthful, baseline, 2.84108, 3.53038
1429422, truthful, baseline, 2.852554, 3.504471
1429439, truthful, baseline, 2.837601, 3.480087
1429447, truthful, baseline, 2.833847, 3.477493
1429456, truthful, baseline, 2.815872, 3.471085
1429472, truthful, baseline, 2.799744, 3.478577
1429481, truthful, baseline, 2.801727, 3.47641
1429489, truthful, baseline, 2.801727, 3.47049
1429506, truthful, baseline, 2.797897, 3.464172
1429514, truthful, baseline, 2.797516, 3.457306
1429522, truthful, baseline, 2.791946, 3.452942
1429539, truthful, baseline, 2.785126, 3.452454
1429547, truthful, baseline, 2.785126, 3.443039
1429556, truthful, baseline, 2.784744, 3.451736
1429572, truthful, baseline, 2.787735, 3.441833
1429581, truthful, baseline, 2.78421, 3.441513
1429589, truthful, baseline, 2.779068, 3.424408
1429606, truthful, baseline, 2.779053, 3.423294
1429614, truthful, baseline, 2.778519, 3.427612
1429622, truthful, baseline, 2.778137, 3.427185
1429639, truthful, baseline, 2.777634, 3.437378
1429647, truthful, baseline, 2.780075, 3.451981
1429656, truthful, baseline, 2.780106, 3.461487
1429672, truthful, baseline, 2.779999, 3.461868
1429681, truthful, baseline, 2.78006, 3.462006
1429689, truthful, baseline, 2.779465, 3.4711
1429706, truthful, baseline, 2.800751, 3.485001
1429714, truthful, baseline, 2.804535, 3.486115
1429722, truthful, baseline, 2.810471, 3.495377
1429739, truthful, baseline, 2.829758, 3.507324
1429747, truthful, baseline, 2.834305, 3.517365
1429756, truthful, baseline, 2.841507, 3.518555
1429772, truthful, baseline, 2.871597, 3.544586
1429781, truthful, baseline, 2.875153, 3.545273
1429789, truthful, baseline, 2.880676, 3.546326
1429806, truthful, baseline, 2.894058, 3.547318
1429814, truthful, baseline, 2.896408, 3.552383
1429822, truthful, baseline, 2.904236, 3.552658
1429839, truthful, baseline, 2.904236, 3.578125
1429847, truthful, baseline, 2.905228, 3.587357
1429856, truthful, baseline, 2.907623, 3.590042
1429872, truthful, baseline, 2.906128, 3.594421
1429881, truthful, baseline, 2.923157, 3.603912
1429889, truthful, baseline, 2.924149, 3.613129
1429906, truthful, baseline, 2.933319, 3.650925
1429914, truthful, baseline, 2.935425, 3.664261
