Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
1315347, 42647, truthful, baseline, 32.31053, 5.019073, -31.86259, 0.02270508, -0.1623383, 0.9864655, 3.463852, 0.9269343, -30.87566, 7.6474, -28.79306, 0.02064514, -0.1737366, 0.9845734, 4.032669, 0.9610906
1315355, 42648, truthful, baseline, 32.31288, 4.986542, -31.66524, 0.02310181, -0.1629028, 0.9863586, 3.349884, 0.9269343, -30.89427, 7.667236, -28.69496, 0.02719116, -0.1784821, 0.983551, 4.113815, 0.9610906
1315364, 42649, truthful, baseline, 32.30212, 4.98526, -31.64488, 0.02697754, -0.15802, 0.9870605, 3.28389, 0.8751015, -30.86697, 7.622742, -28.43987, 0.02096558, -0.1853485, 0.9824371, 4.117096, 0.9347108
1315380, 42651, truthful, baseline, 32.31436, 5.221619, -32.44028, 0.01358032, -0.1639252, 0.9863739, 3.377014, 0.8516693, -30.95071, 8.125244, -30.58604, 0.04483032, -0.1854095, 0.9816284, 4.028854, 0.8732305
1315389, 42652, truthful, baseline, 32.3215, 5.241104, -32.33308, 0.003768921, -0.1805725, 0.983551, 3.286179, 0.8516693, -30.95613, 8.218948, -30.85332, 0.04896545, -0.2381287, 0.969986, 3.53949, 0.8732305
1315397, 42653, truthful, baseline, 32.31683, 5.409103, -32.87047, 0, 0, 0, -1, 0.6476342, -30.96658, 8.206757, -30.63675, 0, 0, 0, -1, 0.793224
1315414, 42655, truthful, baseline, 32.30794, 5.912109, -34.23643, 0, 0, 0, -1, 0.2749297, -30.96178, 8.111969, -28.93628, 0, 0, 0, -1, 0.5574279
1315422, 42656, truthful, baseline, 32.30794, 5.912109, -34.23643, 0, 0, 0, -1, 0.2749297, -30.96178, 8.111969, -28.93628, 0, 0, 0, -1, 0.5574279
1315439, 42658, truthful, baseline, 32.30794, 5.912109, -34.23643, 0, 0, 0, -1, 0, -30.96178, 8.111969, -28.93628, 0, 0, 0, -1, 0.2490905
1315447, 42659, truthful, baseline, 32.30794, 5.912109, -34.23643, 0, 0, 0, -1, 0, -30.96178, 8.111969, -28.93628, 0, 0, 0, -1, 0.1563001
