Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
3637096, 40848, truthful, baseline, 33.4646, 6.056824, -45.47424, -0.03614807, -0.1021423, 0.9941101, 3.12532, 1, -29.15125, 7.485825, -40.57161, -0.007965088, -0.1035767, 0.9945831, 3.508942, 1
3637105, 40849, truthful, baseline, 33.46048, 6.075989, -45.56474, -0.03935242, -0.1021271, 0.993988, 3.123627, 1, -29.15982, 7.478043, -40.58484, -0.009078979, -0.1040649, 0.9945221, 3.541595, 1
3637121, 40851, truthful, baseline, 33.43172, 6.036041, -45.47025, -0.03691101, -0.1035004, 0.9939423, 3.091141, 1, -29.18466, 7.48877, -40.67595, -0.008666992, -0.1006012, 0.9948883, 3.475906, 1
3637130, 40852, truthful, baseline, 33.39738, 5.953461, -45.18736, -0.03239441, -0.09777832, 0.9946747, 3.076126, 1, -29.19778, 7.50058, -40.72195, -0.01078796, -0.1019592, 0.9947205, 3.422638, 1
3637138, 40853, truthful, baseline, 33.38852, 5.968323, -45.24464, -0.03135681, -0.09855652, 0.9946289, 3.057037, 1, -29.20161, 7.504486, -40.73448, -0.009933472, -0.1042023, 0.9944916, 3.437881, 1
3637155, 40855, truthful, baseline, 33.3936, 5.970642, -45.25966, -0.03578186, -0.1034088, 0.993988, 3.115265, 1, -29.20746, 7.508362, -40.74858, -0.009353638, -0.1036987, 0.9945526, 3.455856, 1
3637163, 40856, truthful, baseline, 33.38779, 5.932175, -45.1326, -0.03462219, -0.1010742, 0.9942627, 3.142639, 1, -29.20947, 7.508392, -40.75014, -0.009506226, -0.103775, 0.9945526, 3.458023, 1
3637171, 40857, truthful, baseline, 33.38516, 5.952332, -45.18451, -0.03390503, -0.1022949, 0.9941711, 3.117569, 1, -29.21104, 7.513977, -40.76843, -0.01040649, -0.1031647, 0.9945984, 3.455856, 1
3637188, 40859, truthful, baseline, 33.37485, 6.065292, -45.48528, -0.03668213, -0.1004181, 0.9942627, 3.148239, 1, -29.21283, 7.520447, -40.7878, -0.01062012, -0.1025391, 0.9946594, 3.455536, 1
3637196, 40860, truthful, baseline, 33.37415, 6.068008, -45.48814, -0.03742981, -0.1032257, 0.9939423, 3.099213, 1, -29.21304, 7.521317, -40.78889, -0.01119995, -0.1025391, 0.9946594, 3.457001, 1
