Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
3569403, truthful, baseline, 3.265854, 3.6008
3569403, truthful, baseline, 3.265854, 3.6008
3569411, truthful, baseline, 3.289566, 3.592438
3569419, truthful, baseline, 3.314117, 3.501373
3569436, truthful, baseline, 3.247375, 3.537857
3569444, truthful, baseline, 3.30011, 3.603149
3569453, truthful, baseline, 3.287048, 3.624496
3569469, truthful, baseline, 3.269302, 3.626495
3569478, truthful, baseline, 3.256317, 3.613907
3569486, truthful, baseline, 3.200119, 3.625778
3569503, truthful, baseline, 3.268951, 3.601761
3569511, truthful, baseline, 3.249847, 3.613861
3569519, truthful, baseline, 3.229111, 3.602005
3569536, truthful, baseline, 3.214767, 3.582581
3569544, truthful, baseline, 3.165146, 3.572754
3569553, truthful, baseline, 3.268295, 3.57103
3569569, truthful, baseline, 3.2677, 3.580978
3569578, truthful, baseline, 3.286041, 3.576294
3569594, truthful, baseline, 3.301376, 3.576309
3569603, truthful, baseline, 3.198776, 3.571243
3569611, truthful, baseline, 3.205765, 3.567596
3569619, truthful, baseline, 3.340942, 3.56395
3569636, truthful, baseline, 3.315781, 3.704254
3569644, truthful, baseline, 3.299911, 3.722488
3569653, truthful, baseline, 3.273102, 3.757477
3569669, truthful, baseline, 3.266571, 3.661774
3569678, truthful, baseline, 3.133163, 3.767136
3569686, truthful, baseline, 3.280807, 3.632889
3569703, truthful, baseline, 3.280365, 3.61235
3569711, truthful, baseline, 3.299026, 3.723801
3569719, truthful, baseline, 3.280975, 3.715897
3569736, truthful, baseline, 3.191757, 3.649338
3569744, truthful, baseline, 3.225586, 3.635544
3569753, truthful, baseline, 3.313171, 3.663864
3569769, truthful, baseline, 3.240036, 3.608322
3569778, truthful, baseline, 3.265778, 3.577881
3569794, truthful, baseline, 3.309311, 3.622925
3569803, truthful, baseline, 3.266846, 3.599152
3569811, truthful, baseline, 3.259323, 3.642807
3569828, truthful, baseline, 3.258621, 3.647354
3569836, truthful, baseline, 3.259277, 3.61232
3569844, truthful, baseline, 3.254196, 3.625671
3569861, truthful, baseline, 3.213348, 3.649338
3569869, truthful, baseline, 3.191895, 3.62851
3569886, truthful, baseline, 3.170517, 3.672348
3569894, truthful, baseline, 3.148071, 3.655914
3569903, truthful, baseline, 3.150574, 3.588974
3569911, truthful, baseline, 3.154526, 3.580109
3569928, truthful, baseline, 3.150253, 3.596558
3569936, truthful, baseline, 3.153442, 3.606918
3569953, truthful, baseline, 3.15184, 3.607422
3569961, truthful, baseline, 3.151016, 3.606583
3569969, truthful, baseline, 3.152039, 3.60614
