Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
3777849, 57742, truthful, baseline, 33.08797, 6.160248, -45.49615, -0.07389832, -0.09385681, 0.9928284, 3.121185, 1, -29.45195, 7.555801, -39.7641, -0.04545593, -0.09144592, 0.9947662, 3.564774, 1
3777849, 57742, truthful, baseline, 33.08797, 6.160248, -45.49615, -0.07389832, -0.09385681, 0.9928284, 3.121185, 1, -29.45195, 7.555801, -39.7641, -0.04545593, -0.09144592, 0.9947662, 3.564774, 1
3777857, 57743, truthful, baseline, 33.08813, 6.154724, -45.50165, -0.07102966, -0.09416199, 0.9930115, 3.122421, 1, -29.45065, 7.55249, -39.76408, -0.04545593, -0.09020996, 0.994873, 3.565063, 1
3777866, 57744, truthful, baseline, 33.08884, 6.154297, -45.504, -0.06867981, -0.09455872, 0.9931335, 3.107086, 1, -29.44856, 7.552216, -39.76367, -0.04568481, -0.08988953, 0.9948883, 3.572769, 1
3777882, 57746, truthful, baseline, 33.10556, 6.025085, -45.15396, -0.06593323, -0.09553528, 0.9932251, 3.136673, 1, -29.43408, 7.527771, -39.78189, -0.04774475, -0.08912659, 0.994873, 3.644745, 1
3777891, 57747, truthful, baseline, 33.10544, 6.048737, -45.26361, -0.06611633, -0.08644104, 0.9940491, 3.07695, 1, -29.43214, 7.51268, -39.77339, -0.04879761, -0.08692932, 0.9950104, 3.554199, 1
3777899, 57748, truthful, baseline, 33.10645, 6.053833, -45.29364, -0.0670929, -0.08905029, 0.9937592, 3.062988, 1, -29.42822, 7.508942, -39.79256, -0.0453949, -0.08885193, 0.9949951, 3.546951, 1
3777916, 57750, truthful, baseline, 33.10893, 6.055862, -45.32834, -0.06790161, -0.09355164, 0.9932861, 3.089462, 1, -29.42094, 7.486923, -39.73215, -0.04679871, -0.09144592, 0.9947052, 3.548676, 1
3777924, 57751, truthful, baseline, 33.1104, 6.05574, -45.32365, -0.06724548, -0.09684753, 0.9930115, 3.072525, 1, -29.41853, 7.479965, -39.71382, -0.04759216, -0.09118652, 0.9946899, 3.582092, 1
3777932, 57752, truthful, baseline, 33.11176, 6.055862, -45.32834, -0.06669617, -0.09590149, 0.9931488, 3.089081, 1, -29.41611, 7.473007, -39.69551, -0.04753113, -0.09048462, 0.994751, 3.594009, 1
3777949, 57754, truthful, baseline, 33.11406, 6.055862, -45.32834, -0.06689453, -0.09709167, 0.9930115, 3.108994, 1, -29.38594, 7.450623, -39.52702, -0.04780579, -0.09361267, 0.9944458, 3.568481, 1
3777957, 57755, truthful, baseline, 33.13754, 6.07135, -45.35788, -0.06848145, -0.1013336, 0.9924774, 3.011337, 1, -29.37796, 7.45134, -39.48036, -0.05003357, -0.09533691, 0.9941711, 3.680573, 1
3777966, 57756, truthful, baseline, 33.14354, 6.109985, -45.47212, -0.06784058, -0.09700012, 0.9929657, 3.071884, 1, -29.37247, 7.444031, -39.39261, -0.04856873, -0.09761047, 0.9940338, 3.56694, 1
3777982, 57758, truthful, baseline, 33.14923, 6.164902, -45.60329, -0.06999207, -0.09339905, 0.9931641, 3.068588, 1, -29.37025, 7.456879, -39.35742, -0.04951477, -0.09469604, 0.9942627, 3.683563, 1
3777991, 57759, truthful, baseline, 33.15012, 6.172058, -45.62088, -0.07002258, -0.09718323, 0.9927979, 3.086578, 1, -29.37027, 7.464157, -39.37807, -0.04968262, -0.09565735, 0.9941711, 3.653305, 1
3777999, 57760, truthful, baseline, 33.15051, 6.179214, -45.63847, -0.0696106, -0.09437561, 0.9930878, 3.067184, 1, -29.37025, 7.47142, -39.39873, -0.04962158, -0.09646606, 0.9940948, 3.660889, 1
3778016, 57762, truthful, baseline, 33.151, 6.179214, -45.63847, -0.06974792, -0.09837341, 0.992691, 3.066559, 1, -29.3698, 7.464584, -39.39873, -0.04972839, -0.09661865, 0.9940643, 3.66098, 1
3778024, 57763, truthful, baseline, 33.15247, 6.172058, -45.62178, -0.07012939, -0.09919739, 0.9925842, 3.072342, 1, -29.36978, 7.464935, -39.39938, -0.04974365, -0.09757996, 0.9939728, 3.64209, 1
3778032, 57764, truthful, baseline, 33.15393, 6.164902, -45.60509, -0.07043457, -0.1000671, 0.9924774, 3.076889, 1, -29.36975, 7.464584, -39.40004, -0.04974365, -0.09835815, 0.9938965, 3.660629, 1
3778049, 57766, truthful, baseline, 33.1552, 6.163025, -45.60329, -0.07006836, -0.1027527, 0.9922333, 3.076218, 1, -29.36801, 7.46431, -39.41035, -0.05010986, -0.09895325, 0.9938202, 3.625946, 1
3778057, 57767, truthful, baseline, 33.15701, 6.147324, -45.56322, -0.07023621, -0.1031799, 0.9921722, 3.078018, 1, -29.36797, 7.462082, -39.41364, -0.04908752, -0.1022034, 0.9935455, 3.633621, 1
3778066, 57768, truthful, baseline, 33.15883, 6.131638, -45.52315, -0.07041931, -0.1035919, 0.9921112, 3.079956, 1, -29.35201, 7.49762, -39.69087, -0.04501343, -0.1127319, 0.9925995, 3.671326, 1
3778082, 57770, truthful, baseline, 33.18852, 6.044128, -45.38289, -0.06474304, -0.1138, 0.9913788, 3.085724, 1, -29.34596, 7.485229, -39.72421, -0.05067444, -0.1166229, 0.9918671, 3.674927, 1
