Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
3719837, 50779, truthful, baseline, 33.18361, 6.338974, -45.24123, -0.05796814, -0.09442139, 0.9938354, 3.056641, 1, -29.38464, 7.648041, -39.24297, -0.03335571, -0.08763123, 0.9955902, 3.586746, 1
3719845, 50780, truthful, baseline, 33.17841, 6.336975, -45.24123, -0.05741882, -0.09420776, 0.9938812, 3.056778, 1, -29.3848, 7.648041, -39.24297, -0.03384399, -0.08799744, 0.9955444, 3.586761, 1
3719853, 50781, truthful, baseline, 33.17337, 6.332382, -45.21954, -0.0597229, -0.0949707, 0.9936829, 3.048782, 1, -29.3848, 7.648041, -39.24297, -0.03471375, -0.0891571, 0.9954071, 3.58667, 1
3719870, 50783, truthful, baseline, 33.16975, 6.321671, -45.20937, -0.05914307, -0.09432983, 0.9937744, 3.048935, 1, -29.3848, 7.643127, -39.22968, -0.03559875, -0.0892334, 0.9953613, 3.58696, 1
3719878, 50784, truthful, baseline, 33.16933, 6.314514, -45.18756, -0.05914307, -0.09410095, 0.9937897, 3.058243, 1, -29.39424, 7.634064, -39.26653, -0.03831482, -0.09059143, 0.9951477, 3.473679, 1
3719887, 50785, truthful, baseline, 33.16809, 6.309265, -45.16447, -0.05888367, -0.09620667, 0.9936066, 3.064987, 1, -29.3969, 7.625565, -39.27666, -0.03858948, -0.08677673, 0.9954681, 3.486481, 1
3719903, 50787, truthful, baseline, 33.17336, 6.302002, -45.14806, -0.06163025, -0.09338379, 0.9937134, 3.047852, 1, -29.40175, 7.622391, -39.28957, -0.03703308, -0.0927124, 0.9949951, 3.478882, 1
3719912, 50788, truthful, baseline, 33.15285, 6.289734, -45.03651, -0.05880737, -0.09764099, 0.9934692, 2.995193, 1, -29.4039, 7.622513, -39.28398, -0.03565979, -0.09329224, 0.9949951, 3.526306, 1
3719920, 50789, truthful, baseline, 33.1599, 6.291, -45.06062, -0.05892944, -0.09550476, 0.9936676, 2.989532, 1, -29.407, 7.621231, -39.28349, -0.03601074, -0.09228516, 0.9950714, 3.531937, 1
3719937, 50791, truthful, baseline, 33.14326, 6.275253, -45.07008, -0.05906677, -0.101593, 0.9930573, 3.02002, 1, -29.41376, 7.623703, -39.29005, -0.03648376, -0.09217834, 0.9950714, 3.51561, 1
3719945, 50792, truthful, baseline, 33.14563, 6.274277, -45.10081, -0.05601501, -0.0990448, 0.9934998, 3.036057, 1, -29.4174, 7.624893, -39.29613, -0.03645325, -0.09262085, 0.9950256, 3.526596, 1
3719953, 50793, truthful, baseline, 33.14941, 6.27037, -45.11139, -0.05897522, -0.1084747, 0.9923401, 3.104446, 1, -29.42052, 7.625854, -39.29993, -0.03691101, -0.09284973, 0.9949799, 3.517181, 1
3719970, 50795, truthful, baseline, 33.15421, 6.274734, -45.06654, -0.05453491, -0.09840393, 0.9936371, 3.009125, 1, -29.42107, 7.627121, -39.30954, -0.03677368, -0.0927124, 0.9950104, 3.5224, 1
3719978, 50796, truthful, baseline, 33.1546, 6.277008, -45.0267, -0.05976868, -0.09542847, 0.9936371, 3.046066, 1, -29.42064, 7.627411, -39.31537, -0.03587341, -0.09268188, 0.9950409, 3.518784, 1
