Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
2938167, truthful, baseline, 2.667587, 3.003464
2938175, truthful, baseline, 2.674484, 2.997147
2938183, truthful, baseline, 2.667557, 2.9944
2938192, truthful, baseline, 2.672546, 2.990784
2938200, truthful, baseline, 2.684616, 2.988312
2938217, truthful, baseline, 2.697433, 2.990158
2938225, truthful, baseline, 2.697128, 2.989456
2938233, truthful, baseline, 2.673706, 2.995163
2938250, truthful, baseline, 2.692291, 2.995392
2938258, truthful, baseline, 2.696503, 2.998199
2938267, truthful, baseline, 2.697144, 3.002045
2938283, truthful, baseline, 2.733597, 3.012619
2938292, truthful, baseline, 2.73436, 3.01387
2938300, truthful, baseline, 2.733459, 3.021744
2938317, truthful, baseline, 2.735855, 3.024704
2938325, truthful, baseline, 2.746841, 3.030441
2938333, truthful, baseline, 2.747192, 3.039093
2938350, truthful, baseline, 2.753006, 3.050934
2938358, truthful, baseline, 2.752274, 3.052246
2938367, truthful, baseline, 2.75444, 3.056396
2938383, truthful, baseline, 2.755981, 3.056152
2938392, truthful, baseline, 2.765076, 3.056351
2938400, truthful, baseline, 2.766052, 3.05629
2938417, truthful, baseline, 2.771667, 3.011902
2938425, truthful, baseline, 2.862183, 3.105957
2938433, truthful, baseline, 2.741241, 3.019821
2938450, truthful, baseline, 2.749893, 3.05954
2938458, truthful, baseline, 2.880096, 3.032013
2938467, truthful, baseline, 2.724716, 3.095886
2938483, truthful, baseline, 2.724823, 3.112839
2938492, truthful, baseline, 2.702209, 3.086578
2938500, truthful, baseline, 2.722794, 3.064926
2938517, truthful, baseline, 2.722626, 3.038071
2938525, truthful, baseline, 2.714798, 3.032318
2938533, truthful, baseline, 2.722687, 3.028946
2938550, truthful, baseline, 2.705978, 3.029846
2938558, truthful, baseline, 2.706757, 3.025635
2938567, truthful, baseline, 2.691727, 3.020386
2938583, truthful, baseline, 2.700745, 2.991165
2938592, truthful, baseline, 2.689606, 2.991455
2938600, truthful, baseline, 2.689606, 2.984375
2938617, truthful, baseline, 2.689453, 2.986618
2938625, truthful, baseline, 2.688995, 2.987793
2938642, truthful, baseline, 2.700668, 2.988235
2938650, truthful, baseline, 2.703552, 2.988052
2938658, truthful, baseline, 2.701736, 2.989365
2938675, truthful, baseline, 2.70462, 2.989853
2938683, truthful, baseline, 2.701965, 2.990173
2938692, truthful, baseline, 2.702881, 2.989853
2938708, truthful, baseline, 2.67775, 2.990372
2938717, truthful, baseline, 2.69722, 2.990479
2938725, truthful, baseline, 2.678329, 2.990723
2938742, truthful, baseline, 2.67926, 3.002274
2938750, truthful, baseline, 2.681168, 3.00206
2938758, truthful, baseline, 2.678711, 3.00174
2938775, truthful, baseline, 2.650436, 3.018173
2938783, truthful, baseline, 2.680252, 3.018951
2938792, truthful, baseline, 2.679993, 3.018356
2938808, truthful, baseline, 2.702957, 3.026947
2938817, truthful, baseline, 2.706802, 3.067841
2938825, truthful, baseline, 2.714783, 3.074936
2938842, truthful, baseline, 2.729904, 3.092911
2938850, truthful, baseline, 2.758972, 3.093216
2938858, truthful, baseline, 2.760361, 3.102997
2938875, truthful, baseline, 2.77652, 3.12471
2938883, truthful, baseline, 2.783478, 3.149902
2938892, truthful, baseline, 2.789948, 3.171112
2938908, truthful, baseline, 2.977066, 3.283463
2938917, truthful, baseline, 2.809662, 3.245102
2938925, truthful, baseline, 3.004303, 3.118179
2938942, truthful, baseline, 3.004349, 3.174667
2938950, truthful, baseline, 3.004593, 3.160263
2938958, truthful, baseline, 2.979019, 3.147171
2938975, truthful, baseline, 2.997543, 3.176544
2938983, truthful, baseline, 2.99086, 3.16777
2938992, truthful, baseline, 2.972183, 3.158646
2939008, truthful, baseline, 2.934128, 3.141678
2939017, truthful, baseline, 2.92984, 3.152008
2939025, truthful, baseline, 2.942291, 3.161789
2939042, truthful, baseline, 2.943146, 3.142487
2939050, truthful, baseline, 2.931778, 3.138489
2939058, truthful, baseline, 2.941147, 3.134659
2939075, truthful, baseline, 2.916595, 3.093628
2939083, truthful, baseline, 2.91423, 3.014114
2939092, truthful, baseline, 2.913727, 3.187851
2939108, truthful, baseline, 2.9077, 3.143341
2939117, truthful, baseline, 2.785126, 3.078842
2939125, truthful, baseline, 2.754608, 3.045868
2939142, truthful, baseline, 2.823257, 2.962418
2939150, truthful, baseline, -1, 2.972763
2939158, truthful, baseline, -1, 2.577194
2939175, truthful, baseline, -1, 3.402176
2939183, truthful, baseline, -1, 4.511887
2939200, truthful, baseline, -1, -1
2939208, truthful, baseline, -1, -1
2939216, truthful, baseline, -1, -1
2939233, truthful, baseline, -1, -1
2939241, truthful, baseline, -1, -1
2939250, truthful, baseline, -1, -1
2939266, truthful, baseline, -1, -1
2939275, truthful, baseline, -1, -1
2939283, truthful, baseline, -1, -1
2939300, truthful, baseline, -1, -1
2939308, truthful, baseline, -1, 3.848526
2939316, truthful, baseline, -1, 4.413223
2939325, truthful, baseline, -1, 3.641769
2939341, truthful, baseline, -1, -1
2939350, truthful, baseline, -1, -1
2939358, truthful, baseline, -1, -1
2939375, truthful, baseline, -1, -1
2939383, truthful, baseline, -1, -1
2939391, truthful, baseline, -1, -1
2939408, truthful, baseline, -1, 3.16127
2939416, truthful, baseline, -1, 3.298355
2939425, truthful, baseline, -1, 3.300919
2939441, truthful, baseline, 3.066101, 3.217682
2939450, truthful, baseline, 3.130341, 3.276169
2939458, truthful, baseline, 3.357056, 3.325912
2939475, truthful, baseline, 3.093384, 3.415848
2939483, truthful, baseline, 3.060577, 3.367096
2939491, truthful, baseline, 3.141113, 3.244156
2939508, truthful, baseline, 3.020477, 3.28833
2939516, truthful, baseline, 3.149597, 3.389496
2939525, truthful, baseline, 3.127975, 3.300751
2939541, truthful, baseline, 3.136032, 3.252579
2939550, truthful, baseline, 3.218857, 3.391541
2939558, truthful, baseline, 3.174591, 3.397888
2939575, truthful, baseline, 3.247849, 3.485901
2939583, truthful, baseline, 3.210831, 3.439575
2939591, truthful, baseline, 3.151398, 3.397919
2939608, truthful, baseline, 3.121201, 3.429565
2939616, truthful, baseline, 3.16156, 3.379745
2939625, truthful, baseline, 3.257339, 3.47641
2939641, truthful, baseline, 3.232758, 3.500885
2939650, truthful, baseline, 3.213623, 3.452469
2939658, truthful, baseline, 3.325165, 3.524689
2939675, truthful, baseline, 3.28476, 3.643631
2939683, truthful, baseline, 3.30188, 3.63298
2939691, truthful, baseline, 3.306473, 3.591293
2939708, truthful, baseline, 3.314636, 3.534073
2939716, truthful, baseline, 3.401611, 3.506516
2939725, truthful, baseline, 3.375504, 3.610352
2939741, truthful, baseline, 3.253006, 3.647751
2939750, truthful, baseline, 3.32605, 3.617035
2939758, truthful, baseline, 3.222137, 3.498154
2939775, truthful, baseline, 3.27742, 3.563156
2939783, truthful, baseline, 3.322891, 3.576477
2939791, truthful, baseline, 3.207474, 3.588913
2939808, truthful, baseline, 3.199097, 3.566116
2939816, truthful, baseline, 3.17984, 3.519409
2939825, truthful, baseline, 3.145599, 3.489136
2939841, truthful, baseline, 3.142563, 3.489151
2939850, truthful, baseline, 3.149551, 3.481445
2939858, truthful, baseline, 3.156204, 3.473526
2939875, truthful, baseline, 3.119843, 3.463348
2939883, truthful, baseline, 3.254333, 3.444107
2939891, truthful, baseline, 3.135345, 3.386093
2939908, truthful, baseline, 3.126434, 3.333481
2939916, truthful, baseline, 3.127472, 3.326065
2939925, truthful, baseline, 3.12793, 3.286499
2939941, truthful, baseline, 3.132278, 3.276901
2939950, truthful, baseline, 3.1427, 3.293411
2939958, truthful, baseline, 3.137482, 3.309494
2939975, truthful, baseline, 3.179443, 3.424255
2939983, truthful, baseline, 3.241516, 3.340591
2939991, truthful, baseline, 3.288284, 3.422394
2940008, truthful, baseline, 3.186417, 3.353577
2940016, truthful, baseline, 3.159622, 3.338165
2940025, truthful, baseline, 3.182571, 3.353043
2940041, truthful, baseline, 3.186249, 3.350204
2940050, truthful, baseline, 3.204697, 3.359344
2940058, truthful, baseline, 3.201096, 3.347305
2940075, truthful, baseline, 3.194366, 3.346527
2940083, truthful, baseline, 3.197723, 3.346848
2940091, truthful, baseline, 3.20076, 3.34697
2940108, truthful, baseline, 3.194946, 3.345169
2940116, truthful, baseline, 3.197433, 3.345993
2940125, truthful, baseline, 3.197479, 3.346619
2940141, truthful, baseline, 3.209213, 3.34407
