Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
2980649, 198528, truthful, baseline, 29.06165, -2.435043, -26.7433, -0.03417969, 0.02729797, 0.9990387, 2.426117, 1, -31.05867, -3.824554, -28.38805, -0.02435303, 0.03765869, 0.9989929, 2.632416, 1
2980649, 198528, truthful, baseline, 29.06165, -2.435043, -26.7433, -0.03417969, 0.02729797, 0.9990387, 2.426117, 1, -31.05867, -3.824554, -28.38805, -0.02435303, 0.03765869, 0.9989929, 2.632416, 1
2980657, 198529, truthful, baseline, 29.06165, -2.435043, -26.7433, -0.03382874, 0.0271759, 0.999054, 2.426132, 1, -31.05867, -3.824554, -28.38446, -0.0242157, 0.03742981, 0.9989929, 2.632309, 1
2980674, 198531, truthful, baseline, 29.06165, -2.435043, -26.74309, -0.03335571, 0.02713013, 0.9990692, 2.425537, 1, -31.05855, -3.825043, -28.37729, -0.02426147, 0.0368042, 0.9990234, 2.632294, 1
2980682, 198532, truthful, baseline, 29.06165, -2.435043, -26.74309, -0.03335571, 0.02711487, 0.9990692, 2.425735, 1, -31.05849, -3.825043, -28.37729, -0.02398682, 0.03684998, 0.9990234, 2.637817, 1
2980691, 198533, truthful, baseline, 29.06165, -2.435043, -26.74309, -0.03335571, 0.02711487, 0.9990692, 2.425735, 1, -31.05737, -3.830414, -28.36992, -0.02426147, 0.03800964, 0.9989777, 2.632828, 1
2980699, 198534, truthful, baseline, 29.06165, -2.435043, -26.74309, -0.03276062, 0.02708435, 0.9990845, 2.425385, 1, -31.05705, -3.825043, -28.36697, -0.0239563, 0.03691101, 0.9990234, 2.632614, 1
2980716, 198536, truthful, baseline, 29.0621, -2.433472, -26.74672, -0.03071594, 0.026474, 0.999176, 2.414932, 1, -31.05421, -3.824554, -28.36697, -0.02392578, 0.03678894, 0.9990234, 2.632629, 1
2980724, 198537, truthful, baseline, 29.06322, -2.427399, -26.75218, -0.03091431, 0.02597046, 0.999176, 2.414627, 1, -31.05199, -3.827744, -28.34616, -0.02430725, 0.03599548, 0.999054, 2.632568, 1
2980732, 198538, truthful, baseline, 29.06441, -2.427124, -26.76865, -0.03102112, 0.02815247, 0.999115, 2.415222, 1, -31.04922, -3.827744, -28.34677, -0.02471924, 0.03633118, 0.9990234, 2.638748, 1
2980749, 198540, truthful, baseline, 29.06674, -2.410583, -26.79182, -0.03100586, 0.02497864, 0.9992065, 2.423828, 1, -31.04779, -3.829208, -28.34424, -0.02416992, 0.0372467, 0.9990082, 2.643234, 1
2980757, 198541, truthful, baseline, 29.06705, -2.406082, -26.79185, -0.03121948, 0.02410889, 0.9992065, 2.427307, 1, -31.04726, -3.831085, -28.34421, -0.02508545, 0.03768921, 0.9989624, 2.643433, 1
