Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
2994721, 200217, truthful, baseline, 28.9933, -2.282425, -26.83876, -0.04029846, 0.04312134, 0.9982452, 3.079468, 1, -31.12975, -3.97818, -27.80698, -0.0428772, 0.03463745, 0.9984741, 3.306274, 1
2994721, 200217, truthful, baseline, 28.9933, -2.282425, -26.83876, -0.04029846, 0.04312134, 0.9982452, 3.079468, 1, -31.12975, -3.97818, -27.80698, -0.0428772, 0.03463745, 0.9984741, 3.306274, 1
2994729, 200218, truthful, baseline, 28.99303, -2.286499, -26.82655, -0.0428009, 0.04478455, 0.9980774, 3.110275, 1, -31.12984, -3.978027, -27.80788, -0.04284668, 0.03482056, 0.9984741, 3.307434, 1
2994746, 200220, truthful, baseline, 28.98872, -2.286499, -26.82655, -0.04200745, 0.04481506, 0.9981079, 3.110184, 1, -31.13011, -3.969025, -27.83316, -0.04278564, 0.03797913, 0.9983521, 3.289978, 1
2994754, 200221, truthful, baseline, 28.98795, -2.282425, -26.83876, -0.04180908, 0.0456543, 0.9980774, 3.109894, 1, -31.13011, -3.964813, -27.8358, -0.04290771, 0.03912354, 0.9983063, 3.263794, 1
2994763, 200222, truthful, baseline, 28.98872, -2.278366, -26.85097, -0.04190063, 0.04650879, 0.9980316, 3.10936, 1, -31.1306, -3.953186, -27.85809, -0.04273987, 0.03863525, 0.9983368, 3.258759, 1
2994779, 200224, truthful, baseline, 28.98938, -2.257217, -26.90331, -0.04147339, 0.04544067, 0.9980927, 3.062607, 1, -31.13095, -3.949127, -27.86641, -0.04176331, 0.03988647, 0.9983215, 3.240509, 1
2994788, 200225, truthful, baseline, 28.98918, -2.248962, -26.91423, -0.04153442, 0.0448761, 0.9981232, 3.081604, 1, -31.13126, -3.947723, -27.87392, -0.04170227, 0.04553223, 0.9980774, 3.238052, 1
2994796, 200226, truthful, baseline, 28.98898, -2.248978, -26.90331, -0.04156494, 0.04463196, 0.9981232, 3.082642, 1, -31.13126, -3.944672, -27.888, -0.04171753, 0.0463562, 0.9980469, 3.223495, 1
2994813, 200228, truthful, baseline, 28.98872, -2.257217, -26.88579, -0.04142761, 0.04537964, 0.9981079, 3.062988, 1, -31.13426, -3.960342, -27.78014, -0.04702759, 0.04638672, 0.9978027, 3.041443, 1
2994821, 200229, truthful, baseline, 28.98807, -2.259171, -26.87492, -0.04122925, 0.04516602, 0.9981232, 3.05101, 1, -31.13446, -3.951538, -27.79814, -0.04052734, 0.05152893, 0.9978333, 3.238235, 1
2994829, 200230, truthful, baseline, 28.98872, -2.261124, -26.86407, -0.04133606, 0.04499817, 0.9981232, 3.03894, 1, -31.13345, -3.922256, -27.83972, -0.04321289, 0.0475769, 0.9979248, 3.060226, 1
2994846, 200232, truthful, baseline, 29.00275, -2.179123, -27.00974, -0.04151917, 0.040802, 0.998291, 2.945984, 1, -31.12842, -3.880203, -27.92932, -0.04156494, 0.04797363, 0.9979706, 3.076874, 1
2994854, 200233, truthful, baseline, 29.00301, -2.17067, -27.03058, -0.04490662, 0.04351807, 0.9980316, 2.962448, 1, -31.12634, -3.881332, -27.92659, -0.03636169, 0.05543518, 0.9977875, 3.16246, 1
2994863, 200234, truthful, baseline, 29.00444, -2.162567, -27.05122, -0.04330444, 0.04006958, 0.9982452, 2.950302, 1, -31.12503, -3.904114, -27.87047, -0.0395813, 0.05413818, 0.9977417, 3.139618, 1
2994879, 200236, truthful, baseline, 29.00793, -2.167648, -27.0356, -0.04489136, 0.04043579, 0.9981689, 2.95256, 1, -31.12346, -3.925629, -27.80392, -0.04124451, 0.0500946, 0.997879, 3.118729, 1
2994888, 200237, truthful, baseline, 29.00999, -2.17067, -27.03058, -0.04544067, 0.04351807, 0.9980164, 2.962601, 1, -31.12175, -3.904922, -27.84097, -0.04223633, 0.05062866, 0.997818, 3.032166, 1
2994896, 200238, truthful, baseline, 29.00922, -2.176086, -27.01855, -0.0447998, 0.0411377, 0.9981384, 2.953476, 1, -31.12238, -3.888168, -27.88071, -0.03988647, 0.0504303, 0.9979248, 3.100266, 1
2994913, 200240, truthful, baseline, 29.00787, -2.185242, -26.99937, -0.0446167, 0.04187012, 0.9981232, 2.954529, 1, -31.1299, -3.93428, -27.78088, -0.04147339, 0.052948, 0.9977264, 3.067368, 1
2994921, 200241, truthful, baseline, 29.00732, -2.188965, -26.9922, -0.04412842, 0.03956604, 0.99823, 2.961685, 1, -31.13216, -3.952118, -27.74658, -0.04190063, 0.05218506, 0.997757, 3.017441, 1
2994929, 200242, truthful, baseline, 29.0069, -2.195389, -26.99214, -0.04432678, 0.04154968, 0.9981384, 2.954575, 1, -31.13188, -3.968018, -27.71941, -0.03869629, 0.04248047, 0.9983368, 2.970337, 1
2994946, 200244, truthful, baseline, 29.00618, -2.203033, -26.99214, -0.04396057, 0.04217529, 0.9981384, 2.946457, 1, -31.13446, -3.945099, -27.78746, -0.04081726, 0.04779053, 0.9980164, 2.945816, 1
2994954, 200245, truthful, baseline, 29.00587, -2.204254, -26.99207, -0.04373169, 0.0422821, 0.9981384, 2.94606, 1, -31.13542, -3.908966, -27.87961, -0.03344727, 0.05361938, 0.9979858, 3.096573, 1
2994963, 200246, truthful, baseline, 29.00444, -2.20462, -26.9863, -0.04264832, 0.04193115, 0.9981995, 2.946442, 1, -31.13504, -3.897568, -27.91003, -0.03662109, 0.0476532, 0.9981842, 3.006149, 1
2994979, 200248, truthful, baseline, 29.0016, -2.212463, -26.97939, -0.04048157, 0.0428772, 0.9982452, 2.943161, 1, -31.13441, -3.897568, -27.91003, -0.03990173, 0.04768372, 0.9980621, 2.999771, 1
