Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
2173807, truthful, baseline, 3.68187, 3.920578
2173824, truthful, baseline, 3.692413, 3.924026
2173832, truthful, baseline, 3.695129, 3.918915
2173841, truthful, baseline, 3.704437, 3.909088
2173857, truthful, baseline, 3.704391, 3.909271
2173866, truthful, baseline, 3.697693, 3.939331
2173874, truthful, baseline, 3.697968, 3.947983
2173891, truthful, baseline, 3.669586, 3.97551
2173899, truthful, baseline, 3.690002, 3.968536
2173907, truthful, baseline, 3.669388, 3.969131
2173924, truthful, baseline, 3.690826, 3.992218
2173932, truthful, baseline, 3.693527, 3.997482
2173941, truthful, baseline, 3.693298, 4.000626
2173957, truthful, baseline, 3.690414, 4.013916
2173966, truthful, baseline, 3.690323, 4.018509
2173974, truthful, baseline, 3.740997, 4.093201
2173991, truthful, baseline, 3.555145, 4.09938
2173999, truthful, baseline, 3.506195, 4.025528
2174007, truthful, baseline, 3.581055, 3.893723
2174024, truthful, baseline, 3.511047, 3.97995
2174032, truthful, baseline, 3.591492, 3.920319
2174041, truthful, baseline, 3.478577, 4.027588
2174057, truthful, baseline, 3.533051, 4.027527
2174066, truthful, baseline, 3.545883, 4.034073
2174074, truthful, baseline, 3.558426, 4.028152
2174091, truthful, baseline, 3.562302, 4.028564
2174099, truthful, baseline, 3.559998, 4.034164
2174107, truthful, baseline, 3.560974, 4.028809
2174124, truthful, baseline, 3.559982, 4.028656
2174132, truthful, baseline, 3.556671, 4.011322
2174141, truthful, baseline, 3.559006, 4.018738
2174157, truthful, baseline, 3.55957, 4.019272
2174166, truthful, baseline, 3.575165, 3.995102
2174174, truthful, baseline, 3.578995, 4.018021
2174191, truthful, baseline, 3.58284, 3.991989
2174199, truthful, baseline, 3.580078, 4.016922
2174207, truthful, baseline, 3.580902, 3.992569
2174224, truthful, baseline, 3.581161, 4.017715
2174232, truthful, baseline, 3.580643, 4.017578
2174241, truthful, baseline, 3.577103, 3.984619
2174257, truthful, baseline, 3.523911, 3.804382
2174266, truthful, baseline, 3.51506, 3.829346
2174274, truthful, baseline, 3.448898, -1
2174291, truthful, baseline, -1, -1
2174299, truthful, baseline, -1, -1
2174316, truthful, baseline, -1, -1
2174324, truthful, baseline, -1, -1
2174332, truthful, baseline, -1, -1
2174349, truthful, baseline, -1, -1
2174357, truthful, baseline, -1, -1
2174366, truthful, baseline, -1, -1
2174382, truthful, baseline, -1, -1
2174391, truthful, baseline, -1, -1
2174399, truthful, baseline, -1, -1
2174416, truthful, baseline, -1, -1
2174424, truthful, baseline, -1, -1
2174432, truthful, baseline, -1, -1
2174441, truthful, baseline, -1, -1
2174457, truthful, baseline, -1, -1
2174466, truthful, baseline, -1, -1
2174474, truthful, baseline, -1, -1
2174491, truthful, baseline, 3.350784, 3.519226
2174499, truthful, baseline, 3.361069, 3.681732
2174507, truthful, baseline, 3.226624, 3.769562
2174524, truthful, baseline, 3.290482, 3.448578
2174532, truthful, baseline, 3.289368, 3.553543
2174541, truthful, baseline, 3.42247, 3.615021
2174557, truthful, baseline, 3.314041, 3.682953
2174566, truthful, baseline, 3.334641, 3.613174
2174574, truthful, baseline, 3.306259, 3.618896
2174591, truthful, baseline, 3.427231, 3.635284
2174599, truthful, baseline, 3.395203, 3.612839
2174607, truthful, baseline, 3.427628, 3.634964
2174624, truthful, baseline, 3.395584, 3.642853
2174632, truthful, baseline, 3.411545, 3.650116
2174641, truthful, baseline, 3.414276, 3.642502
2174657, truthful, baseline, 3.414307, 3.634979
2174666, truthful, baseline, 3.413605, 3.640182
2174674, truthful, baseline, 3.413345, 3.645172
2174691, truthful, baseline, 3.414124, 3.644623
2174699, truthful, baseline, 3.419571, 3.639145
2174707, truthful, baseline, 3.424744, 3.644028
2174724, truthful, baseline, 3.424561, 3.649796
2174732, truthful, baseline, 3.424164, 3.666168
2174741, truthful, baseline, 3.433624, 3.671677
2174757, truthful, baseline, 3.438736, 3.682709
