Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
2104039, 109719, truthful, baseline, 33.70212, -5.061493, -21.18282, -0.1802063, 0.09761047, 0.9787598, 3.303268, 1, -33.57002, -1.282761, -20.42041, -0.1410675, 0.09214783, 0.9856873, 3.356659, 1
2104039, 109719, truthful, baseline, 33.70212, -5.061493, -21.18282, -0.1802063, 0.09761047, 0.9787598, 3.303268, 1, -33.57002, -1.282761, -20.42041, -0.1410675, 0.09214783, 0.9856873, 3.356659, 1
2104056, 109721, truthful, baseline, 33.70564, -5.060699, -21.18242, -0.1806946, 0.09812927, 0.9786224, 3.299881, 1, -33.5748, -1.280258, -20.42027, -0.1403809, 0.09196472, 0.9858093, 3.35672, 1
2104064, 109722, truthful, baseline, 33.72614, -5.043961, -21.18192, -0.1794281, 0.09938049, 0.9787292, 3.192978, 1, -33.57854, -1.280151, -20.42017, -0.1397247, 0.09190369, 0.9859009, 3.341125, 1
2104072, 109723, truthful, baseline, 33.83015, -5.012085, -21.15337, -0.1504669, 0.08918762, 0.9845734, 3.192184, 1, -33.48065, -1.223175, -20.41803, -0.1218262, 0.09654236, 0.9878387, 3.250839, 1
2104089, 109725, truthful, baseline, 34.40947, -4.933014, -21.17216, -0.04542542, 0.1496582, 0.9876862, 3.225937, 1, -32.91367, -1.119736, -20.37895, -0.02532959, 0.1470337, 0.9888, 3.329361, 1
2104097, 109726, truthful, baseline, 34.71309, -4.960251, -21.19873, -0.002349854, 0.1649475, 0.9862976, 3.269852, 1, -32.56062, -1.061447, -20.36766, 0.02485657, 0.1546021, 0.9876556, 3.279602, 1
2104106, 109727, truthful, baseline, 34.87331, -4.949738, -21.20409, 0.01197815, 0.1659088, 0.9860535, 3.260925, 1, -32.38406, -1.049896, -20.37189, 0.05923462, 0.1598358, 0.9853516, 3.35022, 1
2104122, 109729, truthful, baseline, 34.89203, -4.936203, -21.2106, 0.01895142, 0.1694336, 0.9853516, 3.202454, 0.9110395, -32.33759, -1.036865, -20.37541, 0.06539917, 0.1605835, 0.984848, 3.324631, 0.9747777
2104131, 109730, truthful, baseline, 34.8786, -4.93103, -21.20448, 0.01753235, 0.1646729, 0.9861908, 3.237381, 1, -32.34694, -1.040894, -20.37422, 0.0670929, 0.1600647, 0.9848175, 3.331177, 1
2104139, 109731, truthful, baseline, 34.89203, -4.925842, -21.2106, 0.0140686, 0.1651764, 0.9861603, 3.199081, 1, -32.35933, -1.044479, -20.37321, 0.06933594, 0.1605377, 0.9845886, 3.324875, 1
2104156, 109733, truthful, baseline, 34.88232, -4.936203, -21.19939, 0.01374817, 0.167099, 0.9858398, 3.246414, 1, -32.37604, -1.04863, -20.37193, 0.072052, 0.1595917, 0.9845428, 3.304153, 1
2104164, 109734, truthful, baseline, 34.8821, -4.934753, -21.19888, 0.01371765, 0.1676788, 0.985733, 3.227036, 1, -32.38034, -1.048294, -20.37164, 0.07270813, 0.1610413, 0.9842529, 3.31897, 1
2104172, 109735, truthful, baseline, 34.88232, -4.933319, -21.19856, 0.01399231, 0.1683044, 0.9856262, 3.207474, 1, -32.38091, -1.048172, -20.37086, 0.07275391, 0.1610565, 0.9842529, 3.321716, 1
2104189, 109737, truthful, baseline, 34.88419, -4.932556, -21.19836, 0.01344299, 0.1685181, 0.9855957, 3.246628, 1, -32.38177, -1.046494, -20.36882, 0.07174683, 0.1605225, 0.9844055, 3.304611, 1
2104197, 109738, truthful, baseline, 34.88326, -4.931091, -21.19759, 0.01342773, 0.1674805, 0.9857788, 3.244888, 1, -32.38208, -1.048065, -20.36757, 0.07078552, 0.1607513, 0.984436, 3.302032, 1
2104206, 109739, truthful, baseline, 34.88232, -4.929642, -21.19682, 0.01341248, 0.1669769, 0.9858551, 3.245544, 1, -32.38472, -1.048172, -20.36717, 0.07006836, 0.1606293, 0.9845123, 3.296524, 1
2104222, 109741, truthful, baseline, 34.88208, -4.925842, -21.19646, 0.01344299, 0.1662903, 0.9859772, 3.245087, 1, -32.39305, -1.04834, -20.3656, 0.07012939, 0.1609802, 0.9844513, 3.290787, 1
2104231, 109742, truthful, baseline, 34.88199, -4.925537, -21.19559, 0.01342773, 0.1666412, 0.9859161, 3.244385, 1, -32.39874, -1.048386, -20.36444, 0.07092285, 0.1610413, 0.9843903, 3.29187, 1
2104239, 109743, truthful, baseline, 34.88188, -4.925217, -21.19472, 0.01339722, 0.167038, 0.9858551, 3.245377, 1, -32.4021, -1.04921, -20.36316, 0.07096863, 0.1606445, 0.9844513, 3.291336, 1
2104256, 109745, truthful, baseline, 34.88113, -4.917419, -21.18802, 0.01345825, 0.1643524, 0.9862976, 3.24498, 1, -32.40314, -1.05069, -20.36267, 0.07055664, 0.1616364, 0.984314, 3.290451, 1
2104264, 109746, truthful, baseline, 34.87851, -4.917419, -21.18491, 0.01356506, 0.1654816, 0.9861145, 3.254852, 1, -32.40356, -1.05069, -20.36226, 0.07052612, 0.1631012, 0.9840698, 3.291779, 1
2104272, 109747, truthful, baseline, 34.87814, -4.912796, -21.18164, 0.01368713, 0.1654663, 0.9861145, 3.245758, 1, -32.40411, -1.05069, -20.3616, 0.06951904, 0.1630707, 0.9841461, 3.291702, 1
2104289, 109749, truthful, baseline, 34.8773, -4.911118, -21.17906, 0.01219177, 0.1653442, 0.986145, 3.254791, 1, -32.40569, -1.048859, -20.3602, 0.06968689, 0.1625214, 0.9842377, 3.291611, 1
2104297, 109750, truthful, baseline, 34.87679, -4.910568, -21.1777, 0.01210022, 0.1639862, 0.9863739, 3.265549, 1, -32.40717, -1.048859, -20.35777, 0.06991577, 0.1610718, 0.9844513, 3.290115, 1
2104306, 109751, truthful, baseline, 34.87666, -4.909454, -21.17398, 0.01164246, 0.1648865, 0.9862366, 3.266113, 1, -32.40717, -1.048859, -20.35574, 0.06900024, 0.160965, 0.9845428, 3.290283, 1
2104322, 109753, truthful, baseline, 34.89487, -4.901337, -21.16017, 0.01200867, 0.1629028, 0.986557, 3.314682, 1, -32.40717, -1.052277, -20.35446, 0.06893921, 0.1609344, 0.9845428, 3.276703, 1
2104331, 109754, truthful, baseline, 35.02286, -4.91304, -21.19341, 0.04476929, 0.167099, 0.9849091, 3.147003, 1, -32.26651, -1.060791, -20.3548, 0.08660889, 0.1634369, 0.9827423, 3.341522, 1
2104339, 109755, truthful, baseline, 35.22716, -4.945633, -21.23732, 0.08943176, 0.1641541, 0.9823608, 3.182785, 1, -32.00981, -1.084854, -20.3517, 0.1328278, 0.157196, 0.9785767, 3.253525, 1
2104356, 109757, truthful, baseline, 35.55679, -5.048035, -21.2598, 0.1312256, 0.155304, 0.9790955, 3.246338, 1, -31.62753, -1.055466, -20.40063, 0.1763458, 0.1516113, 0.97258, 3.384705, 1
2104364, 109758, truthful, baseline, 35.56894, -5.048019, -21.26859, 0.132782, 0.159729, 0.9781799, 3.279251, 1, -31.61278, -1.051712, -20.39449, 0.1741791, 0.1481323, 0.9734955, 3.406921, 1
2104372, 109759, truthful, baseline, 35.55009, -5.039429, -21.2606, 0.1338959, 0.1549225, 0.9788055, 3.256775, 1, -31.62892, -1.056641, -20.39131, 0.17836, 0.1459808, 0.9730682, 3.404755, 1
2104389, 109761, truthful, baseline, 35.53712, -5.018692, -21.25348, 0.1322479, 0.1527557, 0.9793701, 3.352707, 1, -31.65215, -1.061264, -20.39005, 0.1755066, 0.147522, 0.9733582, 3.379364, 1
