Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
2286283, 131593, truthful, baseline, 34.8943, -4.633011, -20.34337, 0.02919006, 0.09434509, 0.9951019, 3.462418, 0.9989765, -32.35608, -0.8233948, -19.45474, 0.08296204, 0.08242798, 0.9931335, 3.670517, 0.9463034
2286291, 131594, truthful, baseline, 34.8943, -4.634262, -20.34337, 0.02919006, 0.09458923, 0.9950867, 3.462555, 1, -32.35608, -0.821701, -19.46051, 0.08387756, 0.08224487, 0.9930725, 3.656906, 1
2286300, 131595, truthful, baseline, 34.8943, -4.636719, -20.34337, 0.02920532, 0.09490967, 0.9950562, 3.459152, 1, -32.35608, -0.8214722, -19.46115, 0.08380127, 0.08210754, 0.9930878, 3.641418, 1
2286316, 131597, truthful, baseline, 34.8943, -4.639038, -20.34337, 0.02853394, 0.09498596, 0.9950562, 3.453049, 1, -32.35608, -0.8214722, -19.47017, 0.08348083, 0.08094788, 0.9932098, 3.581558, 1
2286325, 131598, truthful, baseline, 34.8943, -4.640366, -20.34337, 0.02853394, 0.09524536, 0.9950409, 3.452835, 1, -32.3571, -0.8214722, -19.47017, 0.08296204, 0.08036804, 0.9933014, 3.574814, 1
2286333, 131599, truthful, baseline, 34.78877, -4.697372, -20.29405, 0.01560974, 0.09246826, 0.9955902, 3.364075, 1, -32.44821, -0.8705597, -19.41843, 0.06481934, 0.07337952, 0.9951935, 3.47934, 1
2286350, 131601, truthful, baseline, 34.54538, -4.727737, -20.19318, -0.01480103, 0.08309937, 0.9964294, 3.292801, 1, -32.6181, -0.8927155, -19.39372, 0.02267456, 0.07650757, 0.9967957, 3.447311, 1
2286358, 131602, truthful, baseline, 34.49672, -4.711899, -20.21448, -0.01501465, 0.08798218, 0.9960022, 3.321152, 1, -32.63701, -0.8918304, -19.39859, 0.02391052, 0.0760498, 0.9968109, 3.457275, 1
2286366, 131603, truthful, baseline, 34.49553, -4.72757, -20.18552, -0.01551819, 0.08816528, 0.9959717, 3.360046, 1, -32.65593, -0.8921814, -19.40228, 0.02703857, 0.07695007, 0.9966583, 3.468369, 1
2286383, 131605, truthful, baseline, 34.50252, -4.732697, -20.17355, -0.01982117, 0.08827209, 0.9958954, 3.279404, 1, -32.6492, -0.8927155, -19.39627, 0.02389526, 0.07661438, 0.9967651, 3.447144, 1
2286391, 131606, truthful, baseline, 34.50624, -4.733582, -20.1772, -0.01913452, 0.08717346, 0.9960022, 3.272614, 1, -32.6506, -0.892746, -19.39499, 0.02210999, 0.07759094, 0.9967346, 3.430893, 1
2286400, 131607, truthful, baseline, 34.50983, -4.733841, -20.17355, -0.01896667, 0.08552551, 0.9961395, 3.255463, 1, -32.65158, -0.8927765, -19.39372, 0.02427673, 0.07650757, 0.9967651, 3.444641, 1
2286416, 131609, truthful, baseline, 34.51489, -4.736526, -20.16971, -0.0191803, 0.08456421, 0.9962311, 3.277863, 1, -32.65112, -0.8931885, -19.39017, 0.02420044, 0.07641602, 0.9967804, 3.444733, 1
2286425, 131610, truthful, baseline, 34.51639, -4.738953, -20.16953, -0.0193634, 0.08500671, 0.9961853, 3.284195, 1, -32.65102, -0.8942871, -19.38858, 0.02308655, 0.07598877, 0.9968262, 3.428802, 1
2286433, 131611, truthful, baseline, 34.51814, -4.742111, -20.16348, -0.01942444, 0.08517456, 0.99617, 3.278076, 1, -32.65112, -0.8953857, -19.38699, 0.0221405, 0.07591248, 0.9968567, 3.444855, 1
2286450, 131613, truthful, baseline, 34.52199, -4.749634, -20.15302, -0.01992798, 0.08586121, 0.9960938, 3.256805, 1, -32.65158, -0.8992157, -19.38115, 0.02220154, 0.07629395, 0.9968262, 3.44516, 1
