Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
2117578, 111344, truthful, baseline, 34.84309, -4.822433, -20.3761, 0.01248169, 0.1310272, 0.9912872, 3.104462, 1, -32.43527, -0.6815796, -20.49434, 0.05325317, 0.1100922, 0.9924774, 3.112457, 1
2117578, 111344, truthful, baseline, 34.84309, -4.822433, -20.3761, 0.01248169, 0.1310272, 0.9912872, 3.104462, 1, -32.43527, -0.6815796, -20.49434, 0.05325317, 0.1100922, 0.9924774, 3.112457, 1
2117586, 111345, truthful, baseline, 34.84737, -4.824905, -20.37466, 0.01193237, 0.1307068, 0.9913483, 3.099091, 1, -32.43285, -0.6821289, -20.49406, 0.05426025, 0.110672, 0.9923706, 3.113083, 1
2117595, 111346, truthful, baseline, 34.85155, -4.831406, -20.37328, 0.012146, 0.1313324, 0.9912567, 3.099609, 1, -32.43062, -0.6850128, -20.49084, 0.05400085, 0.1109924, 0.9923401, 3.113129, 1
2117611, 111348, truthful, baseline, 34.85788, -4.834534, -20.37221, 0.0138855, 0.1305084, 0.9913483, 3.092224, 1, -32.42282, -0.6898651, -20.48674, 0.05574036, 0.1116791, 0.9921722, 3.113846, 1
2117620, 111349, truthful, baseline, 34.86124, -4.835327, -20.37132, 0.01445007, 0.1286316, 0.9915771, 3.098068, 1, -32.41945, -0.6918945, -20.48544, 0.05757141, 0.1119995, 0.9920349, 3.114014, 1
2117628, 111350, truthful, baseline, 34.86415, -4.840271, -20.37077, 0.0145874, 0.1291046, 0.9915161, 3.098404, 1, -32.41678, -0.692688, -20.48462, 0.05789185, 0.1116028, 0.9920502, 3.11145, 1
2117645, 111352, truthful, baseline, 34.86998, -4.844177, -20.36775, 0.01528931, 0.1276703, 0.991684, 3.097931, 1, -32.41132, -0.6987305, -20.48409, 0.05801392, 0.1123505, 0.9919586, 3.088745, 1
2117653, 111353, truthful, baseline, 34.8748, -4.845749, -20.36732, 0.01513672, 0.1269836, 0.9917755, 3.10527, 1, -32.40938, -0.7033997, -20.48305, 0.05801392, 0.1099396, 0.9922333, 3.081284, 1
2117661, 111354, truthful, baseline, 34.87871, -4.846481, -20.36597, 0.01560974, 0.1265106, 0.9918365, 3.115097, 1, -32.4081, -0.7082672, -20.48151, 0.05786133, 0.1106873, 0.992157, 3.08754, 1
2117678, 111356, truthful, baseline, 34.87991, -4.85585, -20.36162, 0.01583862, 0.128006, 0.9916382, 3.12056, 1, -32.40504, -0.7131348, -20.47762, 0.05815125, 0.1106567, 0.9921417, 3.082352, 1
2117686, 111357, truthful, baseline, 34.88188, -4.862167, -20.36084, 0.01553345, 0.1294098, 0.9914551, 3.161392, 1, -32.40494, -0.7138824, -20.47443, 0.05892944, 0.110672, 0.9920959, 3.082458, 1
2117695, 111358, truthful, baseline, 34.88239, -4.865799, -20.36055, 0.01571655, 0.1300812, 0.9913635, 3.165207, 1, -32.40486, -0.7150269, -20.47211, 0.05941772, 0.110733, 0.9920654, 3.082245, 1
2117711, 111360, truthful, baseline, 34.89275, -4.867157, -20.35583, 0.01635742, 0.1315308, 0.9911652, 3.172867, 1, -32.39996, -0.719986, -20.4623, 0.06344604, 0.1109772, 0.9917908, 3.065155, 1
