Timestamp, Frame Sequence, Truthstatus, Left Eye gaze origin x, Left Eye gaze origin y, Left Eye gaze origin z, Left eye gaze direction normalized x, Left eye gaze direction normalized y, Left eye gaze direction normalized z, left pupil diameter mm, left eye openness, Right Eye gaze origin x, Right Eye gaze origin y, Right Eye gaze origin z, Right eye gaze direction normalized x, Right eye gaze direction normalized y, Right eye gaze direction normalized z, right pupil diameter mm, right eye openness
2132025, 113078, truthful, baseline, 34.54564, -4.580093, -20.45129, -0.0453186, 0.1186523, 0.9918976, 3.259445, 1, -32.76181, -0.6945343, -19.88861, 0.0001373291, 0.1141357, 0.993454, 3.352997, 1
2132033, 113079, truthful, baseline, 34.54572, -4.579193, -20.45076, -0.04533386, 0.1193542, 0.991806, 3.260162, 1, -32.76181, -0.6945343, -19.88715, 0.0001373291, 0.1142883, 0.9934387, 3.353424, 1
2132041, 113080, truthful, baseline, 34.54677, -4.576813, -20.44719, -0.04515076, 0.1184235, 0.9919281, 3.217422, 1, -32.76181, -0.6945343, -19.88586, 0.0007324219, 0.1142273, 0.9934387, 3.353149, 1
2132050, 113081, truthful, baseline, 34.54707, -4.570786, -20.4433, -0.0451355, 0.1180573, 0.9919739, 3.208908, 1, -32.76181, -0.6945343, -19.88434, 0.0008850098, 0.115097, 0.9933472, 3.390228, 1
2132066, 113083, truthful, baseline, 34.55023, -4.559662, -20.43857, -0.04544067, 0.116272, 0.9921722, 3.208176, 1, -32.76181, -0.6917725, -19.88234, 0.001846313, 0.1161041, 0.9932251, 3.43779, 1
2132075, 113084, truthful, baseline, 34.55138, -4.556061, -20.43573, -0.0458374, 0.1173859, 0.9920197, 3.208481, 1, -32.76181, -0.6891479, -19.88052, 0.001861572, 0.1155701, 0.9932861, 3.437439, 1
2132083, 113085, truthful, baseline, 34.55331, -4.556061, -20.43553, -0.04621887, 0.1174011, 0.9920044, 3.215073, 1, -32.76089, -0.6881104, -19.87833, 0.002319336, 0.1153564, 0.9933167, 3.437256, 1
2132100, 113087, truthful, baseline, 34.55811, -4.556061, -20.43239, -0.04582214, 0.1188965, 0.9918365, 3.215851, 1, -32.75604, -0.6881104, -19.87459, 0.001831055, 0.1156616, 0.9932709, 3.4478, 1
2132108, 113088, truthful, baseline, 34.55914, -4.556061, -20.43231, -0.04586792, 0.1189117, 0.9918365, 3.215851, 1, -32.75426, -0.6878815, -19.87404, 0.001815796, 0.1159973, 0.9932404, 3.439697, 1
2132116, 113089, truthful, baseline, 34.56068, -4.556061, -20.43199, -0.04507446, 0.118927, 0.9918671, 3.215805, 1, -32.75172, -0.6878357, -19.87398, 0.00177002, 0.1160126, 0.9932404, 3.439758, 1
