Timestamp, Truthstatus, questionStatus, Left pupil_Diameter_mm, Right pupil_diameter_mm
2187305, lying, baseline, 3.34169, 3.310715
2187305, lying, baseline, 3.34169, 3.310715
2187313, lying, baseline, 3.35791, 3.31955
2187321, lying, baseline, 3.342148, 3.320251
2187330, lying, baseline, 3.358856, 3.324188
2187346, lying, baseline, 3.360123, 3.323151
2187355, lying, baseline, 3.359421, 3.324295
2187363, lying, baseline, 3.352142, 3.327515
2187380, lying, baseline, 3.342865, 3.339111
2187388, lying, baseline, 3.343292, 3.350327
2187396, lying, baseline, 3.343277, 3.352112
2187413, lying, baseline, 3.331451, 3.399033
2187421, lying, baseline, 3.325531, 3.399399
2187429, lying, baseline, 3.331375, 3.407013
2187446, lying, baseline, 3.342682, 3.406021
2187454, lying, baseline, 3.330627, 3.402206
2187463, lying, baseline, 3.330353, 3.412109
2187479, lying, baseline, 3.328796, 3.441269
2187488, lying, baseline, 3.365585, 3.442734
2187496, lying, baseline, 3.365952, 3.443176
2187513, lying, baseline, 3.379562, 3.452515
2187521, lying, baseline, 3.381973, 3.452347
2187529, lying, baseline, 3.382233, 3.444336
2187546, lying, baseline, 3.365967, 3.422806
2187554, lying, baseline, 3.356888, 3.416931
2187563, lying, baseline, 3.374451, 3.517715
2187579, lying, baseline, 3.388, 3.475983
2187588, lying, baseline, 3.425568, 3.455185
2187596, lying, baseline, 3.387558, 3.463058
2187613, lying, baseline, 3.333511, 3.462402
2187621, lying, baseline, 3.356842, 3.565674
2187629, lying, baseline, 3.366882, 3.472092
2187646, lying, baseline, 3.491074, 3.536057
2187654, lying, baseline, 3.332565, -1
2187663, lying, baseline, 3.228912, -1
2187679, lying, baseline, -1, -1
2187688, lying, baseline, -1, -1
2187704, lying, baseline, -1, -1
2187713, lying, baseline, -1, -1
2187721, lying, baseline, -1, -1
2187738, lying, baseline, -1, -1
2187746, lying, baseline, -1, -1
2187754, lying, baseline, -1, -1
2187771, lying, baseline, -1, -1
2187779, lying, baseline, -1, -1
2187788, lying, baseline, -1, -1
2187804, lying, baseline, -1, -1
2187813, lying, baseline, -1, -1
2187821, lying, baseline, -1, -1
2187838, lying, baseline, -1, -1
2187846, lying, baseline, 3.189575, 3.468399
2187863, lying, baseline, 3.28331, 3.448395
2187871, lying, baseline, 3.272217, 3.2966
2187879, lying, baseline, 3.299622, 3.314117
2187896, lying, baseline, 3.280777, 3.324463
2187904, lying, baseline, 3.298523, 3.297302
2187913, lying, baseline, 3.285553, 3.330582
2187929, lying, baseline, 3.218277, 3.310684
2187938, lying, baseline, 3.246353, 3.405396
2187946, lying, baseline, 3.358841, 3.324524
2187963, lying, baseline, 3.209488, 3.319366
2187971, lying, baseline, 3.241974, 3.321198
2187979, lying, baseline, 3.274323, 3.319443
2187996, lying, baseline, 3.273041, 3.319412
2188004, lying, baseline, 3.236069, 3.37117
2188013, lying, baseline, 3.378586, 3.344223
2188029, lying, baseline, 3.251541, 3.324783
2188038, lying, baseline, 3.30455, -1
2188046, lying, baseline, -1, -1
2188063, lying, baseline, -1, -1
2188071, lying, baseline, -1, -1
2188088, lying, baseline, -1, -1
2188096, lying, baseline, -1, -1
2188104, lying, baseline, -1, -1
2188121, lying, baseline, -1, -1
2188129, lying, baseline, -1, -1
2188138, lying, baseline, -1, -1
2188146, lying, baseline, -1, 4.278107
2188163, lying, baseline, -1, 2.490982
2188171, lying, baseline, -1, 2.757217
2188179, lying, baseline, 3.536667, 3.121643
2188196, lying, baseline, 3.411194, 3.528656
2188204, lying, baseline, 3.348236, 3.691086
2188213, lying, baseline, 3.352417, 3.709534
2188229, lying, baseline, 3.333572, 3.479797
2188238, lying, baseline, 3.393021, 3.485229
2188246, lying, baseline, 3.42923, 3.511215
2188263, lying, baseline, 3.518494, 3.476944
2188271, lying, baseline, 3.43692, 3.502975
2188279, lying, baseline, 3.316071, 3.569153
2188296, lying, baseline, 3.416794, 3.501846
2188304, lying, baseline, 3.37648, 3.508286
2188313, lying, baseline, 3.40654, 3.5215
2188329, lying, baseline, 3.431854, 3.552658
2188338, lying, baseline, 3.429871, 3.535217
2188346, lying, baseline, 3.433762, 3.550293
2188363, lying, baseline, 3.413956, 3.54837
2188371, lying, baseline, 3.431549, 3.549393
2188379, lying, baseline, 3.426529, 3.551041
2188396, lying, baseline, 3.426895, 3.568283
2188404, lying, baseline, 3.420547, 3.571533
2188413, lying, baseline, 3.425659, 3.574417
2188429, lying, baseline, 3.432449, 3.600052
2188438, lying, baseline, 3.430099, 3.607925
2188446, lying, baseline, 3.430054, 3.61792
2188463, lying, baseline, 3.451157, 3.65625
2188471, lying, baseline, 3.449829, 3.660019
2188479, lying, baseline, 3.466705, 3.660919
2188496, lying, baseline, 3.466782, 3.673965
2188504, lying, baseline, 3.466705, 3.673828
2188513, lying, baseline, 3.4496, 3.687332
2188529, lying, baseline, 3.459732, 3.687531
2188538, lying, baseline, 3.452087, 3.692184
2188546, lying, baseline, 3.451294, 3.688416
2188563, lying, baseline, 3.45134, 3.669479
2188571, lying, baseline, 3.449875, 3.669678
2188579, lying, baseline, 3.43634, 3.659317
2188596, lying, baseline, 3.434357, 3.639465
2188604, lying, baseline, 3.422562, 3.624481
2188613, lying, baseline, 3.418457, 3.612946
2188629, lying, baseline, 3.417511, 3.608002
2188638, lying, baseline, 3.417404, 3.582794
2188646, lying, baseline, 3.408585, 3.573746
2188663, lying, baseline, 3.40387, 3.459106
2188671, lying, baseline, 3.397034, 3.546967
2188679, lying, baseline, 3.392609, 3.486084
2188696, lying, baseline, 3.403046, 3.413818
2188704, lying, baseline, 3.421616, 3.42569
2188713, lying, baseline, 3.440155, 3.41275
2188729, lying, baseline, 3.402557, 3.407623
2188738, lying, baseline, 3.402008, 3.40625
2188746, lying, baseline, 3.401718, 3.403168
2188763, lying, baseline, 3.398224, 3.402222
2188771, lying, baseline, 3.396942, 3.399216
2188779, lying, baseline, 3.395218, 3.395477
2188796, lying, baseline, 3.366379, 3.391296
2188804, lying, baseline, 3.307404, 3.389236
2188813, lying, baseline, 3.29245, 3.377258
2188829, lying, baseline, 3.269836, 3.3694
2188838, lying, baseline, 3.253983, 3.35762
2188846, lying, baseline, 3.252975, 3.357559
2188862, lying, baseline, 3.252136, 3.351761
2188871, lying, baseline, 3.245331, 3.348053
2188879, lying, baseline, 3.181473, 3.348114
2188896, lying, baseline, 3.169266, 3.328033
2188904, lying, baseline, 3.161606, 3.303085
2188912, lying, baseline, 3.156555, 3.290451
2188929, lying, baseline, 3.143738, 3.278168
2188937, lying, baseline, 3.14476, 3.278275
2188946, lying, baseline, 3.14682, 3.277924
2188962, lying, baseline, 3.147736, 3.278427
2188971, lying, baseline, 3.149353, 3.290497
2188979, lying, baseline, 3.142426, 3.291794
2188996, lying, baseline, 3.127045, 3.290741
2189004, lying, baseline, 3.098648, 3.291611
2189012, lying, baseline, 3.085861, 3.297363
2189029, lying, baseline, 3.087082, 3.301147
2189037, lying, baseline, 3.085922, 3.312302
2189046, lying, baseline, 3.07196, 3.313171
2189062, lying, baseline, 3.101135, 3.313705
2189071, lying, baseline, 3.176498, 3.331787
2189079, lying, baseline, 3.134659, 3.279327
2189096, lying, baseline, 3.300354, 3.334
2189104, lying, baseline, 3.235565, 3.279343
2189112, lying, baseline, 3.090332, 3.262878
2189129, lying, baseline, 3.090897, 3.298065
2189137, lying, baseline, 3.080536, 3.317123
2189146, lying, baseline, 3.070175, 3.327286
2189162, lying, baseline, 3.07135, 3.32753
2189171, lying, baseline, 3.070892, 3.337616
2189179, lying, baseline, 3.070633, 3.338577
2189196, lying, baseline, 3.072266, 3.206558
2189204, lying, baseline, 3.071365, 3.28804
2189212, lying, baseline, 3.070374, 3.239594
2189229, lying, baseline, 3.06369, 3.224701
2189237, lying, baseline, 3.060883, 3.227325
2189246, lying, baseline, 3.056641, 3.224594
2189262, lying, baseline, 3.033875, 3.236359
2189271, lying, baseline, 3.034714, 3.241623
2189279, lying, baseline, 3.034851, 3.235718
2189296, lying, baseline, 3.030212, 3.237289
2189304, lying, baseline, 3.028397, 3.244812
2189312, lying, baseline, 3.025574, 3.238464
2189329, lying, baseline, 3.027649, 3.226898
2189337, lying, baseline, 3.027878, 3.228455
2189346, lying, baseline, 3.016357, 3.226135
2189362, lying, baseline, 3.013733, 3.215851
2189371, lying, baseline, 3.013031, 3.199631
2189379, lying, baseline, 3.037521, 3.163086
2189396, lying, baseline, 3.113083, 3.118439
2189404, lying, baseline, 3.127213, 3.139694
2189412, lying, baseline, 3.162857, 3.162582
2189429, lying, baseline, 3.100159, 3.194214
2189437, lying, baseline, 3.104965, 3.195648
2189446, lying, baseline, 3.109512, 3.198349
2189462, lying, baseline, 3.102631, 3.198349
2189471, lying, baseline, 3.106659, 3.195084
2189479, lying, baseline, 3.102936, 3.188995
